Key,Polska
hint_sudden_attack_vassalage_unfair_result,"Uczyń wasalem
Twoja armia niespodziewanie maszeruje, aby podbić prowincję {faction_uuid} i włączyć ją do twojego królestwa jako <hint=hint_vassal>wasala</hint>.

{optional_attack_on_vassal_or_ally}
$ Stosunki z: {soul_uuid_king}: <red>{sudden_demand_vassal_unfair_rel_de}</red>
$ Stosunki z sąsiadami: <red>{sudden_demand_vassal_unfair_neigh_rel_de}</red>
$ Stosunki z Matroną: <red>{sudden_attack_mat_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_fair,"Wymuszenie neutralności
Zaatakuj prowincję {faction_uuid}, aby zmusić ją do neutralności. Jeśli wygrasz, {soul_uuid_king} zerwie wszystkie więzi polityczne z wasalami, seniorami i sojusznikami. Prowincja stanie się politycznie niezależna i neutralna.

Ataki bez ostrzeżenia nie mają błogosławieństwa <hint=hint_relations_matriarch>Matrony</hint>, ponieważ łamią niepisane zasady i sieją zamęt.

{optional_force_neutrality_additional_effects}
$ Stosunki z {soul_uuid_king}: <red>{sudden_attack_fair_force_neutrality_rel_de}</red>
$ Stosunki z Matroną: <red>{sudden_attack_mat_rel_de_fair}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_fair_result,"Wymuszenie neutralności
Twoja armia maszeruje, aby zmusić prowincję {faction_uuid} do neutralności.

{optional_force_neutrality_additional_effects}
$ Stosunki z {soul_uuid_king}: <red>{sudden_attack_fair_force_neutrality_rel_de}</red>
$ Stosunki z Matroną: <red>{sudden_attack_mat_rel_de_fair}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_unfair,"Wymuszenie neutralności
Zaatakuj prowincję {faction_uuid}, aby zmusić ją do neutralności. Jeśli wygrasz, {soul_uuid_king} zerwie wszystkie więzi polityczne z wasalami, seniorami i sojusznikami. Prowincja stanie się politycznie niezależna i neutralna.

Ponieważ NIE jesteście <hint=hint_faction_relations_deadly_enemy>śmiertelnymi wrogami</hint> z królem tej osady, atak zostanie uznany za <red>zdradziecki</red> i popsuje relacje z sąsiadami i Matroną.

{optional_force_neutrality_additional_effects}
$ Stosunki z {soul_uuid_king}: <red>{sudden_attack_unfair_force_neutrality_rel_de}</red>
$ Stosunki z sąsiadami: <red>{sudden_attack_unfair_force_neutrality_neigh_rel_de}</red>
$ Stosunki z Matroną: <red>{sudden_attack_mat_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_sudden_attack_neutrality_unfair_result,"Wymuszenie neutralności
Twoja armia niespodziewanie maszeruje, aby zmusić prowincję {faction_uuid} do neutralności.

{optional_force_neutrality_additional_effects}
$ Stosunki z {soul_uuid_king}: <red>{sudden_attack_unfair_force_neutrality_rel_de}</red>
$ Stosunki z sąsiadami: <red>{sudden_attack_unfair_force_neutrality_neigh_rel_de}</red>
$ Stosunki z Matroną: <red>{sudden_attack_mat_rel_de}</red>
{optional_holy_defence_will_removed}"
hint_letter_sudden_attack_1,"~ 
Widzę, że korzystasz z elementu zaskoczenia? Myślę, że czeka Cię rozczarowanie, gdyż spodziewaliśmy się takiej tchórzliwej sztuczki!"
hint_letter_sudden_attack_2,"~ 
Myślisz, że udało Ci się nas zaskoczyć? Błąd! Jeśli przygotowujesz dla mnie nieprzyjemną niespodziankę, zdziwisz się, jak wszystko się potoczy!"
hint_letter_sudden_attack_3,"~ 
Tchórzliwy atak bez ostrzeżenia – to wszystko, co potrafi wykombinować Twój móżdżek, pomiot nierządnicy i dzika? Nic dziwnego, że Twoje miasto cuchnie zdradą tak bardzo, że czuć ją po drugiej stronie Norlandu!"
hint_letter_sudden_attack_4,"~ 
Sąsiedzi ostrzegali mnie, że nie masz za grosz honoru ani godności. Cóż, wkrótce trafisz do miejsca, na jakie zasługujesz – do stajni!"
hint_letter_sudden_attack_5,"~ 
Atakowanie sąsiada bez ostrzeżenia nikomu nie przynosi chwały. Ale w końcu co Ty wiesz o chwale, skoro pochodzisz z chlewu i jesteś pół człowiekiem, pół szczurem? Zmiażdżę Cię tak czy inaczej!"
hint_unavailable_join_army_sudden_attack,
hint_mind_beer_drinking,"[hint_mind_caption]
Mocna rzecz! Choć smak ma dość parszywy…

Powód: spożyto <hint=hint_resource_moonshine>bimber</hint>.
[hint_mind_remain_time]"
hint_mind_prayed,"[hint_mind_caption]
Święta Zofia na pewno wysłucha mych modlitw. Przynajmniej czuję teraz większy spokój."
hint_trait_sleepiness,"Senność 
Ta postać od dawna nie spała i może wkrótce zasnąć w miejscu, w którym stoi."
hint_mind_sleepiness,"[hint_mind_caption]
Oj, ale chce mi się spać!

Powód: Postać od dawna nie spała."
hint_trait_sex_desire_weak,"Seksualne pożądanie
Ta postać nie uprawiała seksu od dłuższego czasu i narasta w niej pożądanie.

Przeszkadza jej to, więc postara się jak najszybciej znaleźć partnera seksualnego."
hint_trait_sex_desire_strong,"Seksualna obsesja
Ta postać od bardzo dawna nie uprawiała seksu i dokucza jej ekstremalne podniecenie.

Brak seksu bardzo jej doskwiera i będzie aktywnie szukała partnera seksualnego.
{optional_monogam_warning}"
hint_mind_sex_desire_weak,"[hint_mind_caption]
Potrzebuję seksu. Tak, potrzebuję seksu!

Powód: Ta postać od dawna nie uprawiała seksu."
hint_mind_sex_desire_strong,"[hint_mind_caption]
Ktokolwiek! Już dłużej nie wytrzymam!

Powód: Ta postać od bardzo dawna nie uprawiała seksu."
hint_mind_malnutrition,"[hint_mind_caption]
Słyszę, jak burczy mi w brzuchu! Już dawno minęła pora przekąski!

Powód: Ta postać nie jadła od dłuższego czasu."
hint_trait_malnutrition,"Niedożywienie
Ta postać nie jadła od bardzo dawna i jest głodna. Z czasem może to prowadzić do wyczerpania i ostatecznie do wygłodzenia."
hint_bodyguards,"Gwardziści
Przypisani wojownicy będą podążać za lordem nocą, kiedy aktywni są przestępcy, i bronić go przed wszelkimi zagrożeniami.

Podobnie jak patrole, przed rozpoczęciem służby gwardziści automatycznie wezmą najlepszą dostępną broń.

Jeśli chroniony lord znajduje się w budynku, gwardziści będą bronili wejścia."
hint_trait_on_bender,"Zamroczenie alkoholem
Lord jest nieszczęśliwy i nie może przestać pić. Opróżnia jedną butelkę za drugą, aż traci przytomność. W tym czasie może wszcząć bójkę po pijaku z losową postacią."
hint_letter_ai_sudden_attack_1,"~
Mam już dość oglądania Twoich żałosnych prób udawania władcy. Wkrótce moi dzielni wojownicy nauczą Cię szacunku!"
hint_letter_ai_sudden_attack_2,"~
Uważasz, że męstwa Ci nie brakuje, tak? Zobaczmy, co powiesz, kiedy staniesz oko w oko z moimi wojownikami!"
hint_letter_ai_sudden_attack_3,"~
Masz mi zapłacić, jeśli Twój żałosny chlew wciąż ma istnieć. Mam nadzieję, że znajdziesz cokolwiek w swojej beznadziejnej prowincji."
hint_letter_ai_sudden_attack_4,"~
Na pewno czytasz ten list pod stołem, gdzie kryjesz się przed moimi wojownikami zaprowadzającymi porządek w Twoim mieście. Wybacz, ale wystarczy, że po prostu na to patrzysz."
hint_letter_ai_sudden_attack_5,"~
Chcę Ci przekazać, że moja cierpliwość jest na wyczerpaniu, a Ty zapłacisz za głupotę i nieostrożność. Tymczasem pozostawię Cię przy życiu. Jednak w każdej chwili mogę zmienić zdanie."
hint_ai_sudden_attack_assault,"Nagły atak!
{soul_uuid_king} z frakcji {faction_uuid} decyduje się na niespodziewany atak na twoje miasto, aby <b>splądrować</b> twój skarbiec. Jego armia już maszeruje.

Atak jest nagły, więc twoi sojusznicy nie mają czasu pospieszyć ci na pomoc. Jednak {soul_uuid_king} też może liczyć tylko na swoje siły."
hint_ai_sudden_attack_vassalize,"Nagły atak!
{soul_uuid_king} z frakcji {faction_uuid} decyduje się na niespodziewany atak na twoje miasto, aby <b>uczynić cię wasalem</b>. Jego armia już maszeruje.

Atak jest nagły, więc twoi sojusznicy nie mają czasu pospieszyć ci na pomoc. Jednak {soul_uuid_king} też może liczyć tylko na swoje siły."
hint_bodyguards_count,"Strażnicy
Strażnicy zaczynają służbę około 23.00, gdy przestępcy stają się aktywni, i pracują do 4.00.

Strażnicy są przydzielani z puli dostępnych wojowników (druga liczba), którzy nie uczestniczą w patrolach ani nie strzegą innych lordów."
hint_bodyguards_level,"Poziom bojowy
Określ minimalny poziom bojowy, który muszą mieć zatrudniani strażnicy, ale sprawdź, czy wojownicy tego poziomu są dostępni."
hint_bld_fortification_tower,"Wieża z bali
<hint=hint_watch_tower_archers>Wieża obronna</hint>, do której możesz przydzielić <hint=hint_persons_warriors>wojowników</hint>. Łucznicy strzelają z niej dalej i celniej niż zwykle.

$Musisz mieć broń dystansową, w którą wyposażysz wojowników przydzielonych do wieży.
$ Wieża z bali jest wytrzymalsza niż <hint=hint_bld_watch_tower>wieża łucznicza</hint>.
$ Może ona pomieścić {arch_number} łuczników."
hint_bld_wooden_wall_section,"Palisada
Najprostsza drewniana fortyfikacja. Okalaj nią ważne budowle, żeby je chronić. Pamiętaj o dodaniu bram i wież."
hint_bld_fortification_gate,"Brama
Umieść ją w murze miejskim (na przykład w palisadzie). Otwiera się i zamyka automatycznie."
hint_optional_philistine,
hint_encyclopedia_philistine,
hint_trait_philistine,
hint_crimer,"Przestępca
Postać, która została <hint=hint_persons_slave>pojmana</hint> przez <hint=hint_persons_guard>patrolujących strażników</hint> podczas popełniania przestępstwa.

Może zostać sprawiedliwie ukarana na <hint=hint_bld_scafod>szafocie</hint> dla rozrywki uczciwych mieszkańców miasta albo nadal żyć jako więzień."
hint_terror_slaves,"Terror wobec więźniów
Najbezpieczniejszy sposób na zabawienie mieszkańców miasta egzekucjami bez wzbudzania w nich wyrzutów sumienia.

Konsekwencje:
$ Troje znajomych więźnia, na którym dokonano egzekucji, otrzyma silną negatywną myśl.
$ Niezadowolenie wśród więźniów wzrośnie, co może doprowadzić do ich <hint=hint_slave_riot>buntu</hint>."
hint_mind_crime_in_city,"[hint_mind_caption]
Pogłoski o przestępstwach w mieście sprawiają, że się denerwuję. Mam nadzieję, że król wyznaczy dodatkowe patrole!"
hint_tech_philosophy_history,"Historia filozofii
Pozwala zorganizować <hint=hint_sermon_agnostic>kazanie zwątpienia</hint>."
hint_mind_slept_on_ground,"[hint_mind_caption]
Czy może być coś gorszego, niż spędzenie nocy na mokrej ziemi? Całe ciało mnie boli, jest przemarznięte do kości!

<b>Wskazówka:</b>
$ Postać spała na ziemi. Jeśli nie ma dość surowców na budowę domów, zbuduj świątynię, gdzie, zgodnie ze starożytną tradycją gościnności, bezdomni mogą spędzić noc."
hint_sermon_usual_preach,"Kazanie radości
Wierzący modlą się razem, co podnosi ich na duchu na cały dzień — wierzą bowiem, że Święta Zofia jest z nimi.
{optional_preach_cost}"
hint_preach_doubt_unavailable_by_knowledge,"Niedostępne
Aby to zrobić, musisz najpierw zbadać <hint=hint_tech_philosophy_history>historię filozofii</hint>."
hint_preach_unavailable_by_bishop,"Niedostępne
Kazania można organizować jedynie z błogosławieństwem <hint=hint_bishop>biskupa</hint>, a jego nie ma w mieście."
hint_duelist,"Pojedynkowicz
Ta postać może prowokować pojedynki i dobrze radzi sobie w walkach. Uważaj, jeśli pojawi się w twojej prowincji."
hint_intriguan,"Spiskowiec
Ta postać dobrze radzi sobie w dziedzinach manipulacji i wpływu. Może prowokować konflikty i tworzyć <hint=hint_encyclopedia_puppets>marionetki</hint> wśród lordów. Uważaj, jeśli pojawi się w twojej prowincji."
hint_de_bums_in_rags_can_attack,"Obdarci
Twoje miasto osiągnęło wystarczający poziom dobrobytu, aby zacząć przyciągać obdartych.

[hint_rags]"
hint_rags,"Obdarci
To najniżsi rangą i najsłabsi z bandytów — byli włóczędzy i chłopi wygnani ze swych miast za przestępstwa. Mieszkają w lasach wokół miast, mając nadzieję napaść na pobliskie domostwa.

Zwykle nie stwarzają zagrożenia dla lordów, gdyż jedyne, na co mogą liczyć, to porwanie chłopa dla okupu albo kradzież żywności z leżącego na uboczu domostwa. Czasem jednak podpalają budynki, aby odwrócić uwagę."
hint_sermon_usual_preach_context,"Kazanie radości
{skill_name}: {skill_level}

$ Każdy uczestnik kazania otrzymuje <green>+{moral_add}</hint> do nastroju.
$ Myśl trwać będzie przez jeden dzień, a jej siła będzie się jednostajnie zmniejszać."
hint_preach_unavailable_by_runes,"Niedostępne
{soul_uuid} musi mieć co najmniej <hint=hint_resource_rune>{runes}</hint>"
hint_work_spaces,"Miejsca pracy
Liczba w nawiasie pod ikoną chłopa w lewym górnym rogu pokazuje podsumowanie liczby miejsc pracy.

Jeśli jest dodatnia, oznacza liczbę bezrobotnych ludzi w mieście.
Jeśli jest ujemna, oznacza liczbę dostępnych wakatów (tzn. ilu pracowników brakuje)."
hint_de_bums_in_rags_attack_town,"Obdarci atakują!
Bronić miasta!"
hint_mind_was_in_patrol,"[hint_mind_caption]
Patrolowanie w pełnym rynsztunku wymaga doświadczenia…

Powód: Udział w patrolu."
hint_mind_ceremony,"[hint_mind_caption]
Ależ to było smutne. Brak mi słów!

Powód: Udział w uroczystym wydarzeniu."
adv_tutorial_2.obj_king_needs_1_new,"Nastrój postaci

Wszyscy mieszkańcy twojego miasta mają <b>myśli</b>, które wspólnie określają ich <b>nastrój</b>.

Myśli mogą powstać, gdy potrzeby postaci nie są zaspokajane przez długi czas, jako reakcje na wydarzenia, w wyniku rozmów i z wielu innych powodów.

$ Wybierz lorda, klikając w portret, aby sprawdzić myśli.
"
adv_tutorial_2.obj_king_needs_2_new,"Nastrój postaci

Jeśli <b>nastrój</b> lorda spadnie z powodu <b>negatywnych myśli</b>, zacznie on mówić ostro, co doprowadzi do konfliktów. Jeśli sytuacja się nie poprawi, z czasem może to doprowadzić do załamania nerwowego.

Z kolei dobry nastrój może zainspirować lorda, wzmocnić jego umiejętności i sprawić, że będzie bardziej przyjazny.
"
adv_tutorial_2.obj_king_needs_3_new,"Nastrój postaci

Najbardziej podstawowymi przyczynami negatywnych myśli jest brak jedzenia i schronienia. Najprostszym sposobem na poprawę nastroju jest alkohol.

Póki co masz zapasy żywności, ale lepiej pomyśl o rozpoczęciu jej produkcji.

Aby to zrobić, nauczmy się wznosić budynki i nimi zarządzać. Zacznijmy od zarządzania budowniczymi.
"
adv_tutorial_2.obj_instructions_new,"Zarządzanie budynkami

W Norland kontrolujesz jedynie rodzinę lorda. Robotnicy potrzebują poleceń, aby rozpocząć budowę.

Musisz przypisać lorda zarządzającego do siedziby, a słudzy będą codziennie przekazywać jego polecenia do budynków. Jeśli lorda zarządzającego nie ma, zostanie zastąpiony.
{split}
Przypiszmy lorda zarządzającego do siedziby, w której obok sług znajdują się także budowniczowie.

1. Wybierz siedzibę
2. Kliknij w przycisk „POLECENIA” w menu budowy <b>w lewym dolnym rogu</b>
3. Wybierz lorda o najwyższej umiejętności zarządzania, aby stał się lordem zarządzającym.
4. <b>Zaczekaj</b>, aż lord wyda polecenia sługom, a ci przekażą je robotnikom.
"
adv_tutorial_2.obj_peasant_hint_hover_new,"Nastrój chłopów

Zaspokajając potrzeby chłopów, zwiększysz ich średni nastrój, co wpłynie na <b>migrację</b>. Przeciętny nastrój <b>powyżej 50</b> przyciągnie nowych robotników do twojego miasta. I odwrotnie — jeśli średni nastrój spadnie <b>poniżej 25</b>, chłopi odejdą i zwrócą się ku przestępczości.

Istnieje wiele sposobów na poprawę nastroju, takich jak alkohol, kazania w świątyni czy egzekucje, ale czasem najprostszym sposobem jest wyeliminowanie negatywnych myśli.

Zobaczmy, co najbardziej im przeszkadza.

$ Przesuń kursor na ikonę chłopa w lewym górnym rogu ekranu.
"
adv_tutorial_2.obj_peasant_hint_hover_1_new,"Księgi i wiedza

Na dole wyświetlone są najsilniejsze negatywne myśli chłopów, a także liczba postaci, których dotyczą.

Widać więc, że przeszkadza im niesmaczna <b>brukiew</b>.

Możemy rozpocząć produkcję żywności lepszej jakości, ale do tego potrzebujemy wiedzy z książek. Skąd je wziąć?

Tu pojawia się <b>Święta Karawana</b>. Potrzebne będzie też <b>złoto</b>.
"
adv_tutorial_2.buy_goods_new,"Księgi i wiedza

Kościół utrzymuje naturalną równowagę pomiędzy podażą i popytem, więc jeśli zaczniesz sprzedawać za dużo jakiegoś towaru, jego cena spadnie. Póki co jednak magazyn jest pełen.

1. Sprzedaj 30 jednostek wyprodukowanego przez siebie bimbru.
2. Kup księgę „Pole żyta i młyn”
3. Zamknij menu handlu.

$ Możesz przesuwać więcej elementów jednocześnie, trzymając {input.action.gui_add_more}.
"
adv_tutorial_2.open_knowledge_new,"Księgi i wiedza

Mamy już księgę o uprawie <b>żyta</b> i produkcji <b>mąki</b>. Można ją przestudiować w bibliotece poprzez <b>menu wiedzy</b>.
{split}
Księgi mogą być napisane w różnych językach, ale większość z nich jest napisana w języku Imperium.

1. Otwórz <b>menu wiedzy</b>.
2. Przypisz lorda, aby przestudiował „Pole żyta i młyn” 
."
adv_tutorial_2.person_main_new,"Menu lorda

W menu lorda widzisz jego główne atrybuty (takie jak <b>nastrój</b> i <b>lojalność</b>), wyposażenie i cechy. Inne zakładki pozwolą ci podejrzeć jego cechy osobowości i relacje z innymi lordami.
{split}
Póki co widzimy, że na jego nastrój nie wpływa żadna silna negatywna myśl. Przesuń kursor na dowolną ikonę lub atrybut, aby uzyskać więcej szczegółów.

$ Przesuń kursor na myśl, aby dowiedzieć się więcej.
"
adv_tutorial_2.set_reward_new,"Pragnienie pierścieni

A więc doskwiera mu niezaspokojona żądza.

Jeśli przesuniesz kursor na ikonę pragnienia (w sekcji <b>silne uczucia</b>), zobaczysz, że lord ten marzy o świętych pierścieniach.
{split}
Pierścienie wyświetlone na liście zasobów <b>w lewym górnym rogu ekranu</b> należą do twojego króla i znajdują się w jego wyposażeniu.

Podzielmy się świętymi pierścieniami z tym lordem, nagradzając go i jednocześnie zwiększając jego <b>lojalność</b>.

1. Kliknij przycisk „Działanie”.
2. Wybierz sekcję „Król”.
3. Wybierz czynność „Nagrodź” i przypisz króla jako wykonawcę zadania.
"
