Key,Czech
hint_mind_enemy_grave_visit,"[hint_mind_caption]
Je příjemné navštívit hrob nepřítele a opět pocítit tu radost!"
hint_unavailable_action_with_defence_army,"Tato akce není možná
Tuto akci nemůžeš provést, dokud je ve městě tvá armáda"
hint_unavailable_trade_agreement_too_many,"Nedostupné
Kvůli udržení zdravého stavu globálního obchodu tě Milující rodina požehnala možností uzavřít maximální počet {max_count} obchodních smluv."
hint_wish_travel,"Vyrazit na cestu
Lord nikdy neopustil hranice tvé provincie a velmi dychtí zjistit, jak žijí lidé na jiných místech.

[hint_MORAL_DEBUFF]

Tato touha se naplní, pokud postavu pošleš do jiného města na mapě světa.

[hint_its_a_dream]"
hint_wish_drink_ale,"Pít lahodný ležák
Lord má velkou chuť na <hint=hint_resource_ale>lahodný ležák</hint>. Doslova se mu o tom v noci zdá!

[hint_MORAL_DEBUFF]

Postarej se o zásoby lahodného ležáku.

[hint_its_a_dream]"
hint_wish_drink_nectar,"Zkusit nektar
Postava nikdy nezkusila <hint=hint_resource_nectar>nektar</hint>, ale hodně toho slyšela o jeho zázračných vlastnostech.

[hint_MORAL_DEBUFF]

Postarej se o zásoby nektaru.

[hint_its_a_dream]"
hint_wish_study_language,"Naučit se jazyk
Tento lord má silnou touhu získat znalosti o jiné kultuře, kvůli čemuž se musí naučit jazyk.

[hint_MORAL_DEBUFF]

Tuto touhu splníš tak, že koupíš jazykovou učebnici od <hint=hint_holy_caravan>svaté karavany</hint> a pak lordovi zadáš úkol nastudovat si ji v <hint=hint_knowledge_menu>nabídce znalostí</hint>.

[hint_its_a_dream]"
hint_wish_grave_visit,"Hrob pro milovanou osobu
Postava je velmi znepokojená tím, že po smrti milované osoby ({soul_uuid_target}) nemůže navštívit její hrob, zapálit svíčku a zavzpomínat.

[hint_MORAL_DEBUFF]

<b>Postav</b> hrob pro zesnulou postavu prostřednictvím nabídky stavby a <b>počkej</b>, až k němu postava zajde.

[hint_its_a_obsession]"
hint_wish_dice_win,"Vyhrát v kostkách
Lord si chce opravdu vychutnat pocit vítězství nad náhodou, kvůli čemuž musí vyhrát v kostkách.

[hint_MORAL_DEBUFF]

Zadej mu úkol zahrát si kostky s jinou postavou (aby byly šance na výhru vyšší, soupeř by měl být výrazně hloupější).

[hint_its_a_dream]"
hint_wish_happiness,"Spokojenost pro milovanou osobu
Lord sám nic nechce – pouze to, aby jeho blízká osoba {soul_uuid_target} byla <hint=hint_nt_events_unhappy_lord>spokojená</hint>.

[hint_MORAL_DEBUFF]

Tato touha se naplní, když bude postava {soul_uuid_target} spokojená.

[hint_its_a_dream]"
hint_wish_child_take_title,"Touha po titulu pro dítě
Lord sám nic nechce – pouze to, aby jeho milované dítě {soul_uuid_target} dostalo titul lorda.

[hint_MORAL_DEBUFF]

[hint_its_a_dream]"
hint_wish_child_mary,"Touha po rodině pro dítě
Lord sám nic nechce – pouze to, aby jeho milované dítě {soul_uuid_target} založilo rodinu.

[hint_MORAL_DEBUFF]

Tato touha se naplní tak, že {soul_uuid_target} uzavře sňatek.

[hint_its_a_dream]"
hint_wish_culture_terror,"Touha po teroru
Lord se domnívá, že obyvatelé nepřátelské kultury {culture} překročili všechny meze a je třeba je zastavit.

[hint_MORAL_DEBUFF]

Tato touha se naplní tak, že začneš terorizovat kulturu {culture} v nabídce <hint=hint_bld_scafod>popraviště</hint>.

[hint_its_a_dream]"
hint_wish_child_divorce,"Touha po rozvodu
Postava se chce zoufale rozvést se svým partnerem ({soul_uuid_target}), protože ho nenávidí a pohrdá jím.

[hint_MORAL_DEBUFF]

Rozvod lze zařídit prostřednictvím nabídky <hint=hint_bishop>biskupa</hint> v akcích postavy.

[hint_its_a_obsession]"
hint_wish_enemy_grave,"Hrob pro nepřítele
Postava sní o tom, že její nedávno zesnulý nepřítel ({soul_uuid_target}) bude mít hrob, u kterého se bude moct kochat svým vítězstvím.

[hint_MORAL_DEBUFF]

Tuto touhu naplníš tak, že postavíš hrob pro zesnulou postavu prostřednictvím nabídky stavby.

[hint_its_a_dream]"
hint_mind_caprice,"[hint_mind_caption]
Bylo by skvělé, kdyby se mi splnil sen!

Důvod: Postava má <hint=hint_desire_dream>sen</hint>."
hint_mind_caprice_success,"[hint_mind_caption]
Můj sen se splnil!

Život je báječný!"
hint_nt_obession_appear,"Nová posedlost
Postavu zachvátila <hint=hint_desire_obsession>posedlost</hint> touhou.

Postupem času bude posedlost nabírat na síle, což postavě bude působit větší utrpení, které může vyústit v nervové zhroucení nebo v to, že se postava pokusí vyřešit problém po svém.

<b>Tip:</b> Aktuální touhu postavy najdeš ve spodní části hlavní záložky v její nabídce."
hint_tutorial_clercs_net,"Síť kancléřství
Úředníci z jednoho <hint=hint_bld_chancellery>kancléřství</hint> mohou spravovat další kancléřství.

<img=hint_tutorial_clercs_net></img>

Pokud ti jedno kancléřství nestačí, můžeš postavit další a přiřadit jeho správu nikoliv lordovi, nýbrž úředníkovi z prvního kancléřství. Tímto způsobem se zachovají veškeré bonusy k výrobě, které poskytuje lord spravující první kancléřství. Takto můžeš vybudovat byrokratickou síť.

<b>Tip</b>: Když oddálíš pohled kamery co možná nejvíc, uvidíš přehled budov včetně jejich správců. Nezapomeň, že správce můžeš přiřadit kliknutím <b>pravého tlačítka</b> na budovu."
hint_nt_lords_against_terror,"Kulturní teror
{optional_culture_terror}"
hint_desire_obsession,"Posedlost
Silná <hint=hint_desire>touha</hint>, která vzniká hlavně jako reakce na určitou událost.

$ Posedlost vytváří silnou negativní myšlenku, která postavu sužuje, dokud se touha nenaplní.
$ Síla této myšlenky se postupem času zvyšuje a může vést až k nervovému zhroucení.
$ Některé posedlosti mohou postavu vyprovokovat k rozhodným činům, takže se může pokusit naplnit touhu po svém (například se může pokusit zabít nepřítele)."
hint_desire_dream,"Sen
Slabá <hint=hint_desire>touha</hint>, která občas vznikne, když postava přemýšlí o svých cílech.

$ Myšlenka na sen postavu příliš nezatěžuje a postupem času se nemění.
$ Pokud se však sen naplní, postava získá <hint=hint_tutorial_inspiration>povzbuzení</hint> na celý den."
hint_cant_build_no_gold,"Žádné zlato
Na stavbu potřebuješ víc zlata"
hint_its_a_dream,"~
$ Tato touha je <hint=hint_desire_dream>sen</hint>."
hint_its_a_obsession,
hint_ambition_unavasilable_by_complete,"Nedostupné
Tato ambice už byla naplněna"
hint_nt_relatives_worse_relations,"Příbuzní zhoršili vztahy
Kvůli událostem, během kterých trpěla postava {soul_uuid_suffered}, příbuzní z rodného města zhoršili svůj vztah ke tvému králi, neboť se domnívají, že je zodpovědný za blaho svých poddaných.

Seznam příbuzných:
{relatives_list}"
hint_nt_lord_not_have_time_for_chancellery,"Manažer nestíhá
Manažer přiřazený ke kancléřství se k němu nedokáže dostat včas, aby úředníkům rozdal pokyny. S největší pravděpodobností je přiřazený i jako správce dalších budov, takže mu nevychází čas.

Podívej se, ke kterým budovám je přiřazený, a toto přiřazení zruš, ať mu zůstane pouze kancléřství, protože vyžaduje celodenní práci.

<b>Tip:</b> Když přiřadíš úředníky namísto toho, aby tam lord-správce musel chodit osobně, na efektivitu budovy to nebude mít vliv."
hint_unavailable_relocate_building_enemies,"Nelze přesunout
Nemůžeš přesunout budovu, pokud jsou ve městě nepřátelské jednotky"
hint_got_nickname_alcohol,"Nová přezdívka
Kvůli docela očividné zálibě v alkoholu dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_nectar,"Nová přezdívka
Kvůli docela očividné zálibě v nektaru dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_flee,"Nová přezdívka
Kvůli projevení zbabělosti v bitvě dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_win_battle,"Nová přezdívka
Kvůli sérii přesvědčivých vítězství v bitvě dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_inspector,"Nová přezdívka
Kvůli dlouhodobě úspěšné správě budov dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_smart,"Nová přezdívka
Kvůli spoustě získaných vědomostí dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_teacher,"Nová přezdívka
Kvůli dlouhému a úspěšnému mentorování dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_judge,"Nová přezdívka
Za dlouhodobě úspěšnou správu popraviště dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_terror,"Nová přezdívka
Kvůli dlouhodobému teroru dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_duelist,"Nová přezdívka
Kvůli sérii vítězství v duelech dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_neuros,"Nová přezdívka
Kvůli nervovému zhroucení dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_traveller,"Nová přezdívka
Kvůli častému cestování dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_scars,"Nová přezdívka
Za velký počet jizev dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_deer,"Nová přezdívka
Kvůli partnerově nevěře dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_loser,"Nová přezdívka
Kvůli škodlivé závislosti na kostkách dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_blind,"Nová přezdívka
Kvůli slepotě dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_lost_eye,"Nová přezdívka
Kvůli ztrátě oka dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_got_nickname_lost_arm,"Nová přezdívka
Kvůli ztrátě ruky dostává postava {soul_uuid} přezdívku „{nickname}“."
hint_locked_knowledge,"Nedostupné znalosti
Tyto znalosti jsou momentálně nedostupné. <hint=hint_holy_caravan>Svatá karavan</hint> přiveze knihy s těmito znalostmi, které budou na prodej, pokud splníš určité podmínky.

Najeď kurzorem na znalosti a přečti si tyto podmínky v popisu."
hint_action_assasins_guest_give_child,"Oběť prvorozeného
Do tvé provincie dorazil kněz <hint=hint_dahamat_cult>bohyně Dahamat</hint>, který tu hledá nové duše. Pokud budeš ochotný nabídnout mu <b>královo prvorozené dítě</b>, kult dokáže zabít libovolného tvého nepřítele ve kterékoliv části Norlandu.

$ Dítě, které kultu obětuješ, už nikdy nespatříš.
$ Pak budeš moct diskrétně zlikvidovat libovolného nepřítele. Smrt bude vypadat přirozeně a nikdo tě nebude podezírat."
hint_action_assassination,"Tajný atentát
Obětoval jsi dítě <hint=hint_dahamat_cult>kultu Dahamat</hint> a kněží kultu jsou nyní připraveni splnit svůj slib.

$ Pokud tuto akci zvolíš, tato postava bude během jednoho dne tajně zabita.
$ Smrt bude vypadat přirozeně a nikdo tě nebude podezírat.
$ Slib se pak bude považovat za splněný."
hint_nt_guest_arrive,"Dorazil speciální host
Do tvé provincie dorazil speciální host. Může tu pár dnů zůstat, anebo ještě dnes odjet.

Když klikneš na tlačítko akcí v jeho nabídce, můžeš se podívat, jaké jsou s ním dostupné interakce."
hint_watch_tower_archers,"Obranná věž
Válečníci v obranné věži střílejí dále a přesněji než obvykle. Střílet začnou automaticky, jakmile se nepřítel dostane na dostřel.

$ Přiřaď k věži několik válečníků a zvol, jaké zbraně budou používat.
$ Můžeš nastavit automatické dosazení lučištníků do věže, pokud bude nepřítel poblíž města, anebo je povolej ručně pomocí tlačítka vpravo.
$ Po svolání budou válečníci potřebovat čas na to, aby si došli pro zbraně do skladiště a dostali se k věži.
$ Také jim můžeš přikázat, aby se nejdříve zaměřili na nepřátelské lučištníky (ve výchozím nastavení se zaměřují na nejméně chráněné kontaktní válečníky).
$ Válečníci přiřazení k věži budou mít u portrétu v nabídce vojska speciální ikonku."
hint_action_hire_escaped_lord,"Pozvánka do rodiny
Postava se stane součástí tvé urozené rodiny coby <hint=hint_untitled_lord>nižší lorda</hint>.

{soul_uuid} zhorší svůj vztah s tvým panovníkem o {rel_de}."
hint_nt_escaped_lord_arrive,"Nižší lord na útěku
<hint=hint_untitled_lord>Nižší lord</hint> {soul_uuid_lord} ze sousední provincie {faction_uuid} žádá o přijetí do tvé rodiny.

Zdá se, že má konflikt se svým vládcem, takže když se ho rozhodneš přijmout, může dojít ke zhoršení vztahů s tvým panovníkem ({soul_uuid}).
{optional_click_to_read_message}"
hint_bld_watch_tower,"Střelecká věž
<hint=hint_watch_tower_archers>Obranná věž</hint>, ke které můžeš přiřadit <hint=hint_persons_warriors>válečníky</hint>. Lučištníci ve věži střílejí dále a přesněji než obvykle.

$ K vybavení válečníků ve věži jsou zapotřebí střelecké zbraně.
$ Počet lučištníků, které tato věž pojme: {arch_number}."
hint_watch_tower_summon,"Svolat lučištníky
Povolej válečníky do této věže.

Budeš muset chvíli počkat, než si dojdou pro určené zbraně a dostanou se k věži.
Rozpustit válečníky
Válečníci odejdou z věže a vrátí zbraně do skladu."
hint_watch_tower_summon_abort,"Rozpustit válečníky
Válečníci odejdou z věže a vrátí zbraně do skladu"
hint_watch_tower_checkbox_shoot_in_archers,"Zaměřit se na lučištníky
Díky této možnosti budou lučištníci ve věži mířit nejdříve na nepřátelské lučištníky."
hint_watch_tower_checkbox_auto_summon,"Automatické svolání
Pokud se na mapě provincie objeví nepřítel, díky této možnosti si válečníci automaticky vyzvednou zbraně ze skladiště a obsadí věž."
hint_dahamat_cult,"Kult Dahamat
Dahamat je prastará bohyně úrodnosti národa Makhů, kterou během raného imperiálního období vytlačil kult Matky Sofie.

Přestože Dahamatiny posvátné háje a starobylé oltáře byly znesvěceny a nahrazeny chrámy Matky Sofie, kněží Dahamat nebyli zcela vyhlazeni. Svůj kult proměnili v tajný, krajně výběrový spolek. Přestože Matka Sofie po staré Dahamat zdědila mnoho vlastností, pozdější kult staré bohyně nabral zlověstnějších rysů, díky čemuž mohli jeho stoupenci přežít až dosud.

Zejména kněží kultu mají schopnost tajně zabít kohokoliv a kdekoliv v Norlandu, lorda či krále. Neznalé zkazky této schopnosti připisují nadpřirozenou povahu, zatímco osvícenější lordi hovoří o jejich hereckých schopnostech, které si zdokonalovali po celá staletí. Dokážou napodobit kohokoliv a převzít přízvuk, gesta i oblečení, což vrahům kultu umožňuje proniknout i na ta nejzabezpečenější místa a používat staré jedy, které nezanechávají žádnou stopu.

Kněží kultu často navštěvují města a nabízejí svoje služby výměnou za prvorozené děti urozených králů, které pak vychovají podle svého náboženství.

Kde se kněží Dahamat zdržují, zůstává navzdory úsilí svaté inkvizice zahaleno tajemstvím – dost možná proto, že někteří králové se zdráhají vytáhnout proti tomuto kultu do boje."
hint_watch_tower_lack_of_weapon,"Nemáš dost zbraní
Přiřaď víc střeleckým zbraní v nabídce věže a postarej se, aby jich bylo dost pro všechny válečníky."
