Key,Korean
adv_tutorial_2.obj_open_finances,"가격 및 임금

지시를 받은 일꾼은 임무를 수행하기 시작합니다.

일꾼은 낮에는 일하고 저녁에는 <b>임금</b>을 받고 <b>시장</b> 및 <b>술집</b>에서 음식과 술을 사는 등 개인 욕구를 처리합니다.
{split}
$ 이상적으로는 캐릭터 <b>한 명</b> 당 하루에 음식 <b>한</b> 개와 술 <b>한</b> 병이 필요합니다.
$ 캐릭터는 가능하면 더 높은 품질의 상품을 구매하려고 합니다.
$ 영주는 시종이 창고에서 <b>영주관</b>으로 가져오는 음식과 술을 무료로 받습니다.

$ 재정 메뉴를 여세요."
adv_tutorial_2.obj_correct_beer,"재정 메뉴

우측 '일일 지출' 항목에서 <b>일일 임금</b>을 확인할 수 있습니다. 왼쪽에서는 매일 저녁 농민에게 판매할 자원의 가격과 수량을 설정할 수 있습니다."
adv_tutorial_2.obj_correct_beer_2,"재정 메뉴

1. 일꾼들이 매일 임금으로 밀주를 구매할 수 있도록 밀주의 가격을 금화 4개로 낮춰봅시다. 그러면 일꾼들을 더 <b>행복</b>하게 만들 것입니다.
2. 재정 메뉴를 닫으세요."
adv_tutorial_2.obj_peasant_hint_hover,"농민의 기분

농민의 욕구를 충족시키면 <b>이주</b>에 영향을 미치는 하루 <b>평균 기분</b>을 높일 수 있습니다. 평균 기분이 높으면 새로운 일꾼들을 도시로 유인할 수 있습니다. 역으로 불행한 일꾼은 도시를 떠나 범죄자가 됩니다.

농민들의 가장 큰 걱정이 무엇인지 알아봅시다.

$ 좌측 상단 모서리의 농민 아이콘에 마우스를 올려보세요."
adv_tutorial_2.obj_peasant_hint_hover_1,"책과 지식 

하단에는 농민들의 가장 강한 부정적 생각과 이를 공유하는 캐릭터의 수가 적혀 있습니다.

농민들이 맛없는 <b>순무</b>와 입맛 떨어지는 <b>위스키</b>에 불만을 갖고 있다는 걸 알 수 있습니다. 

좀 더 높은 품질의 제품을 생산하면 이 문제가 해결됩니다. 하지만 책에 있는 전문적인 지식이 없다면 문제를 해결할 수 없습니다.

아, <b>신성한 대상단</b>이 도와주러 왔군요! 신성한 대상단이 책을 판매하고 다른 자원을 사는 데 꼭 필요한 <b>금화<b>를 제공할 것입니다."
adv_tutorial_2.caravan,"신성한 대상단

Norland 경제 체제에서 금화는 농민 이주자의 주머니, 이웃과의 거래, 신성한 대상단과의 거래를 통해 세 가지 방식으로 순환됩니다.

 신성한 대상단은 하루 또는 사흘에 한 번 저녁마다 오며 <b>금화</b>, <b>신성 반지</b>(영주가 높이 평가하는 사치품이자 영주 계급의 화폐), <b>책</b>, <b>수감자</b>의 주된 공급원입니다. 
{split}
1. 대상단이 목적지에 도착할 때까지 기다리세요.
2. 대상단 우두머리를 클릭한 다음, 대상단과 거래할 영주를 선택하세요.

<b>참고:</b> 영주의 무역 스킬이 높을수록, 무역의 이윤이 높아집니다. 대상단은 자정에 도시를 떠나니, 자정이 되기 전에 모든 거래를 마무리하세요!

$ {input.action.speed_one} - {input.action.speed_two} - {input.action.speed_three} 키를 사용하거나 <b>화면 우측 하단  모서리</b>의 버튼으로 시간을 단축할 수 있습니다."
adv_tutorial_2.buy_goods,"상품 구매

교회는 공급과 수요의 자연스러운 균형을 추구합니다. 이에 따라 한 상품을 너무 많이 판매하기 시작하면, 판매가가 떨어집니다. 하지만 지금은 너무 걱정할 거 없습니다.

1. 생산한 위스키 30개를 판매하세요.
2. '홉밭과 맥주' 책을 구매하세요.
3. 무역 메뉴를 닫으세요.

$ {input.action.gui_add_more} 키를 길게 누르면 한 번에 더 많은 아이템을 옮길 수 있습니다."
adv_tutorial_2.open_knowledge,"책

홉을 키워 맥주를 생산하는 방법에 대한 책을 얻었으니, 지식 메뉴를 통해 도서관에서 책을 연구할 수 있습니다.
{split}
책은 다른 언어로 집필되는 경우도 있지만 대부분은 제국어로 집필되어 있습니다.

1. <b>지식</b> 메뉴를 엽니다.
2. 양조를 연구할 영주를 배정합니다."
adv_tutorial_2.close_knowledge,"지식

한 명의 영주라도 책을 읽으면 그 책의 능력 및 효과를 모두가 이용할 수 있습니다. 하지만 해당 영주가 사망하면 지식의 혜택이 전부 사라집니다. 

$ 지식 메뉴를 닫으세요."
adv_tutorial_2.open_mood,"영주의 임무

영주는 건물 관리 외에도 다양한 임무를 수행할 수 있습니다. 하지만 불행한 상태의 영주는 임무 수행을 거절합니다.

영주 중 한 명이 벌써 불행한 상태인 것 같습니다. 이는 초상화의 빨간 배경으로 알 수 있습니다.

무슨 일인지 알아보죠.

$ 상단에서 불만족스러워하는 영주의 초상화를 클릭하거나 지도에서 해당 영주를 찾아 선택하세요."
adv_tutorial_2.person_main,"영주 메뉴

영주 캐릭터 메뉴에서는 주요 상태 지표(<b>기분</b> 및 <b>충성도</b>), 인벤토리, 특성 등을 확인할 수 있습니다. 임의의 아이콘 또는 지표 위에 마우스를 올려 자세한 내용을 확인할 수 있습니다.
{split}
$ 기분이 안 좋은 영주는 우울증에 걸리거나 지시를 거부하거나 충성도가 빠르게 하락할 수 있습니다. 
$ 영주의 충성도가 25 미만이 되면 영주는 귀족 가문을 떠나거나 반란을 일으킬 수 있습니다.

이제 영주가 불행한 이유를 알아보려면 <b>""욕구""</b> 탭으로 이동하세요."
adv_tutorial_2.open_desire,"영주의 기본

이곳에서 영주의 욕구와 생각을 확인할 수 있습니다. 이것들의 총합으로 영주의 기분이 결정됩니다. 25 미만인 경우 영주가 불행합니다.

생각은 욕구로 인해 또는 특정 사건에 대한 반응으로 일어날 수 있습니다.

생각에 마우스를 올려 자세한 내용을 확인하세요."
adv_tutorial_2.open_main_tab_peson,"충족되지 못한 욕구가 이 영주를 괴롭히고 있습니다.

이제 메인 탭으로 돌아가 이 욕구를 충족시키고 영주의 기분을 개선합시다."
adv_tutorial_2.set_reward,"신성 반지에 대한 욕망

욕망 아이콘에 마우스를 올리면, 이 영주가 신성 반지를 꿈꾸고 있다는 것을 알 수 있습니다.

<b>왼쪽 상단 모서리</b> 자원 목록에 표시되는 신성 반지는 왕의 것이며 왕의 인벤토리에 있습니다.
{split}
이 영주에게 신성 반지를 보상으로 나누어줍시다. 이렇게 하면 영주의 현재 욕망이 만족될 뿐만 아니라 영주의 <b>충성도</b> 역시 올라갑니다.

1.  '행동' 버튼을 클릭하세요.
2. '왕' 부문을 선택하세요.
3. '보상' 행동을 선택한 다음 왕이 해당 행동을 하도록 배정하세요."
adv_tutorial_2.force_task,"훌륭합니다!

왕은 시간이 나면 선택한 영주에게 보상을 내릴 것입니다.

하지만 즉시 임무를 완료할 수도 있습니다.

1. 왕을 클릭하세요.
2. 메뉴 상단에 있는 받은 임무 목록에서 ""보상"" 임무를 클릭하세요.
3. 왕이 불행한 영주에게 보상을 내릴 때까지 <b>기다리세요</b>.

<b>참고:</b> 이 임무를 취소하려면 임무 위에 마우스를 올릴 때 표시되는 취소 버튼을 클릭하면 됩니다."
adv_tutorial_2.relations_1,"지도 위 행동 

영주에게 수여했던 이러한 <b>신성 반지</b>는 생산할 수 없는 것입니다. 신성 반지는 <b>신성한 대상단</b>에게 금화로 구매할 수 있습니다. 또한 대상단에게 상품을 대량으로 판매하면 가격이 낮아지니 가격이 좀 더 안정적인 이웃과 거래하는 것이 더 나을 때도 있습니다."
adv_tutorial_2.relations_2,"이웃들과의 관계

무역 협정을 맺으려면 이웃과 같은 국가이거나 해당 국가와 좋은 관계여야 합니다.

이웃 왕과 우정을 쌓는 방법은 다양합니다. 선물을 주거나, 임무에 영주를 보내거나, 단순히 당신의 왕을 보내 함께 사냥을 하는 방법도 있습니다."
adv_tutorial_2.relations_3,"이웃들과의 관계

왕에 대한 이웃 왕의 태도를 개선하여 무역 계약을 맺어봅시다.

1. 세계 지도로 이동한 뒤 이웃 도시를 클릭하여 메뉴를 엽니다.
2. '배정' 버튼을 클릭하고 '영주'를 선택한 다음, 왕을 선택합니다.
3. '<b>살육늑대 사냥</b>'을 선택하고 왕을 사냥 파트너로 선택합니다.
4. 왕이 같이 사냥할 때까지 <b>기다립니다</b>.

<b>힌트:</b> 세계 지도를 이용하려면 먼저 캐릭터가 지역 지도의 가장자리에 도달해야 합니다. 상단의 <b>초상화를 클릭해서</b> 따라가세요."
adv_tutorial_2.world_trade_1,"훌륭합니다!

왕들이 함께 즐거운 시간을 보냈고 관계가 개선되었습니다. 이제 사업 이야기를 하기에 딱 좋은 때입니다.

1. 이웃 도시를 클릭하여 메뉴를 여세요.
2. '배정' 버튼을 클릭하고 '무역'을 선택한 다음, '밀주 구매'를 선택하세요.
3. 협정을 마무리할 영주를 배정하세요. 가장 이익이 되는 계약을 맺으려면 무역 스킬이 가장 높은 영주를 보내세요!

$ 임무가 완수될 때까지 기다리세요.

<b>힌트:</b> 세계 지도의 많은 임무는 전령을 통해 수행할 수 있습니다. 전령은 왕을 대신하여 행동할 수 있습니다. 하지만 전령에게는 전갈을 보낼 종이가 필요합니다."
adv_tutorial_2.world_trade_2,"계약이 체결되었습니다!

계약이 유효한 동안 매일 아침 11시 무역 메뉴에 위스키 판매 버튼이 표시됩니다. 주요 시장의 가격이 요동치는 경우에도 영주가 협상한 가격으로 판매됩니다.

1. 무역 메뉴를 여세요
2. 오늘의 가격으로 홉을 구매하세요.
3. 무역 메뉴를 닫으세요."
adv_tutorial_2.world_trade_3,"곧 밀주가 배송됩니다!

무역이 이루어지려면 도시의 이용 가능한 농민을 대상 도시까지 파견해야 합니다. 두 왕국 사이에 거리가 있기 때문에 무역은 즉시 이루어지지 않습니다. 하지만 왕이 이미 협정에 동의했기 때문에 이 정기 거래에는 세계 지도에서 하는 다른 행동과 달리 종이가 필요하지 않습니다.

$ <b>세계</b> 버튼을 누르거나 임의의 화면을 {input.key.mb_right}을 클릭하여 지역 지도로 돌아가세요."
adv_tutorial_2.open_army,"도적 공격

오, 성모 소피아여! 도적들이 몰래 정착지에 접근했습니다!

반드시 맞서 싸워야 합니다. 다행히 도적들이 공격을 개시할 때까지 시간이 있습니다.

$ <b>군대 메뉴</b>를 여세요."
adv_tutorial_2.open_hiring,"군대 메뉴에서 전투 분대를 만들 수 있습니다.

하지만 먼저 전사를 고용해야 합니다.

$ ""추가"" 버튼을 클릭하세요."
adv_tutorial_2.hire_warriors,"전사 고용

전사가 몇 명 있지만, 승산을 높이는 게 좋겠습니다.

<b>수감자</b>를 석방하거나, <b>불행한 농민</b>을 초대하거나, <b>용병</b>을 고용하여 전사를 추가할 수 있습니다.

새롭게 고용된 농민과 수감자는 첫 위험 신호를 느끼면 죽음의 공포에 사로잡혀 달아납니다. 반면에 <b>용병은 정착지에 도착하는 데 보통 하루에서 이틀</b>이 걸립니다.
{split}
다행히 도시 근처에 바로 고용할 수 있는 용병 무리가 있습니다. 창고에 무기도 있으니 <b>군대를 확장</b>해 봅시다.

<b>참고:</b> 매일 교회에 전사의 스킬에 따른 세금을 내야 합니다.

$ <b>몇 명의 용병</b>을 고용하세요."
adv_tutorial_2.create_squad,"분대 생성

각 분대는 <b>영주</b> 또는 <b>기사</b>(군대 메뉴에서 왼쪽 버튼을 눌러 고용 가능)의 지휘를 받습니다.

분대 지휘관의 <b>명령 스킬</b>이 높을수록, 분대의 사기가 높아지며 전사가 대미지를 입었을 때 도망칠 확률은 낮아집니다.

분대원 사이의 무기 배분은 자동으로 이루어집니다. 더 숙련된 전사가 더 좋은 품질의 장비를 받게 됩니다.
{split}
1. 분대 생성 버튼을 클릭하세요.
2. 지휘관 영주를 선택하세요.
3. 전사를 클릭하여 모든 전사를 분대로 이동시키세요.
4. 두 번째 영주도 분대로 이동시키세요.
5. 분대를 무장시키세요.
6. 메뉴 하단에 있는 <b>생성</b> 버튼을 눌러 완료하세요."
adv_tutorial_2.hire_wait,"훌륭합니다!

이제 새로운 전사들이 창고에서 무기를 집을 때까지 기다리세요.

{input.action.speed_pause}로 시간을 시작하고 멈출 수 있습니다."
adv_tutorial_2.order_move,"분대 관리

분대는 당신의 직접 통제를 받으며 {input.action.squad_order_attack}으로 관리할 수 있습니다. <b>좌측 하단 모서리</b>에서 해당 메뉴를 확인해 보세요.

공격할 시간입니다!

1. 분대가 선택되었으면 적 분대 깃발에 {input.action.squad_order_attack}을 클릭하여 전투를 시작하세요(마을 북서쪽에서 당신을 기다립니다).
2. 전투 결과를 기다리세요.

<b>힌트:</b> 분대를 보내고 싶은 곳에 {input.action.squad_order_attack}을 클릭하면 지도 위 어느 곳에나 분대를 보낼 수 있습니다."
adv_tutorial_2.order_move_meet_place,분대를 이동하려면 여기에 {input.action.squad_order_attack} 클릭
adv_tutorial_2.order_attack,"일시정지 모드에서 분대에 명령을 내리거나 다른 임무를 수행할 수 있습니다.

공격할 시간입니다!

1. 분대를 선택한 뒤 적 분대에 {input.action.squad_order_attack}을 클릭하여 공격하세요.
2. 전투 결과를 기다리세요."
adv_tutorial_2.open_map,"승리!

도적 분대를 쓰러트리고 도적 우두머리를 무찔렀습니다!

전사들이 생존자를 생포해 인질로 삼을 것이며, 농민들이 정착지로 인질을 데려올 것입니다.
{split}
지금이 바로 도적 진영으로 반격할 좋은 기회입니다.

$ 세계 맵으로 전환하세요."
adv_tutorial_2.attack_camp,"세계 맵

이제 도적단을 처리할 때입니다.

1. 도적 주둔지를 클릭하세요. 왼쪽 하단 모서리에 메뉴가 열립니다.
2. 행동 메뉴에서 '공격'을 선택하세요.
3. 현재 분대를 선택하세요.
4. 분대가 도적 진영에 도착할 때까지 <b>기다리세요</b>."
adv_tutorial_2.army_at_gates,"진영 공격

부대가 도적 진영에 도착하여 공격 개시를 준비 중입니다.

$ 전투 아이콘을 클릭하세요."
adv_tutorial_2.army_at_gates_2,"전투 메뉴

이곳에서 당신의 분대와 적 분대뿐만 아니라 대략적인 세력의 균형도 확인할 수 있습니다.

이길 수 없는 전투에서 후퇴하거나, 자동으로 전투하거나, 전투에서 직접 분대에 명령을 내릴 수 있습니다.

$ 중앙의 버튼을 클릭하면 전투를 시작합니다."
