Code,Indonesia
hint_advisor_deadly_enemy,"[hint_advisor_caption]
Satu atau lebih penguasa tetangga telah menjadi <hint=hint_faction_relations_deadly_enemy>musuh bebuyutan</hint> Anda. Ini berarti hubungan mereka dengan Anda telah memburuk {relation_treshhold}, dan mereka sekarang dapat melancarkan <hint=hint_agression>serangan mendadak</hint> terhadap Anda.

Tembok yang kuat dan garnisun di menara Anda dapat membantu, atau Anda dapat menandatangani <b>perjanjian damai</b> dengan mereka dan mencoba melemahkan kekuatan mereka dari dalam menggunakan <b>intrik.</b>

<b>Daftar musuh bebuyutan:</b>
{enemy_list}"
hint_agression,"Serangan Kejutan
Selama serangan kejutan, penguasa tidak mengumumkan niatnya untuk menyerang musuh.

Tujuan mereka mungkin vasalisasi (only if the target is not part of a state) atau penjarahan perbendaharaan.

Terjadi pada relasi di bawah <red>-50</red> (<hint=hint_faction_relations_deadly_enemy>Deadly Enemy</hint>)"
hint_performer_immobilized,"Tidak tersedia.
Karakter ini tidak dapat bergerak dalam waktu dekat dan tidak dapat menyelesaikan tugas ini."
hint_soul_knowledges_incognito,
hint_trait_precise_language_new,"Bahasa yang tepat
Memungkinkan petugas untuk melakukan inspeksi dalam {minutes} menit dan menghubungkan hingga {counts} gedung ke <hint=hint_bld_chancellery>Kanselir</hint>"
hint_chancellery_autoset,"Penugasan Otomatis
Saat membangun gedung baru, manajernya akan secara otomatis ditunjuk oleh seorang juru tulis dari Kanselir ini."
hint_nt_clerk_autoseted,"Gedung telah dibangun
Gedung {building_name} telah dibangun.

Seorang juru tulis dari <hint=hint_bld_chancellery>Kanselir</hint> telah ditugaskan di sana (you can change the auto-assignment in the Chancellery menu)."
hint_nt_building_builded,"Bangunan telah dibangun
Gedung {building_name} telah dibangun.

Jangan lupa untuk menugaskan seorang inspektur!"
hint_nt_bishop_study_discard,"Pendidikan Ditangguhkan
{soul_uuid_teacher} telah menangguhkan pendidikan {soul_uuid_target} karena hubungan yang buruk dengan {soul_uuid_king}.

Perbaiki hubungan pemimpin Anda dengan Uskup untuk meminta beliau melanjutkan pendidikan."
hint_mutator_without_bums_in_rags,"Bukan yang ragged
Yang ragged adalah gerombolan musuh yang lemah namun berjumlah banyak yang terkadang menyerang kota Anda tanpa peringatan, memaksa Anda untuk mempertimbangkan risiko, mempertahankan garnisun, dan membangun struktur pertahanan.

Pilih pengubah ini jika Anda ingin menonaktifkan serangan tersebut. Anda akan mendapatkan pengalaman bermain yang lebih terkontrol namun kurang menegangkan."
hint_nt_rings_inheritance,"Pengalihan Warisan
{soul_uuid_dead} telah tiada, dan kerabat terdekat mereka, {soul_uuid_heir}, mewarisi properti mereka.

Jumlah warisan: <hint=hint_resource_rune>{amount}</hint>"
hint_train_combat_context_new,"Pelatihan Prajurit
{skill_name}: {skill_level}
Untuk setiap serangan yang diterima selama pelatihan, prajurit akan mendapatkan {exp_boost} poin pengalaman dalam keterampilan <hint=hint_skill_combat>Pertempuran</hint>.

{skill_name_limiter}: {skill_level_limiter}
Level keterampilan Pertempuran maksimum yang dapat dicapai prajurit: {skill_level_limiter}."
hint_nt_soldiers_cant_trait,"Pelatihan tidak tersedia
Banyak prajurit tidak bisa lagi mendapatkan pengalaman dari pelatihan karena mereka telah mencapai level keahlian <hint=hint_skill_combat>Tempur</hint> inspektur."
hint_unavailable_player_help_to_other_side,"Tidak tersedia
Anda telah mengirimkan bantuan ke pihak yang berseberangan dalam konflik."
hint_building_farm_autorefill,"Pemupukan otomatis
Ketika lahan habis, pembangun akan mengambil kayu dari gudang dan memupuknya secara otomatis."
hint_planned_sex,"Tanggal yang dijadwalkan
Karakter tersebut telah merencanakan kencan romantis dengan {soul_uuid_sex_parther} malam ini."
hint_nt_inspector_replaced,"Inspeksi yang Ditugaskan Kembali
Lord {soul_uuid} sekarang mengelola <hint=hint_bld_chancellery>Kanselir</hint> yang baru, dan semua gedung yang sebelumnya berada di bawah kendalinya kini dilayani oleh petugas dari Kanselir ini.

Bonus produksi akan tetap sama."
hint_nt_knowledge_interaction_removed_by_blind,"Pekerjaan Pengetahuan Dibatalkan
Karena kebutaan yang dideritanya, {soul_uuid} tidak dapat lagi melanjutkan pekerjaan di perpustakaan.

Pekerjaan pengetahuan {knowledge_name} telah dihentikan."
hint_squad_commander_stay_in_back,"Mundur
Penguasa komando akan tetap berada di belakang unit dan terlibat dalam pertempuran hanya jika diperlukan.

Hal ini meningkatkan peluang mereka untuk bertahan hidup dalam pertempuran, tetapi <red>moral para prajurit akan menurun</red>."
hint_motive_task_sex_unavalilable_by_monogam,"Tidak tersedia
Karakternya <hint=hint_monogam>monogami</hint>, jadi mereka lebih suka memotong kaki mereka sendiri daripada menyetujui hal seperti itu."
hint_advisor_monogam_problem,"[hint_advisor_caption] 
Satu atau lebih tuan tanah Anda menikah dan <hint=hint_monogam>monogami</hint>, artinya mereka sepenuhnya menghindari perselingkuhan.

Namun, sikap pasangan mereka terhadap mereka telah turun di bawah 0, sehingga mustahil untuk bertemu dalam pernikahan, yang pada gilirannya mencegah kepuasan hasrat seksual mereka.

Perbaiki hubungan antara pasangan untuk memastikan ketegangan seksual tidak meracuni kehidupan para tuan tanah ini.

Daftar tuan tanah yang terdampak oleh efek ini:
{pairs_list}"
hint_advisor_puppet_can_act,"[hint_advisor_caption]
Beberapa penguasa Anda adalah <hint=hint_encyclopedia_puppets>boneka</hint> penguasa tetangga yang memusuhi Anda.

Ini berarti para penguasa ini mungkin mulai bertindak demi kepentingan tuan mereka.

Daftar penguasa boneka:
{puppets_list}"
hint_advisor_matriarch_bad_opinion,"[hint_advisor_caption]
Pendapat <hint=hint_relations_matriarch>Matriark</hint> terhadap Rajamu telah turun menjadi <red>bermusuhan</red>, membuat rakyatmu ketakutan - terutama para fanatik.

Selain itu, <hint=hint_holy_caravan>Kafilah Suci</hint> tidak akan lagi datang kepadamu, dan Matriark tidak akan lagi memperingatkanmu tentang bencana yang akan datang."
hint_advisor_bishop_bad_opinion,"[hint_advisor_caption]
Pendapat <hint=hint_bishop>Uskup</hint> tentang Raja Anda telah turun menjadi <red>bermusuhan</red>, meningkatkan risiko <hint=hint_pogrom>pemberontakan agama</hint>."
hint_debt_of_honor,"Utang Kehormatan
Ketika Anda membantu penguasa tetangga dalam situasi genting, kehormatan mewajibkan mereka untuk membalas Anda dengan konsesi diplomatik.

Ini bisa berupa perjanjian damai, bergabung dengan negara Anda, meninggalkan negara lain, atau upeti yang substansial.

Pilih tindakan diplomatik yang Anda butuhkan di menu Politik provinsi mereka dan klaim hadiah Anda!

<b>Petunjuk:</b>
$ Anda tidak harus langsung menggunakan Utang Kehormatan - ini akan tetap berlaku selama penguasa Anda atau penguasa yang berutang masih hidup."
hint_de_duty_of_honor_appear,"Utang Kehormatan Baru
{soul_uuid_king} dari {faction_uuid} kini <hint=hint_debt_of_honor>berhutang</hint> kepada penguasa Anda."
hint_de_duty_of_honor_complete,"Utang Kehormatan Terpenuhi
{soul_uuid_king} dari {faction_uuid} telah memenuhi <hint=hint_debt_of_honor>utang kehormatan</hint> mereka kepada penguasa Anda."
hint_de_duty_of_honor_reset_player_king_changed,"Utang Kehormatan Tak Berlaku Lagi
Anda memiliki penguasa baru, jadi {soul_uuid_king} dari {faction_uuid} yakin <hint=hint_debt_of_honor>utang kehormatan</hint> mereka tak lagi berlaku."
hint_de_duty_of_honor_reset_king_changed,"Hutang Kehormatan Diatur Ulang
Di provinsi {faction_uuid}, kini ada penguasa baru, {soul_uuid_king}, yang percaya bahwa <hint=hint_debt_of_honor>hutang kehormatan</hint> pendahulu mereka tidak berlaku bagi mereka."
hint_diplomat_new,"Diplomat
Biaya penandatanganan perjanjian damai dengan negara tetangga berkurang {number} kali lipat."
hint_advisor_terror_active,"[hint_advisor_caption]
Dengan menghukum orang yang tidak bersalah, Anda telah memulai <hint=hint_terror_peasants>teror</hint>, membuat para petani takut datang ke kota Anda, dan <hint=hint_migration>migrasi</hint> kini berkurang.

Waktu hingga efek berakhir: {hour}"
hint_nt_economic_summary_new,"Ringkasan Ekonomi
<center>Untuk hari ini</center>

$ Saldo Emas: <hint=hint_resource_gold>{gold_change}</hint>
$ Upah yang Dibayar <hint=hint_salary></hint>: <hint=hint_resource_gold>{salary}</hint>
$ <hint=hint_re_prod>Sumber Daya yang Diproduksi</hint>: <hint=hint_resource_gold>{prod_sum}</hint>
$ <hint=hint_re_saled>Barang yang Dijual</hint> di Pasar Lokal: <hint=hint_resource_gold>{sale_sum}</hint>
$ <hint=hint_re_built>Sumber Daya yang Diinvestasikan</hint> dalam Perekonomian: <hint=hint_resource_gold>{build_sum}</hint>
{optional_buildings_problems}
{optional_resources_spoilage}

$ Pers <b>RMB</b> untuk menutup notifikasi."
hint_nt_world_summary_new,"Ringkasan Dunia
{optional_events}
{optional_neighbore_events}
$ Tekan <b>RMB</b> untuk menutup notifikasi."
hint_nt_provinve_daily_statistic_new,"Statistik harian
<center>Untuk hari ini</center>

{optional_peasants}
{optional_slaves}
{optional_warriors}

$ Tekan <b>RMB</b> untuk menutup notifikasi."
hint_trait_blissful_new,"Bahagia
$ Semua orang menyukai karakter ini, dan mereka hanya memilih bentuk positif dari <hint=hint_conversation>percakapan mendalam.</hint>
$ Berbicara dengan mereka menghapus <hint=hint_sin>dosa orang lain.

<b>Alasan:</b> Selamat dari <hint=hint_tantrum>gangguan mental"
hint_preach_unavailable_by_disabled_church,"Tidak tersedia
Kuil tersebut tidak berfungsi karena tidak ada pendeta yang melayani di sana."
hint_soldier_filter_oldman,"Orang Tua
Karakter tua bergerak lebih lambat."
hint_part_of_nature_king,"Penguasa
Penguasa provinsi. Hubungannya dengan Raja Anda menentukan perdamaian atau persahabatan dengan provinsi ini."
hint_part_of_nature_queen,"Istri Penguasa
Pendapat mereka memengaruhi hubungan gubernur dengan penguasa Anda."
hint_part_of_nature_heir,"Pewaris
Penguasa masa depan."
hint_part_of_nature_commander,"Komandan
Pasukan yang dikirim dari provinsi ini akan dipimpin oleh karakter ini jika memungkinkan."
hint_de_migrants_waiting_to_be_in_gates,"Migran di Gerbang
Para migran telah tiba, tetapi gerbang kota ditutup.

$ Jika Anda ingin mengizinkan mereka masuk, aktifkan opsi “{option_name_allow_migrants}” di menu Aula.
$ Jika Anda tidak mengizinkan mereka masuk, para migran akan meninggalkan provinsi dalam {leaving_time}, dan beberapa dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits>bandit hutan.

Migran yang menunggu: {quantity}"
hint_de_migrants_waiting_to_be_in_walls,"Migran di Gerbang
{quantity} Migran telah tiba, tetapi pintu masuk kota terhalang oleh tembok yang kokoh.

$ Untuk mengizinkan mereka masuk, singkirkan sebagian tembok atau bangun gerbang di sana, dan aktifkan opsi “{option_name_allow_migrants}” di menu Aula.
$ Jika Anda tidak mengizinkan mereka masuk, para migran akan meninggalkan provinsi dalam {leaving_time}, dan beberapa dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits> bandit hutan.

Migran yang menunggu: {quantity}"
hint_toggle_migration_allowed,"Pengaturan Migrasi
<green>Migrasi diizinkan.</green>

Para migran akan memasuki kota dengan bebas dan menjadi warga negara penuh."
hint_toggle_migration_forbidden,"Pengaturan Migrasi
<red>Migrasi dilarang.</red>

$ Para migran akan berkumpul di gerbang kota dan menunggu keputusan Anda.
$ Jika Anda tidak mengizinkan mereka masuk, mereka akan meninggalkan provinsi dalam {leaving_time}, dan beberapa dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits>bandit hutan.

<b>Petunjuk:</b>
$ Agar pembatasan ini berhasil, pusat kota, termasuk Balai Kota, harus dikelilingi oleh tembok."
hint_nt_puppet_bribe_success,"Penyuapan oleh Boneka
{soul_uuid_target} disuap oleh {soul_uuid_briber}, yang merupakan boneka yang bertindak demi kepentingan {soul_uuid_master}.

<hint=hint_loyalty>Loyalitas</hint> karakter tersebut telah menurun."
hint_nt_guest_attempted_bribe_succes,"Penyuapan
{soul_uuid_target} disuap oleh {soul_uuid_iniciator}.

<hint=hint_loyalty>Loyalitas</hint> karakter telah menurun."
hint_de_migrants_leaving_town,"Migran Meninggalkan
Para migran meninggalkan kota karena migrasi dilarang dan gerbang kota tetap ditutup.

Mereka akan meninggalkan provinsi, dan beberapa dari mereka akan bergabung dengan barisan <hint=hint_persons_forest_bandits>bandit hutan.</hint>.

Migran yang pergi: {quantity}"
hint_knight_remain_contract_time,"Kontrak Tentara Bayaran
Sisa hari hingga kontrak berakhir: {remain_days}."
hint_de_knight_contract_expired,"Kontrak Tentara Bayaran Berakhir
Satu atau beberapa kontrak tentara bayaran Anda dengan penguasa Anda telah berakhir.

Jika tidak dipekerjakan kembali melalui menu Tentara, mereka akan meninggalkan kota di {leaving_time}."
hint_de_knight_leaving_province,"Tentara Bayaran Meninggalkan Provinsi
Satu atau lebih tentara bayaran Anda telah habis masa kontraknya, dan setelah masa tunggu yang ditentukan, mereka akan meninggalkan provinsi.

Mereka masih dapat dipekerjakan untuk waktu yang singkat, tetapi akan segera digantikan oleh tentara bayaran lainnya."
hint_advisor_knights_contracts,"[hint_advisor_caption]
Beberapa tentara bayaran akan segera berakhir kontraknya.

Setelah itu, mereka perlu dipekerjakan kembali, atau mereka akan meninggalkan kota Anda.

Anda dapat memeriksa durasi kontrak di menu Angkatan Darat."
hint_cant_add_to_army_expired_contract,"Kontrak Berakhir
Kontrak tentara bayaran ini telah berakhir, jadi dia tidak dapat ditambahkan ke pasukan.

Sebentar lagi, dia akan mengembalikan perlengkapannya ke gudang, dan kemudian dia dapat <b>dipekerjakan kembali</b> di menu perekrutan."
hint_tax_free_for_vassal,"Pembebasan Pajak
Atas dukungan yang diberikan, pengikut akan dibebaskan dari pajak pengikut selama {days} hari.

Totalnya adalah: <hint=hint_resource_gold>{tax_free_amount}</hint>."
hint_soul_army_loyalty,"Loyalitas Tentara
Berapa persen prajurit yang loyal kepada penguasa ini dan akan mendukungnya jika terjadi <hint=hint_military_riot>pemberontakan militer</hint>?

Awalnya, para prajurit loyal kepada penguasa, tetapi mereka dapat mengalihkan loyalitas mereka kepada penguasa lain jika:
$ Memenangkan pertempuran
$ Mengadakan <hint=hint_sermon_loyalty>khotbah loyalitas</hint> di Kuil

Selain itu, <hint=hint_persons_fanatic>prajurit fanatik</hint> selalu loyal kepada <hint=hint_bishop>Uskup</hint>, dan <hint=hint_loyalist>para loyalis</hint> akan selalu mendukung penguasa."
hint_sermon_loyalty,"Khotbah Kesetiaan
$ Dibawakan oleh pemimpin yang ditunjuk di <hint=hint_bld_temple>Bait Suci</hint> pada pagi hari.
$ Kesetiaan <hint=hint_soul_army_loyalty>pasukan</hint> kepada yang membawakan akan meningkat.
$ Efektivitasnya bergantung pada keterampilan <hint=hint_skill_speech>Persuasi</hint>.
{optional_preach_cost}"
hint_sermon_loyalty_context,"Khotbah Kesetiaan
{skill_name}: {skill_level}

Akibatnya, <hint=hint_soul_army_loyalty>kesetiaan tentara</hint> kepada penampil akan meningkat sebesar {loyalty_level}.
{optional_preach_cost}"
hint_nt_puppet_sponsored,"Boneka Menerima Dana
Boneka {soul_uuid_puppet} menerima dana dari tuannya ({soul_uuid_sponsor}).

Kemungkinan besar, dana ini akan digunakan untuk melawan penguasa Anda."
hint_building_destroy_unavailable_by_preach,"Tidak dapat dihancurkan
Bangunan ini tidak dapat dihancurkan; sebuah khotbah penting dijadwalkan akan diadakan di sana."
hint_unavailable_relocate_building_by_preach,"Tidak dapat dipindahkan
Anda tidak dapat memindahkan gedung; khotbah penting dijadwalkan akan berlangsung di sana."
hint_preach_reset_unavailable,"Tidak dapat menghapus
Khotbah ini tidak dapat dibatalkan"
hint_nt_loyalty_rebellion_soon_by_bishop,"Ultimatum
Uskup {soul_uuid} yakin bahwa penguasa Anda tidak layak naik takhta dan menuntut agar mahkota diserahkan kepada {soul_uuid_target}.

Jika hal ini tidak dilakukan hari ini, Uskup akan melancarkan <hint=hint_military_riot>pemberontakan militer</hint> malam ini untuk merebut kekuasaan dengan paksa.

<b>Petunjuk:</b> Anda dapat menyerahkan mahkota melalui tindakan Raja di menu karakter."
hint_nt_loyalty_rebellion_soon_by_puppet,"Ultimatum
{soul_uuid} meyakini bahwa penguasa Anda tidak layak naik takhta dan menuntut agar mahkota diserahkan kepada mereka.

Jika hal ini tidak dilakukan hari ini, mereka akan melancarkan <hint=hint_military_riot>pemberontakan militer</hint> malam ini untuk merebut kekuasaan dengan paksa.

{soul_uuid} adalah boneka penguasa {soul_uuid_master}, dan sang majikan mungkin akan datang membantu mereka.

<b>Petunjuk:</b> Anda dapat mentransfer mahkota melalui tindakan Raja di menu karakter."
hint_nt_loyalty_rebellion_soon_by_lord,"Ultimatum
{soul_uuid} meyakini bahwa penguasa Anda tidak layak naik takhta dan menuntut agar mahkota diserahkan kepada mereka.

Jika hal ini tidak dilakukan hari ini, mereka akan melancarkan <hint=hint_military_riot>pemberontakan militer</hint> malam ini untuk merebut kekuasaan dengan paksa.
{optional_supporters_list}

<b>Petunjuk:</b> Anda dapat mentransfer mahkota melalui tindakan Raja di menu karakter."
hint_production_unavailable_missing_building,"Bangunan Diperlukan
Untuk memproduksi <b>{resource_name}</b>, Anda perlu membangun <b>{building_name}</b>."
hint_can_send_loyalty_rebellion_soon,"Tidak Tersedia
Kota itu tidak tenang, sehingga para prajurit dan beberapa bangsawan enggan meninggalkan kota."
hint_military_riot,"Pemberontakan Militer
Para bangsawan-politisi dengan tingkat <hint=hint_soul_army_loyalty>kesetiaan</hint> yang tinggi terhadap tentara dapat melancarkan pemberontakan jika mereka kehilangan <hint=hint_loyalty>kesetiaan</hint> kepada penguasa Anda.

Dalam pemberontakan semacam itu, sejumlah prajurit yang sesuai dengan kesetiaan mereka terhadap tentara akan bertempur di pihak mereka.

Anda dapat mencegah pertumpahan darah jika penguasa Anda secara damai menyerahkan mahkota kepada pemberontak. Namun, hal ini akan mengubah hubungan di peta, dan mantan penguasa akan menyimpan kebencian terhadap penguasa yang baru."
