Key,Deutsch
adv_tutorial_2.order_move,"Truppverwaltung

Der Trupp wird direkt gesteuert und durch die {input.action.squad_order_attack} verwaltet werden. Du findest das Menü in der <b>linken unteren Ecke</b>.

Es ist Zeit, zum Angriff überzugehen!

1. Wähle deinen Trupp aus, und klicke die {input.action.squad_order_attack} auf das feindliche Truppenbanner, um das Gefecht zu beginnen (der Feind hat im Nordwesten des Dorfes Stellung bezogen).
2. Warte auf das Schlachtergebnis.

<b>Tipp:</b> Du kannst den Trupp durch die {input.action.squad_order_attack} ins Gelände zu einem beliebigen Ort auf der Karte schicken."
adv_tutorial_2.order_move_meet_place,"Klicke mit {input.action.squad_order_attack} hierher, um deinen Trupp an diesen Ort marschieren zu lassen"
adv_tutorial_2.order_attack,"Im pausierten Modus kannst du Truppen Befehle erteilen und andere Aufgaben ausführen.

Es ist Zeit, zum Angriff überzugehen!

1. Wähle deinen Trupp aus und klicke mit {input.action.squad_order_attack} auf den feindlichen Trupp, um ihn anzugreifen.
2. Warte den Ausgang der Schlacht ab."
adv_tutorial_2.open_map,"Sieg!

Der Banditentrupp wurde besiegt und sein Anführer bezwungen!

Deine Krieger erobern und nehmen die Überlebenden als Geiseln, die von Bauern später zurück in die Siedlung gebracht werden.
{split}
Jetzt ist der perfekte Zeitpunkt, um einen Gegenangriff auf ihr Lager zu starten.

$ Wechsle zur Weltkarte."
adv_tutorial_2.attack_camp,"Weltkarte

Jetzt ist es Zeit, sich um die Banditen zu kümmern.

1. Klicke auf die Banditensiedlung. Ihr Menü wird sich in der linken unteren Ecke öffnen.
2. Wähle „Angreifen“ aus dem Aktionsmenü.
3. Wähle deinen aktuellen Trupp aus.
4. <b>Warte</b> bis der Trupp das Banditenlager erreicht hat."
adv_tutorial_2.army_at_gates,"Angriff auf das Lager

Deine Kampfgruppe hat das Banditenlager erreicht und bereitet sich auf einen Angriff vor.

$ Klicke auf das Schlacht-Symbol."
adv_tutorial_2.army_at_gates_2,"Schlachtmenü

Hier siehst du deinen eigenen und den feindlichen Trupp sowie das ungefähre Stärkeverhältnis.

Du kannst dich aus der Schlacht zurückziehen, wenn du der Meinung bist, sie nicht gewinnen zu können; die Schlacht automatisch austragen lassen oder deinen Trupp im Gefecht persönlich befehligen.

$ Klicke auf die mittlere Schaltfläche, um die Schlacht zu beginnen."
adv_tutorial_2.army_at_gates_3,"Auf dem Schlachtfeld

Sobald du den Angriff startest, siehst du deinen Trupp auf der linken und den Feind auf der rechten Seite.

1. Klicke auf das Banner deines Trupps, um ihn zu steuern.
2. Benutze die {input.action.squad_order_attack}, um den ausgewählten Trupp zu bewegen. Durch Klick mit {input.action.squad_order_attack} auf das Banner des feindlichen Trupps, beginnt der Angriff.
3. <b>Warte</b> auf das Schlachtergebnis."
adv_tutorial_2.encyclopedia,"Hilfsmenü

Du kannst während des Spiels jederzeit über das Hilfsmenü Unterstützung in Anspruch nehmen.

$ Manchmal erscheinen hier auf der Basis deiner aktuellen Situation Tipps. Du kannst diese im Einstellungsmenü (ESC) deaktivieren.
$ Einige Sekunden, nachdem der Tipp angezeigt wurde, friert er an dieser Stelle ein und du kannst die Maus über die hervorgehobenen Wörter bewegen, um zusätzliche Hinweise zu erhalten."
adv_tutorial_2.the_end_title,"~
Glückwunsch!"
adv_tutorial_2.the_end,"Glückwunsch!
Du hast die Grundausbildung beendet.

Du kannst das aktuelle Spiel jetzt auf dem <b>einfachen Schwierigkeitsgrad</b> fortführen

ODER

Im Hauptmenü ein neues Spiel beginnen, indem du <b>deine Adelsfamilie erstellst</b> und die politische Karte sowie den Schwierigkeitsgrad nach Belieben anpasst."
adv_tutorial_2.the_end.back_to_main_menu,"~
Hauptmenü"
adv_tutorial_2.obj_correct_beer_1,"Finanzmenü

Bauern kaufen erst Nahrung ein und nutzen ihr übriges Geld anschließend für Alkohol, wenn sie sich welchen leisten können. Durch Preisregulierung und Ressourcenverfügbarkeit kannst du ihren Verbrauch dieser Ressourcen beeinflussen, was Auswirkungen auf ihre Laune und Ersparnisse (zu sehen auf der rechten Seite) hat.
{split}
Momentan ist der Lohn von Arbeitern auf 8 Goldmünzen festgelegt. Steckrüben kosten 4 Münzen und Schnaps 7 Münzen. Bauern können sich also nicht täglich sowohl Steckrüben als auch Schnaps leisten und müssen daher einige Tage sparen, ehe sie der Taverne einen Besuch abstatten können.

1. Senken wir den Preis von Schnaps auf 4 Goldmünzen, damit Arbeiter ihn sich täglich mit ihrem Lohn leisten können. Dies wird ihre Zufriedenheit steigern.
2. Schließe das Finanzmenü."
adv_tutorial_2.the_end.continue_game,Auf dem einfachen Schwierigkeitsgrad fortfahren
hint_action_give_title_to_untitled_lord,"Den Adelstitel Lord gewähren
Der König verleiht {soul_uuid_1} <hint=hint_title>den Titel</hint>, woraufhin er ein vollwertiges Mitglied der Familie wird.

<b>Konsequenzen</b>
$ {soul_uuid_1} erhält den Titeln und schließt sich {faction_uuid} an.
$ Die Zahl der verfügbaren Titel wird um 1 reduziert."
hint_action_task_turn_untitled_lord_into_free_lord,"Einen Freien Lord ernennen
Der König gewährt den Status <hint=hint_tutorial_free_lord>Freier Lord</hint>.

Der Charakter wird zunächst warten, bis du ihn anheuern willst (der Preis ist <hint=hint_resource_rune>{price}</hint>), und dann die Provinz für immer verlassen.

Aber wer weiß, vielleicht werdet ihr euch wiedersehen?"
hint_action_task_move_untitled_lord_to_holy_family,"Einen Priester ernennen
Der König überstellt die Person in die <hint=hint_sofia_cult>Kirche</hint>.

Die Kirche ist stets dankbar für Opfer im Namen der Mutter Sophia und wird sich erkenntlich zeigen:
$ Beziehungen zur <hint=hint_relations_matriarch>Matriarchin</hint>: <green>+{mat+rel}</green>
$ Geschenk von der Matriarchin: <hint=hint_resource_rune>{rune_amount}</hint>

Die Person wird deine Provinz für immer verlassen."
hint_action_task_turn_untitled_lord_into_knight,"Einen Ritter ernennen
Der König gewährt den Status <hint=hint_knight>Ritter</hint>.

Die Person wird sich euren Kriegern als Ritter anschließen. Dies führt zu keinen Kosten.

Seine Effektivität in diesem Status hängt von seinen <hint=hint_skill_combat>Kampf-</hint> und <hint=hint_skill_command>Führungsqualität</hint>-Fähigkeiten ab."
hint_mind_friend_exiled_from_faction,"[hint_mind_caption]
Der König hat meinen Freund aus der Familie verbannt"
hint_display_event_untitled_lord_leave_soon,"Der Niedere Lord ist dabei zu gehen
{soul_uuid_lord} ist dabei zu gehen.
Er könnte zum benachbarten König gehen und ein Freier Lord werden."
hint_display_event_new_untitled_lord,"Neuer Niederer Lord
{soul_uuid_lord}"
hint_display_event_untitled_lord_leave,"Der Niedere Lord geht
{soul_uuid_lord} hat die Gunst deines Königs nicht erhalten und beschlossen, sein Glück woanders zu versuchen.

Er wird sich höchstwahrscheinlich einem benachbarten König anschließen und ein Freier Lord werden."
hint_instrutions_help,"Zuteilung von Anweisungen
$ <b>Heuere Assistenten an</b>. Ein Lord kann bequem über 10 Gebäude verwalten und du kannst einen Freien Lord zu seiner Unterstützung anheuern.
$ <b>Werte Gebäude auf.</b> Es ist besser, bestehende Gebäude zu modernisieren, als neue zu bauen. Das bringt nicht nur einen Produktivitätsbonus, sondern verkürzt auch die Reisezeit.
$ <b>Verkürze den Weg</b>. Da der Lord-Verwalter viele Gebäude besuchen muss, ist es am besten, diese Gebäude in einem gesammelten Bereich zu errichten, möglichst in der Nähe der Lagerhäuser und des Tempels – zum Beispiel nördlich der Halle.

Auf diese Weise kannst du problemlos den Betrieb von 25+ Gebäuden aufrechterhalten, bis du die Kanzlei freischaltest."
hint_tutorial_instruction_help,"Einstellungsanweisungen

<img=hint_tutorial_instruction_help></img>

[hint_instrutions_help]"
hint_wise_help,"Wissensübertragung
$ <b>Mit dem Tod des Lords geht auch dessen Wissen verloren</b>, weshalb es am besten ist, dich darauf vorzubereiten, indem du das Wissen auf mehrere Personen verteilst.
$ Personen teilen sich während <b>weiser Unterhaltungen</b> Wissen.
$ Sie tun dies automatisch mit ihren Freunden und Kindern, aber du kannst es auch <b>manuell über das Personenmenü einleiten</b>.
$ <b>Dies funktioniert auch bei Gästen</b> und anderen Lords auf der Weltkarte – manchmal verfügen diese über äußerst interessantes Wissen.
$ Ältere Lords geben ihr Wissen intensiver weiter. Nutze ihre Weisheit, um die jüngere Generation aufzuklären."
hint_tutorial_wise_help,"Wissensübertragung

<img=hint_tutorial_wise_help></img>

[hint_wise_help]"
hint_unavailable_actor_without_weapon,"Keine Ausrüstung
{soul_uuid} besitzt keine Waffe."
hint_action_task_unavailable_leaving_town,"Nicht verfügbar
Die Person verlässt die Provinz"
hint_village_attack_description,"Drohende Plünderung
{optional_type_of_danger}

Daher bittet dich der Dorfälteste von {village_name} um Hilfe.

Du kannst deine Armee zu diesem Dorf schicken, um ihm dabei zu helfen, sich zu verteidigen.

<b>Konsequenzen</b>
$ Wenn es dir nicht gelingt, das Dorf zu beschützen, wird es niedergebrannt und die Tributzahlung wird erst nach mehreren Tagen fortgesetzt."
hint_village_attack_success,"~
Das Dorf {village_name} wurde niedergebrannt. Es wird in einigen Tagen wiederaufgebaut sein, bis dahin entfällt jedoch die Tributzahlung."
hint_village_attack_fail,"~
{soul_uuid_king} wurde besiegt und konnte die Stadt nicht vor der Plünderung bewahren."
hint_global_map_danger_forest_village,"~
<red><hint=hint_persons_forest_bandits>Waldbanditen</hint> planen einen Überfall auf dein Dorf.</red>"
hint_global_map_danger_ai_village,"~
<red>{enemy_soul_uuid_king} aus {enemy_faction_uuid} plant einen Überfall auf dein Dorf.</red>"
hint_mind_making_desire,"[hint_mind_caption]
Ich stehe kurz davor, mein Ziel zu erreichen!

<b>Grund:</b> Steht im Begriff, eine Sehnsucht zu erfüllen."
hint_nt_knowledge_lost,"Gefährdetes Wissen
Da es in jüngster Vergangenheit Verluste in den Reihen der Lords gab, ist nun niemand mehr übrig, der über das folgende <hint=hint_idea>Wissen</hint> verfügt:

{lost_list}

Wenn du noch Bücher mit diesem Wissen besitzt, ist jetzt der richtige Zeitpunkt, diese von anderen Lords studieren zu lassen, da dieses Wissen in einigen Tagen aus dem kollektiven Gedächtnis verschwinden wird.

Tage bis zum vollständigen Wissensverlust: {days}"
hint_display_event_letter_from_matriarch,"Brief von der Matriarchin
Zum Lesen klicken"
hint_letter_village_help_result,"~
Alle hier sind dir zu großem Dank verpflichtet! Möge Mutter Sophia dich für deine Güte und Hilfsbereitschaft segnen! Das ganze Dorf betet aus Leibeskräften für deine Seele!"
hint_village_attack_send_help,"Hilfe schicken
Bilde einen Trupp und schicke ihn zur Hilfe.

$ Er wird an der bevorstehenden Schlacht teilnehmen und dann nach Hause zurückkehren."
hint_village_attack_send_help_success,"Unterstützungsgesuch
{optional_type_of_danger}

Deine Truppen sind als Verstärkung in das Dorf {village_name} gekommen und werden für 3 Tage oder bis zur ersten Schlacht bleiben."
hint_village_attack_aborted_result,"Die Gefahr ist gebannt
{village_name} ist nun sicher, da der Feind seinen Plan geändert hat und hier nicht zum Angriff übergehen wird. Deine Truppen sind bereits auf dem Heimweg."
hint_mind_close_remember,"[hint_mind_caption]
Ich weiß, dass Mutter Sophia jeden in ihrer Umarmung willkommen heißt, aber es ist so traurig, wenn die, die wir geliebt haben, nicht mehr unter uns weilen!

{name}, ich werde dich nie vergessen!"
hint_mind_grave_visit,"[hint_mind_caption]
Möge die Flamme der Kerze, die ich bei deinem Grab angezündet habe, den Schmerz des Verlustes lindern!

{name}, ich werde dich nie vergessen!"
hint_bld_grave,"Grab
Das Grab eines verstorbenen Lords mit einem Gedenkstein.

All jenen, die den Verstorbenen als einen nahestehenden Menschen betrachteten, hilft der Besuch des Grabes bei der Bewältigung trauriger Erinnerungen."
hint_building_destroy_unavailable_fire,"Unzerstörbar
Ein Gebäude kann nicht zerstört werden, während darin ein Feuer brennt."
hint_building_destroy_unavailable_enemies,"Unzerstörbar
Gebäude können nicht zerstört werden, wenn Feinde in der Stadt sind."
hint_mind_enemy_grave_visit,"[hint_mind_caption]
Wie schön es ist, das Grab meines Feindes zu besuchen und diese Freude noch einmal zu spüren!"
hint_unavailable_action_with_defence_army,"Diese Aktion ist umöglich
Du kannst diese Aktion nicht ausführen, solange sich deine Armee in dieser Stadt befindet."
hint_unavailable_trade_agreement_too_many,"Nicht verfügbar
Die Liebende Familie gewährt dir lediglich den Abschluss von {max_count} Handelsabkommen, damit der globale Handel nicht beeinträchtigt wird."
hint_wish_travel,"Auf Reisen gehen
Der Lord hat die Grenzen deiner Provinz noch nie überschritten und möchte unbedingt herausfinden, wie die Leute andernorts leben.

[hint_MORAL_DEBUFF]

Die Sehnsucht gilt als erfüllt, wenn du die Person in eine andere Stadt auf der Weltkarte schickst.

[hint_its_a_dream]"
hint_wish_drink_ale,"Leckeres Ale trinken
Der Lord möchte unbedingt <hint=hint_resource_ale>Leckeres Ale</hint> trinken. Er träumt nachts sogar davon!

[hint_MORAL_DEBUFF]

Sorge dafür, dass du etwas Leckeres Ale auf Lager hast.

[hint_its_a_dream]"
hint_wish_drink_nectar,"Nektar probieren
Die Person hat noch nie <hint=hint_resource_nectar>Nektar</hint> probiert, hat aber schon jede Menge von dessen wundersamen Eigenschaften gehört.

[hint_MORAL_DEBUFF]

Sorg dafür, dass du etwas Nektar auf Lager hast.

[hint_its_a_dream]"
hint_wish_study_language,"Eine Sprache erlernen
Dieser Lord hat eine starke Sehnsucht, mehr über eine andere Kultur zu lernen – wozu er eine Sprache erlernen muss.

[hint_MORAL_DEBUFF]

Um die Sehnsucht zu erfüllen, musst du ein Sprachlehrbuch von der <hint=hint_holy_caravan>Heiligen Karawane</hint> erwerben und den Lord anschließend per <hint=hint_knowledge_menu>Wissensmenü</hint> mit dessen Studium betrauen.

[hint_its_a_dream]"
hint_wish_grave_visit,"Grab für eine geliebte Person
Die Person ist nach dem Tod einer geliebten Person ({soul_uuid_target}) völlig außer Rand und Band, da sie kein Grab aufsuchen und eine Kerze zum Gedenken entzünden kann.

[hint_MORAL_DEBUFF]

<b>Baue</b> über das Baumenü ein Grab für die verstorbene Person <b>und warte</b>, dass die Person es besucht.

[hint_its_a_obsession]"
hint_wish_dice_win,"Beim Würfelspiel gewinnen
Dieser Lord möchte das Gefühl des Triumphs über den Zufall spüren, was einen Sieg im Würfelspiel erfordert.

[hint_MORAL_DEBUFF]

Weise ihm ein Würfelspiel mit einer anderen Person zu (um die Siegeschancen zu erhöhen, sollte der Kontrahent intellektuell deutlich unterlegen sein).

[hint_its_a_dream]"
hint_wish_happiness,"Glück für eine geliebte Person
Der Lord wünscht sich selbst nichts – nur <hint=hint_nt_events_unhappy_lord>Zufriedenheit</hint> für {soul_uuid_target}, die Person, die er liebt.

[hint_MORAL_DEBUFF]

Diese Sehnsucht wird erfüllt, wenn {soul_uuid_target} zufrieden ist.

[hint_its_a_dream]"
hint_wish_child_take_title,"Sehnsucht nach einem Titel für ein Kind
Der Lord wünscht sich selbst nichts, möchte aber den Titel eines Lords für sein geliebtes Kind {soul_uuid_target}.

[hint_MORAL_DEBUFF]

[hint_its_a_dream]"
hint_wish_child_mary,"Sehnsucht nach einer Familie für ein Kind
Der Lord wünscht sich selbst nichts, möchte aber einen Adelstitel für sein geliebtes Kind {soul_uuid_target}.

[hint_MORAL_DEBUFF]

Um diese Sehnsucht zu erfüllen, muss {soul_uuid_target} heiraten.

[hint_its_a_dream]"
hint_wish_culture_terror,"Sehnsucht nach Terror
Der Lord findet, dass die Bewohner der feindlichen {culture}-Kultur sämtliche Grenzen überschritten haben und aufgehalten werden müssen.

[hint_MORAL_DEBUFF]

Um diese Sehnsucht zu erfüllen, musst du beginnen, über das <hint=hint_bld_scafod>Schafott</hint>-Menü Terror gegen die Kultur der {culture} auszuüben.

[hint_its_a_dream]"
hint_wish_child_divorce,"Sehnsucht nach Scheidung
Die Person möchte sich unbedingt von ihrem Partner ({soul_uuid_target}) scheiden lassen, da sie nur noch Hass und Verachtung empfindet.

[hint_MORAL_DEBUFF]

Eine Scheidung kann in den Personen-Aktionen über das <hint=hint_bishop>Bischof</hint>-Menü arrangiert werden.

[hint_its_a_obsession]"
hint_wish_enemy_grave,"Ein Grab für den Feind
Die Person wünscht sich, dass ihr kürzlich verschiedener Feind ({soul_uuid_target}) ein Grab erhält, an dem sie ihren Triumph feiern kann.

[hint_MORAL_DEBUFF]

Um diese Sehnsucht zu erfüllen, musst du im Baumenü ein Grab für die verstorbene Person errichten.

[hint_its_a_dream]"
hint_mind_caprice,"[hint_mind_caption]
Es wäre wunderschön, wenn mein Traum wahr werden würde!

Grund: Die Person hat einen <hint=hint_desire_dream>Traum</hint>."
hint_mind_caprice_success,"[hint_mind_caption]
Mein Traum ist wahr geworden!

Das Leben ist wunderschön!"
hint_nt_obession_appear,"Neue Besessenheit
Eine Sehnsucht dieser Person hat eine wahre <hint=hint_desire_obsession>Besessenheit</hint> in ihr ausgelöst.

Mit der Zeit wird die Besessenheit immer stärker und erzeugt immer mehr Leid, was zu einem Nervenzusammenbruch oder einem Versuch der Person führen könnte, das Problem auf eigene Faust zu lösen.

<b>Tipp:</b> Du findest die aktuelle Sehnsucht einer Person ganz unten im Hauptreiter des Personenmenüs."
