Key,PortugueseBrazilian
hint_advisor_deadly_enemy,"[hint_advisor_caption]
Um ou mais dos rei vizinhos se tornou seu <hint=hint_faction_relations_deadly_enemy>Inimigo Mortal</hint>. Isso significa que a relação dele com você está abaixo de {relation_treshhold} e que eles podem lançar <hint=hint_agression>Ataques Surpresa</hint> contra você.

Ter muralhas fortes e uma guarnição em torres pode ajudar, ou você pode assinar um tratado de paz com seu inimigo para tentar enfraquecer as forças dele por dentro usando intrigas.

<b>Lista de inimigos mortais</b>:
{enemy_list}"
hint_agression,"Ataques surpresa
Durante um ataque surpresa, o rei não anuncia que tem intenções de atacar o inimigo.

O objetivo dele pode ser a vassalagem (se o alvo já não for parte de um estado) ou saquear o tesouro.

Pode ocorrer se a relação ficar abaixo de <red>-50</red> (<hint=hint_faction_relations_deadly_enemy>Inimigo Mortal</hint>)."
hint_performer_immobilized,"Indisponível
Este personagem não pode se mover no momento e, portanto, não pode realizar esta tarefa."
hint_soul_knowledges_incognito,"Conhecimento
Não é possível ver o conhecimento de um personagem desconhecido."
hint_trait_precise_language_new,"Linguagem precisa
Permite que os funcionários realizem inspeções em {minutes} minutos e conectem até {counts} edifícios à <hint=hint_bld_chancellery>Chancelaria</hint>."
hint_chancellery_autoset,"Atribuir automaticamente
Ao construir um novo edifício, o administrador será atribuído automaticamente dentre os funcionários desta chancelaria."
hint_nt_clerk_autoseted,"Edifício construído
A construção do edifício {building_name} está concluída.

Um funcionário da <hint=hint_bld_chancellery>Chancelaria</hint> foi atribuído a ele. (Você pode alterar a atribuição automática no menu da chancelaria)"
hint_nt_building_builded,"O edifício foi construído
A construção do edifício {building_name} está concluída.

Não se esqueça de atribuir um inspetor!"
hint_nt_bishop_study_discard,"Educação suspensa
{soul_uuid_teacher} suspendeu a educação de {soul_uuid_target} devido à mal relação com {soul_uuid_king}. Melhore a relação do seu rei com o bispo para pedir que ele retome os ensinamentos."
hint_mutator_without_bums_in_rags,"Sem Maltrapilhos
Os Maltrapilhos são bandos de inimigos fracos, porém numerosos que podem atacar sua cidade de surpresa, o que lhe forçará a pensar nos riscos, manter uma guarnição e construir estruturas defensivas.

Selecione este modificador para desativar tais ataques. Você terá uma experiência mais controlada e sem tantas emoções."
hint_nt_rings_inheritance,"Transferência de herança
{soul_uuid_dead} já não está conosco e {soul_uuid_heir}, parente de relação mais próxima, herdará seus bens.

Valor herdado: <hint=hint_resource_rune>{amount}</hint>"
hint_train_combat_context_new,"Treinamento de guerreiros
Habilidade de {skill_name}: nv. {skill_level}
Para cada golpe recebido durante o treinamento, o guerreiro ganhará {exp_boost} pontos de experiência na habilidade de <hint=hint_skill_combat>Combate</hint>.

{skill_name_limiter}:{skill_level_limiter}
Nível máximo da habilidade de combate que os guerreiros podem alcançar: {skill_level_limiter}."
hint_nt_soldiers_cant_trait,"Treinamento não disponível
Muitos dos guerreiros já não podem ganhar experiência com o treinamento por já haverem alcançado o nível da habilidade de <hint=hint_skill_combat>Combate</hint> do instrutor."
hint_unavailable_player_help_to_other_side,"Indisponível
Você já enviou ajuda ao lado oposto do conflito."
hint_building_farm_autorefill,"Fertilizar automaticamente
Quando o campo estiver esgotado, os construtores pegarão madeira do depósito para fertilizá-lo de maneira automática."
hint_planned_sex,"Encontro marcado
Este personagem tem um encontro romântico com {soul_uuid_sex_parther} planejado para esta noite."
hint_nt_inspector_replaced,"Inspeções reatribuídas
{soul_uuid} agora está administrando uma nova <hint=hint_bld_chancellery>Chancelaria</hint> e todos os edifícios que antes estavam sob seu comando agora serão atendidos pelos funcionários desta chancelaria.

O bônus de produção permanecerá igual."
hint_nt_knowledge_interaction_removed_by_blind,"Trabalho de conhecimento cancelado
Devido a sua cegueira, {soul_uuid} já não pode trabalhar na biblioteca.

O trabalho que estava fazendo sobre o conhecimento {knowledge_name} foi interrompido."
hint_squad_commander_stay_in_back,"Ficar na retaguarda
O nobre no comando ficará atrás da unidade e participará do combate apenas quando necessário.

A chance de sobrevivência dele à batalha aumenta, mas a <red>bravura dos guerreiros irá diminuir</red>."
hint_motive_task_sex_unavalilable_by_monogam,"Indisponível
Este personagem é <hint=hint_monogam>Monógamo</hint> e cortaria a própria perna antes de aceitar fazer algo assim."
hint_advisor_monogam_problem,"[hint_advisor_caption]
Um ou mais dos seus nobres são casados e <hint=hint_monogam>Monógamos</hint>, o que significa que não cometerá uma infidelidade conjugal em nenhuma circunstância.

Porém, a opinião do cônjuge sobre ele está abaixo de 0, o que faz com que encontros conjugais sejam impossíveis e, assim, impedem a satisfação das necessidades sexuais.

Melhore a relação entre os cônjuges para garantir que a tensão sexual não adicione frustrações às outras partes das vidas destes nobres.

Lista de nobres afetados por este efeito:
{pairs_list}"
hint_advisor_puppet_can_act,"[hint_advisor_caption]
Alguns dos seus nobres são <hint=hint_encyclopedia_puppets>Marionetes</hint> de reis vizinhos que têm uma relação hostil contra você.

Isso significa que esses nobres podem começar a agir de acordo com os interesses de seus mestres.

Lista de nobres marionetes:
{puppets_list}"
hint_advisor_matriarch_bad_opinion,"[hint_advisor_caption]
A opinião da <hint=hint_relations_matriarch>Matriarca</hint> sobre o seu rei caiu para <red>hostil</red>, o que deixa seus súditos aterrorizados (em especial os fanáticos).

Além disso, a <hint=hint_holy_caravan>Caravana Sagrada</hint> deixará de vir à sua cidade e a Matriarca já não lhe avisará sobre desastres futuros."
hint_advisor_bishop_bad_opinion,"[hint_advisor_caption]
A opinião do <hint=hint_bishop>Bispo</hint> sobre o seu rei caiu para <red>hostil</red>, o que aumenta o risco de uma <hint=hint_pogrom>Insurreição Religiosa</hint>."
hint_debt_of_honor,"Dívida de honra
Quando você ajuda um governante vizinho em situações de desespero, a honra os obriga a lhe pagar o favor com uma concessão diplomática.

Pode ser com um tratado de paz, se juntar ao seu estado, deixar outro estado ou um pagar um tributo.

Escolha a ação diplomática necessária no menu de políticas da província dele e reivindique sua recompensa!

<b>DICA:</b>
$ Você não precisa usar a dívida de honra imediatamente, ela pode ser paga a qualquer momento desde que seu rei ou o rei em dívida estejam vivos."
hint_de_duty_of_honor_appear,"Nova dívida de honra
{soul_uuid_king} de {faction_uuid} agora tem uma <hint=hint_debt_of_honor>Dívida</hint> com seu rei."
hint_de_duty_of_honor_complete,"Dívida de honra paga
{soul_uuid_king} de {faction_uuid} pagou a <hint=hint_debt_of_honor>Dívida de Honra</hint> que tinha com o seu governante."
hint_de_duty_of_honor_reset_player_king_changed,"Dívida de honra inválida
Você tem um novo governante, então {soul_uuid_king} de {faction_uuid} acredita que a <hint=hint_debt_of_honor>Dívida de Honra</hint> que tinha já não se aplica."
hint_de_duty_of_honor_reset_king_changed,"Dívida de honra inválida
A província de {faction_uuid} tem um novo governante, {soul_uuid_king}, que não acredita que <hint=hint_debt_of_honor>Dívidas de Honra</hint> passadas se aplicam a seu goveno."
hint_diplomat_new,"Diplomata
O custo de assinar um tratado de paz com um vizinho é reduzido {number}x."
hint_advisor_terror_active,"[hint_advisor_caption]
Ao punir os inocentes, você começou uma campanha de <hint=hint_terror_peasants>Terror</hint>, o que fez com que os camponeses passassem a temer ir para sua cidade. A <hint=hint_migration>Migração</hint> está reduzida.

Tempo até o efeito passar: {hour}"
hint_nt_economic_summary_new,"Sumário econômico
<center>No dia de hoje</center>

$ Saldo de ouro <hint=hint_resource_gold>{gold_change}</hint>
$ <hint=hint_salary>Salários</hint> pagos: <hint=hint_resource_gold>{salary}</hint>
$ <hint=hint_re_prod>Recursos Produzidos</hint>: <hint=hint_resource_gold>{prod_sum}</hint>
$ <hint=hint_re_saled>Produtos Vendidos</hint> nos mercados locais: <hint=hint_resource_gold>{sale_sum}</hint>
$ <hint=hint_re_built>Recursos Investidos</hint> na economia: <hint=hint_resource_gold>{build_sum}</hint>
{optional_buildings_problems}
{optional_resources_spoilage}

$ Clique com o <b>BDM</b> na notificação para fechá-la."
hint_nt_world_summary_new,"Resumo do mundo
{optional_events}
{optional_neighbore_events}
$ Pressione o <b>BDM</b> para fechar a mensagem."
hint_nt_provinve_daily_statistic_new,"Estatísticas diárias
<center>Dia atual</center>

{optional_peasants}
{optional_slaves}
{optional_warriors}

$ Clique com o <b>BDM</b> na notificação para fechá-la."
hint_trait_blissful_new,"Afortunado
$ Todos amam este personagem e ele só escolhe <hint=hint_conversation>Conversas Aprofundadas</hint> positivas.
$ Quem fala com ele tem seus <hint=hint_sin>Pecados</hint> removidos.

<b>Motivo:</b> sobreviveu a um <hint=hint_tantrum>Surto Nervoso</hint>."
hint_preach_unavailable_by_disabled_church,"Indisponível
O templo não está funcionando porque não há nenhum sacerdote servindo aqui."
hint_soldier_filter_oldman,"Ancião
Personagens mais velhos se movem mais lentamente."
hint_part_of_nature_king,"Governante
O governante da província. A relação deste personagem com o seu rei determina o estado de paz ou amizade com esta província."
hint_part_of_nature_queen,"Cônjuge do governante
A opinião deste personagem afeta a relação do governante com seu rei."
hint_part_of_nature_heir,"Herdeiro
Futuro governante."
hint_part_of_nature_commander,"Comandante
Exércitos enviados a esta província serão liderados por este personagem quando possível."
hint_de_migrants_waiting_to_be_in_gates,"Imigrantes nos portões
Imigrantes chegaram à sua cidade, mas os portões estão fechados.

$ Se você quiser deixá-los entrar, ative a opção {option_name_allow_migrants} no menu do salão.
$ Se você não deixar que eles entrem, os imigrantes deixarão sua província em {leaving_time}, sendo que alguns deles podem se juntar aos <hint=hint_persons_forest_bandits>Bandidos da Floresta</hint>.

Imigrantes na espera: {quantity}"
hint_de_migrants_waiting_to_be_in_walls,"Imigrantes nos portões
{quantity}imigrantes chegaram à sua cidade, mas a entrada da cidade está bloqueada por uma muralha.

$ Se você quiser deixá-los entrar, remova uma parte da muralha ou construa um portão e ative a opção {option_name_allow_migrants} no menu do salão.
$ Se você não deixar que eles entrem, os imigrantes deixarão sua província em {leaving_time}, sendo que alguns deles podem se juntar aos <hint=hint_persons_forest_bandits>Bandidos da Floresta.

Imigrantes na espera: {quantity}"
hint_toggle_migration_allowed,"Configuração de migração
<green>Permitir imigrantes</green>

$ Os imigrantes entrarão na cidade livremente e se tornarão cidadãos."
hint_toggle_migration_forbidden,"Configuração de migração
<red>Proibir imigrantes</red>

$ Imigrantes se reunirão nos portões da cidade e aguardarão sua decisão.
$ Se você não deixar que eles entrem, os imigrantes deixarão sua província em {leaving_time}, sendo que alguns deles podem se juntar aos <hint=hint_persons_forest_bandits>Bandidos da Floresta.

<b>DICA:</b>
$ Para que a restrição funcione, todo o centro da cidade (incluindo o salão) deve estar cercado por uma muralha."
hint_nt_puppet_bribe_success,"Suborno por marionete
{soul_uuid_target} recebeu um suborno de {soul_uuid_briber}, que é uma marionete agindo pelos interesses de {soul_uuid_master}.

A <hint=hint_loyalty>Lealdade</hint> do personagem diminuiu."
hint_nt_guest_attempted_bribe_succes,"Suborno
{soul_uuid_target} recebeu um suborno de {soul_uuid_iniciator}.

A <hint=hint_loyalty>Lealdade</hint> do personagem diminuiu."
hint_de_migrants_leaving_town,"Imigrantes indo embora
Os imigrantes estão deixando a cidade porque a migração está proibida e os portões da cidade permanecem fechados.

Eles deixarão a província e alguns deles se juntarão aos <hint=hint_persons_forest_bandits>Bandidos da Floresta</hint>.

Imigrantes indo embora: {quantity}"
hint_knight_remain_contract_time,"Contrato do mercenário
Dias restantes até que o contrato expire: {remain_days}."
hint_de_knight_contract_expired,"Contrato do mercenário expirado
Um ou mais dos contratos que você tem com mercenários expirou.

Se ele não for recontratado através do menu de exército, ele sairá da cidade em {leaving_time}."
hint_de_knight_leaving_province,"Mercenário indo embora da província
Um ou mais dos seus contratos com mercenários expirou e, passado o período de espera, o mercenário está saindo da província.

Ele ainda pode ser contratado por um curto período, mas logo será substituído por outros mercenários."
hint_advisor_knights_contracts,"[hint_advisor_caption]
Os contratos de alguns mercenários estão prestes a expirar.

Em seguida, eles terão que ser recontratados ou acabarão saindo da sua cidade.

Você pode ver a duração de contratos no menu do exército."
hint_cant_add_to_army_expired_contract,"Contrato expirado
O contrato deste mercenário expirou, então ele não pode ser adicionado ao exército.

Logo ele devolverá o equipamento ao depósito e poderá ser <b>recontratado</b> através do menu de contratação."
hint_tax_free_for_vassal,"Isenção de imposto
Devido ao apoio concedido, o vassalo será isento dos impostos de vassalagem por {days} dias.

O total isento será de: <hint=hint_resource_gold>{tax_free_amount}</hint>"
hint_soul_army_loyalty,"Lealdade do exército
Quantidade de guerreiros que são leais a este nobre e o apoiarão em caso de uma <hint=hint_military_riot>Insurreição Militar</hint>.

Inicialmente, os guerreiros são leais ao rei, mas podem se tornar leais a outros nobres se esses nobres:
$ Vencerem batalhas.
$ Realizarem <hint=hint_sermon_loyalty>Sermões de Lealdade</hint> nos templos.

 Além disso, guerreiros <hint=hint_persons_fanatic>Fanáticos</hint> são leais ao <hint=hint_bishop>Bispo</hint> e os <hint=hint_loyalist>Lealistas</hint> sempre apoiam o rei."
