Key,Japanese
hint_nt_witch_king_got_impotence,"体調不良
支配者{soul_uuid}は朝、目を覚ますと、性行為への関心が失われていることに気づきました。

正確に言えば、何らかの生理学的理由で、性行為を行うことができなくなっています。

おそらく、最近教会に引き渡した魔女が呪いをかけたのでしょう。

この状態は{days}日間続きます。"
hint_unavailable_join_army_not_enemy,"召集不可
{faction_uuid}は{faction_uuid_target}の敵ではなく、自国民の血を流すことを拒否しています。"
hint_unavailable_join_army_already_summoned,"召集不可
{faction_uuid}の軍隊はすでに召集しました。"
hint_unavailable_join_army_in_player_town,"召集不可
{faction_uuid}の軍隊が現在、あなたの王国に駐留しています。"
hint_unavailable_join_army_on_road,"召集不可
{faction_uuid}の軍隊は現在、軍事作戦中です。帰還するまでお待ちください。"
hint_unavailable_send_army_has_supporters,"利用不可
この軍隊には、特定の目的で召集された他の王が含まれているため、新たな任務を割り当てる前に解散しなければなりません。"
hint_unavailable_send_army_in_battle,"利用不可
この軍隊は現在戦闘中です。"
hint_separate_supporters_squads,"ユニットを解散
軍隊に含まれる他の王の部隊を解散させます。"
hint_unavailable_join_army_not_attack,"召集不可
この件で支援することは、他の王の義務の範囲を超えています。"
hint_number_of_supporters,"ユニットをサポート
この襲撃を実行するために同盟国や従属国を召集することができます。それらはあなたの軍隊に参加することも、単独で作戦に参加することもできます。

$召集できるユニットの数は、王の<hint=hint_skill_command>指揮</hint>スキルに左右されます。{skill}レベルごとに1ユニットを召集できます。
$あなたが宗主国であれば、従属国のユニットはすべて召集可能です。
$都市同盟の一員である場合、ターゲットに敵対する同盟国のみが作戦に参加する意志を示します。
$戦利品は作戦に参加する全ユニットに分配されます。"
hint_unavailable_join_army_supporters_limit,"召集不可
王の<hint=hint_skill_command>指揮</hint>スキルが足りないため、軍隊のユニットに他の同盟国ユニットを加えることができません。

<b>ヒント：</b>{skill}レベルごとに1ユニットを召集できます。"
hint_supporter_army_will_gain_all_reward,"他者の所有物
<b>注意：</b>あなたの軍隊は関与していないため、戦利品はすべて他の参加者に分配されます。"
hint_supporter_army_will_gain_part_of_reward,"均等に分割
<b>注意：</b>戦利品は参加者全員に均等に分配されます。"
hint_demand_player_send_army_to_attack_description,"従属国の義務履行を要求
{faction_uuid}の宗主{soul_uuid_king}が{faction_uuid_target}王国の攻撃に加わるように要求しています。部隊を派遣して宗主国の軍に加わる必要があります。

この作戦中に獲得した報酬は、参加国すべてに均等に分配されます。

従属国としての義務履行を果たさなかった場合：
${soul_uuid_king}との関係性：<red>{break_vassal_agreement_rel_de}</red>"
hint_demand_player_send_army_to_attack_send_army,"部隊を派遣
部隊を派遣し、従属国としての義務を果たします。"
hint_demand_player_send_army_to_attack_ignore,"～
宗主国{soul_uuid_king}はあなたの軍隊を待ちませんでした。そのため従属の誓いを破ったことになります。

${soul_uuid_king}との関係性：<red>{break_vassal_agreement_rel_de}</red>"
hint_demand_player_send_army_to_attack_success,"～
あなたは宗主国に部隊を送りました。部隊は間もなく統一軍の一員として戦いに向かいます。"
hint_nt_witch_came,"魔女
魔女はお礼に、避難場所と<hint=hint_bishop>司教</hint>からの保護を求め、長居はしないと約束しています。

$司教に賄賂を渡すと、魔女の存在に気づかれることはありません。その見返りとして、魔女から贈り物をもらうことができます。
$司教には、魔女を処刑したい旨を報告することができます。<hint=hint_relations_matriarch>女家長</hint>との関係性が向上しますが、魔女には王に呪いをかけるのに十分な時間を与えることになります。

<b>ヒント：</b>魔女については司教のメニューで決定する必要があります。"
hint_ask_player_send_army_to_attack_description,"軍隊派遣を依頼
{faction_uuid}の{soul_uuid_king}はあなたと同盟を結んでいるため、{faction_uuid_target}の王国への攻撃に参加するよう誘います。希望すれば、部隊を派遣して軍隊に参加させることもできます。

作戦中に得られる報酬は、参加者全員に均等に分配されます。

部隊を派遣した場合：
${soul_uuid_king}との関係性：<green>{send_army_rel_im}</green>"
hint_ask_player_send_army_to_attack_send_army,"部隊を派遣
部隊を送って同盟国を支援します。

${soul_uuid_king}との関係性：<green>{send_army_rel_im}</green>"
hint_ask_player_send_army_to_attack_ignore,"～
同盟国の{soul_uuid_king}はあなたの援軍の到着を待ちませんでした。

このような支援は同盟の義務ではないので、あなたとの関係性に影響はありません。"
hint_ask_send_army_to_attack_success,"～
あなたは同盟国に部隊を送りました。部隊は間もなく統一軍の一員として戦いに向かいます。

${soul_uuid_king}との関係性：<green>{send_army_rel_im}</green>"
hint_nt_guest_arrive_assassin,"ダハマットの司祭
この人物は古代<hint=hint_dahamat_cult>女神ダハマット</hint>の司祭です。隠密の暗殺術を持つカルト教団です。

司祭が新たな魂を求め、あなたの王国に到着しました。あなたが<b>王の長子</b>を教団に快く捧げると、ノーランドのどの地域にいようとも、カルト教団は敵を倒すことができます。

$ただし、教団に長子を差し出せば、二度と会うことはできません。
$その後、あらゆる敵を目立たないように排除することができるようになります。その死は不審がられることもなく、あなたが疑われることはありません。"
hint_nt_guest_arrive_dog_seller,"犬取扱商人
この生き物がどこからやって来たのかは誰にもわからないものの、犬が人懐っこく、飼い主に忠実であることは有名な話です。

この商人から犬を購入することができ、購入した領主がその犬の飼い主になります。"
hint_nt_guest_arrive_joker,"放浪の道化師
街から街へとさすらう道化師は、農民のために道化を演じ、ささやかな施しで満足しています。"
