Key,French
hint_buy_sex_new,"Payer pour des rapports sexuels
Le personnage donnera un peu d'or au paysan ou à la paysanne, qui se fera un plaisir de répondre à la demande. 

<b>Conséquence : </b>
$ Le besoin de forniquer du seigneur ou de la dame sera assouvi. 
$ Un ou une <hint=hint_persons_bastard>enfant illégitime</hint> pourra naître de ce rapport. 
$ Cette action est un <hint=hint_sin>péché</hint> et si le personnage est marié, cela constituerait une infidélité.

<b>Coût :</b> <hint=hint_resource_gold>{count}</hint>."
hint_action_witch_save_new,"Soudoyer l'évêque 
Vous parvenez à convaincre l'évêque de fermer les yeux sur l'arrivée de la sorcière dans votre cité. Celle-ci sera reconnaissante. 

<b>Coût :</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_bandit_slave_buy_new,"Acheter l'esclave 
Une fois le coût payé, l'esclave sera vôtre. Ses origines resteront un mystère jusqu'à sa libération.

<b>Coût :</b> <hint=hint_resource_gold>{gold}</hint>"
hint_action_buy_dog_new,"Acheter un chien 
Acheter un chien permet à un seigneur ou à une dame d'obtenir un compagnon fidèle qui l'accompagnera jusqu'à la fin de sa vie.

<b>Coût :</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_donate_to_master_new,"Cadeau à son idole
La marionnette offrira de l'or à son idole

<b>. Conséquence : </b>
$ La <hint=hint_encyclopedia_puppets>marionnette</hint> sera ravie de faire plaisir à son idole et obtiendra l'impression suivante : {mind_add}
$. Le seigneur ou la dame recevra : <hint=hint_resource_gold>{count}</hint>."
hint_motive_task_sex_new,"Payer pour des rapports sexuels
Cliquez ici pour que le seigneur ou la dame cesse son activité en cours et paye un paysan ou une paysanne pour assouvir son besoin de forniquer. 

<b>Conséquence : </b>
$ Le besoin de forniquer du seigneur ou de la dame sera assouvi. 
$ Un ou une <hint=hint_persons_bastard>enfant illégitime</hint> pourra naître de ce rapport. 
$ Cette action est un <hint=hint_sin>péché</hint> et si le personnage est marié, cela constituerait une infidélité.

<b>Coût :</b> <hint=hint_resource_gold>{count}</hint>."
hint_motive_task_sex_unavalilable_new,"Action impossible
Ce personnage ne peut pas effectuer cette action pour l'instant.

Le personnage est déjà amoureux, n'a pas assez d'<hint=hint_resource_gold>or</hint> ou a déjà un rendez-vous galant."
hint_action_task_lesson_guest_new,"~
Ce personnage est votre hôte. La leçon aura donc un coût. 

<b>Coût :</b> <hint=hint_resource_gold>{price}</hint> 

$ Le paiement sera prélevé dans la trésorerie de la province."
hint_action_task_lesson_guest_no_money_new,"Pas assez d'or
Ce personnage est votre hôte. La leçon coûte donc <hint=hint_resource_gold>{price}</hint>.

Vous n'avez pas assez d'or pour payer la leçon."
hint_action_task_confession_new,"Se confesser
Confessez-vous à l'évêque en échange d'une petite donation.

<b>Coût :</b> <hint=hint_resource_gold>{conf_price}</hint>

Les <hint=hint_sin>péchés</hint> suivants seront absous :
{sins}"
hint_action_task_bribe_context_new,"Soudoyer
{skill_name} niveau {skill_level}
{skill_name} de la cible niveau {lord_skill_level}

<b>Conséquence :</b>
$ <hint=hint_loyalty>Loyauté</hint> envers son propre monarque <red>{loyalty_modify}</red>
$ Relation avec votre monarque ({soul_uuid_king}) : <green>+{rel_plus}</green>

<b>Coût : </b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_hire_free_lord_context_new,"Embaucher un seigneur ou une dame
{skill_name} niveau {skill_level}
{skill_name} du personnage libre niveau {free_lord_skill_level}

<b>. Coût total pour 10 jours :</b> <hint=hint_resource_gold>{price}</hint> {price_change_percent}

{optional_first_hire}

Remarque : le personnage recevra son paiement à la fin de son contrat. D'ici là, la somme sera conservée par l'Église comme garantie de bon comportement de la part des deux parties."
hint_preach_unavailable_by_runes_new,"Indisponible 
Il n'y a pas assez d'or dans la trésorerie de la province. 

<b>Requiert : </b> <hint=hint_resource_gold>{cost}</hint>"
hint_soul_army_loyalty_new,"Loyauté de l'armée
Répartition de la <hint=hint_soul_army_loyalty>loyauté des guerriers et guerrières</hint> parmi les seigneurs et dames : 
{optional_change_history}"
hint_advisor_placement_inefficient,"[hint_advisor_caption] 
{count} bâtiments de production de votre province sont situés loin des maisons ou des dépôts. Conséquence : le trajet empiète sur le temps de travail et la productivité de ces bâtiments est réduite. 

Dézoomez au maximum pour trouver ces bâtiments."
hint_wish_many_gold,"Désir de richesse 
Ce personnage se sent pauvre et rêve d'avoir au moins <hint=hint_resource_gold>{count}</hint>. 

[hint_MORAL_DEBUFF] 

Essayez de récompenser ce personnage ou envoyez-le dans une cité voisine pour jouer aux dés, par exemple.

[hint_its_a_obsession]"
hint_bribe_ai_heir_description_performer_new,"Soudoyer le personnage héritier
{skill_name} niveau {skill_level}.
{skill_name} de la cible niveau {lord_skill_level}.

<b>Résultat :</b>
$ La <hint=hint_loyalty>loyauté</hint> du personnage héritier envers son monarque tombera à <red>{heir_rebellion_target_loyalty}</red>.
$ {soul_uuid_heir} déclenchera une révolte, mais seulement {heir_rebellion_soldiers_percent} % des guerriers et guerrières rejoindront les rebelles. Vous devrez leur apporter le soutien de vos troupes.

<b>Coût :</b> <hint=hint_resource_gold>{heir_bribe_cost}</hint>"
hint_unavailable_gold,"Pas assez d'or
Requiert <hint=hint_resource_gold>{count}</hint>."
hint_production_unavailable_task_already_exists,"Tâche déjà créée 
Une tâche de production pour cette ressource a déjà été créée."
hint_action_take_gold,"Prendre de l'or
Votre monarque prendra <hint=hint_resource_gold>{count}</hint> dans la trésorerie.

<b>Conséquence :</b>
$Il ou elle ressentira une impression positive <green>{mind}</green>."
hint_action_put_gold,"Déposer de l'or
Votre monarque déposera <hint=hint_resource_gold>{count}</hint> dans la trésorerie.

<b>Conséquence :</b>
$Il ou elle ressentira une impression négative <red>{mind}</red>."
hint_action_take_ring,"Prendre des anneaux sacrés
Votre monarque prendra <hint=hint_resource_rune>{count}</hint> dans la trésorerie.

<b>Conséquence :</b>
$Il ou elle ressentira une impression positive <green>{mind}</green>."
hint_action_put_ring,"Déposer des anneaux sacrés
Votre monarque déposera <hint=hint_resource_rune>{count}</hint> dans la trésorerie.

<b>Conséquence :</b>
$Il ou elle ressentira une impression négative <red>{mind}</red>."
hint_advisor_food_not_distributed,"[hint_advisor_caption] 
Un nouveau type de personnage est apparu dans la ville ({group_name}). Cependant, ce groupe ne reçoit pas de <hint=hint_food>nourriture</hint> et sera bientôt affamé. 

$ Ouvrez le <b>menu Économie</b> et programmez une distribution de nourriture quotidienne. 
$ Vous pouvez aussi configurer la distribution d'<hint=hint_resource_gold>or</hint> et les ventes de nourriture sur le marché local (cette option n'est pas disponible pour les esclaves et requiert le savoir Salaires)."
hint_advisor_food_not_for_sale,"[hint_advisor_caption] 
Le groupe {group_name} ne peut pas acheter de <hint=hint_food>nourriture</hint>, même si ces personnages reçoivent de l'<hint=hint_resource_gold>or</hint> tous les jours. 

$ Configurez la vente et le prix de la nourriture sur les marchés locaux dans le <b>menu Économie</b> afin que les salaires permettent d'acheter des provisions.
$ Vous pouvez aussi programmer une distribution de nourriture quotidienne depuis ce même menu."
hint_mind_take_gold,"[hint_mind_caption]
Mes exploits ne sont rien comparés à cette petite récompense !

Raison : le personnage a pris de l'<hint=hint_resource_gold>or</hint> dans la trésorerie de la province."
hint_mind_put_gold,"[hint_mind_caption]
Oui, je sais, j'aurais dû donner cet or à la cité ! Et pourtant…

Raison : le personnage a donné de l'<hint=hint_resource_gold>or</hint> à la trésorerie de la province."
hint_mind_take_ring,"[hint_mind_caption]
Quelques anneaux sacrés comme modeste récompense de mes efforts… Qui oserait m'accuser de cupidité ?

Raison : le personnage a pris des <hint=hint_resource_rune>anneaux sacrés</hint> dans la trésorerie de la province."
hint_mind_put_ring,"[hint_mind_caption]
C'était nécessaire… Mais n'auraient-ils pas pu obtenir ces anneaux sacrés ailleurs ?

Raison : le personnage a donné des <hint=hint_resource_rune>anneaux sacrés</hint> à la trésorerie de la province."
hint_politic,"Personnalité politique
En raison d'une baisse de <hint=hint_loyalty>loyauté</hint>, le personnage a compris ses ambitions politiques et compte se battre pour la couronne si c'est nécessaire. 

$ Si sa loyauté se maintient au-dessus de {loyalty_tres}, ses relations avec les autres nobles et avec l'évêque s'amélioreront et son influence sur les troupes augmentera. 
$ Si sa loyauté descend en dessous de {loyalty_tres}, il se pourrait qu'on lui pose un ultimatum pour lui réclamer la couronne. En cas de refus, une rébellion pourrait éclater, menée par ses amis et ses troupes loyales. 
$ Sa détermination a un impact sur ses efforts : le personnage obtient {skill_bonus} % d'expérience en plus lorsque des tâches sont terminées. Tant que sa loyauté reste élevée, ce personnage sera important."
hint_advisor_storages_overflow,"[hint_advisor_caption] 
Capacité de stockage du dépôt dépassée ! 

Certaines catégories de ressources ont entièrement rempli les dépôts et {spoilage_factor} % de la capacité totale se gâte désormais chaque soir. 

Débarrassez-vous de cet excès de ressources ou construisez de nouveaux dépôts. 

{list_of_overflow_categories}"
hint_bld_granary,"Grenier 
Un dépôt qui sert à <hint=hint_storage_keep>entreposer des ressources</hint> des catégories Végétation et Nourriture.

La conception particulière du bâtiment lui permet de faire passer les ressources gâtées de 50 à {spoil} %.

<b>Capacité de stockage :</b>
{list_of_categories}"
hint_bld_armory,"Armurerie
Un dépôt qui sert à <hint=hint_storage_keep>entreposer les ressources</hint> des catégories Armes et Luxe en toute sécurité.

Pour y accéder, les intrus devront forcer la porte.

<b>Capacité de stockage :</b>
{list_of_categories}"
hint_bld_builders,"Camp de construction
Permet de recruter de la main-d'œuvre supplémentaire et réduit le temps de construction puisque le camp est situé à proximité des chantiers."
hint_building_workplace_path_to_warehouse,"Temps de trajet vers le dépôt
Le temps de trajet entre le dépôt le plus proche et le bâtiment."
hint_building_workplace_path_to_house,"Temps de trajet vers la maison
Le temps de trajet de la main-d'œuvre entre sa résidence et le bâtiment."
hint_building_workplace_work_time,"Temps de travail
Il s'agit du temps de travail moyen, qui inclut le trajet entre la résidence et le bâtiment de travail et entre le dépôt et le bâtiment"
hint_mind_humiliated_by_flattery,"[hint_mind_caption]
J'aurais dû le flatter pour regagner sa confiance… Mais sachant ce qu'il pense de moi, c'est extrêmement désagréable 

Raison : a eu recours à la flatterie pour atteindre ses objectifs."
hint_nt_loyalty_rebellion_soon_by_politic_puppet,"Ultimatum
{soul_uuid} pense que votre monarque ne mérite pas le trône et exige que la couronne soit remise à {soul_uuid_master}.

Si cela n'est pas fait aujourd'hui, ce personnage déclenchera ce soir une <hint=hint_military_riot>révolte militaire</hint> pour s'emparer du pouvoir par la force.

<b>Astuce</b> : vous pouvez transférer la couronne depuis les actions du monarque dans son menu."
hint_wise_talk_unavailable_by_level,"Indisponible
Le personnage n'a pas le niveau requis d'<hint=hint_skill_knowledge>intelligence</hint> pour obtenir du savoir."
hint_politic_friends,"Amitiés de la personnalité politique
Personnages qui pensent partager une amitié avec la personnalité politique et qui se mettront de son côté en cas de <hint=hint_military_riot>rébellion</hint> :
{friends}"
hint_advisor_storages_will_overflow_by_farm,"[hint_advisor_caption] 
Les champs pourront bientôt être moissonnés, mais vous n'aurez pas assez d'<hint=hint_storage_keep>espace de stockage</hint>. 

Ressources qui ne pourront pas être stockées : 
{list_of_overflow_resources}"
hint_tech_salary,"Technologie 
Permet de distribuer de l'<hint=hint_resource_gold>or</hint> comme salaire aux habitants et habitantes de la cité ainsi qu'à la population guerrière."
hint_storage_keep,"Stockage des ressources 
<b>Accès</b>
$ Le matin, la main-d'œuvre prend des ressources destinées à la production dans le dépôt et apporte les biens transformés ici le soir. Elle reçoit également des ressources qui lui sont distribuées à travers le <hint=hint_finance_menu>menu Économie</hint>. 
$ Depuis n'importe quel dépôt, les personnages ont accès à toutes les ressources, excepté à l'<hint=hint_resource_gold>or</hint> (qui est entreposé dans la <hint=hint_bld_castle>grand-salle</hint>). 

<b>Capacité de stockage</b>
$ Dans le jeu, les ressources sont regroupées en catégories (par exemple, le rutabaga, la farine et la viande font partie de la nourriture). 
$ Les ressources sont distribuées en parts égales au sein des dépôts, de telle sorte que chaque nouveau dépôt augmente la capacité totale de ces catégories. 
$Au début, toutes les ressources sont entreposées dans le dépôt de la grand-salle, qui dispose d'une capacité limitée. 

<b>Ressources gâtées</b>
$ Si les ressources dépassent la capacité totale, elles commencent à se gâter à raison de {spoil_general} % de la capacité totale par jour. 
$ La nourriture et les fleurs séchées se gâtent même lorsqu'elles sont entreposées dans des dépôts (à raison de {food_general} % par jour), mais ce processus peut être ralenti si vous construisez un grenier."
