Key,Spanish
hint_advisor_rutabaga_poison,"[hint_advisor_caption]
Más del 30 % de la población sufre de <b>tifus de colinabo</b>. Se trata de una enfermedad mortal, resultado de consumir <hint=hint_resource_rutabaga>colinabo</hint> crudo.

Para evitar un descenso de población, conviene empezar a distribuir <hint=hint_resource_food>harina</hint> cuanto antes, en lugar de colinabo."
hint_advisor_inflamed_wound_lords,"[hint_advisor_caption]
{soul_uuid} corre el riesgo de morir, debido a una herida infectada, en los próximos dos días.

Para evitarlo, el personaje tiene que usar <hint=hint_resource_med>ungüento</hint> en la herida.

$ Los señores pueden coger la medicina del almacén y usarla, si pueden andar.
$ Los sirvientes llevan la medicina a sus casas, en caso de no poder desplazarse."
hint_advisor_inflamed_wound_warriors,"[hint_advisor_caption]
Tus soldados tienen heridas infectadas, que pueden ser mortales en los próximos dos días.

Para evitarlo, el personaje tiene que usar <hint=hint_resource_med>ungüento</hint> en la herida.

$ Los guerreros cogerán automáticamente la medicina del almacén y se la aplicarán, en cuanto sean capaces de andar.

Soldados con heridas infectadas: {soldier_count}"
hint_advisor_free_lord_expire_soon,"[hint_advisor_caption]
{soul_uuid} casi ha completado su contrato.

Puedes firmar otro contrato con esa persona, una vez haya finalizado el que está en curso. O darle el <hint=hint_title>título</hint> de tu casa noble, y formará parte de tu familia."
hint_advisor_enemy_2,"[hint_advisor_caption]
Tus relaciones con uno o varios monarcas han caído por debajo de <red>-25</red>, y ahora estáis en guerra.

Los enemigos pueden saquear pueblos, obligarte al vasallaje y cometer otras acciones agresivas.

Es hora de comparar vuestros ejércitos y, quizá, de buscar aliados.

Lista de enemigos:
{enemy_list}"
hint_advisor_dont_like_2,"[hint_advisor_caption]
Tus relaciones con uno o varios monarcas han caído por debajo de cero, y si llegan a <red>-15</red>, pueden empezar a conspirar contra ti sobornando a tus señores, enviando a criminales a robar en tu salón de reuniones y biblioteca, etc.

Sería conveniente sopesar su fuerza, y si no las tienes todas contigo para un enfrentamiento, responder a sus actos ya, por ejemplo, enviando a tu monarca a visitarlo para que vayan juntos de cacería (o simplemente hacerle un regalo).

Lista de monarcas con los que la relación no es la ideal:
{enemy_list}"
hint_advisor_intrigues_2,"[hint_advisor_caption]
Las relaciones con uno o varios monarcas han caído por debajo de <red>-15</red>, aunque aún hay margen antes de llegar a un conflicto armado (al llegar a <red>-25</red>).

Si no mejoras las relaciones pronto, cabe esperar acciones agresivas e intrigas por su parte, como sobornos a tus señores, robos por parte de criminales, etc.

<b>CONSEJO:</b> para protegerte de intrigas, coloca patrullas cerca del salón de reuniones, la biblioteca y las casas de los señores, e intenta aumentar la <hint=hint_loyalty>lealtad</hint> de tus señores para que se defiendan de los sobornos y los intentos de seducción. Además, los señores felices tienen una probabilidad de convertirse en <hint=hint_loyalist>fieles al régimen</hint>, y a estos no es posible sobornarlos.

Lista de monarcas que son hostiles hacia ti:
{enemy_list}"
hint_advisor_no_taven,"[hint_advisor_caption]
En la ciudad, no hay ni una <hint=hint_bld_tavern>taberna</hint> operativa, y los residentes no pueden comprar <hint=hint_alcohol>alcohol</hint>.

$ Construye una taberna (submenú Servicio)
$ Si ya hay una taberna, asegúrate de que tiene un trabajador y, si es necesario, dale prioridad a su servicio.

<b>Consejo:</b> vender alcohol en las tabernas es la forma más sencilla de aumentar el <hint=hint_mood>humor</hint> de los personajes y fomentar la <hint=hint_migration>inmigración</hint>."
hint_advisor_no_altar,"[hint_advisor_caption]
La ciudad carece por completo de edificio dedicados al culto, y a los residentes les preocupa que sus <hint=hint_pray>oraciones</hint> no sean escuchadas.

$ Construye un <hint=hint_bld_altar>altar</hint> (submenú Servicio)."
hint_advisor_no_allcohol_production,"[hint_advisor_caption]
La ciudad no dispone de producción de <hint=hint_alcohol>alcohol</hint>. Distribuir alcohol es la forma más sencilla de aumentar el <hint=hint_mood>humor</hint> de los personajes y fomentar la <hint=hint_migration>inmigración</hint>.

$ Construye una <hint=hint_bld_brewery>destilería</hint>.
$ En el <hint=hint_finance_menu>menú Economía</hint> (el botón de engranaje en la parte inferior central), fija la producción de alcohol, ya sea <hint=hint_resource_moonshine>licor</hint> o <hint=hint_resource_beer>cerveza</hint>.

<b>Consejo:</b> el licor no sabe muy bien, pero es fácil de producir a partir del <hint=hint_resource_rutabaga>colinabo</hint>, que crece en los campos. La cerveza requiere <hint=hint_resource_rye>centeno</hint> y <hint=hint_resource_hop>lúpulo</hint> (también crece en campos, pero hace falta investigar conocimientos)."
hint_advisor_no_food_production,"[hint_advisor_caption]
La ciudad no dispone de producción de <hint=hint_food>comida</hint>.

$ Construye un campo de <hint=hint_resource_rutabaga>colinabo</hint> para cosechar a diario este vegetal simple pero comestible.
$ Para producir <hint=hint_resource_food>harina</hint>, construye un campo de <hint=hint_resource_rye>centeno</hint> y un <hint=hint_bld_mill>molino</hint>. En el <hint=hint_finance_menu>menú Economía</hint>, fija la producción de harina."
hint_advisor_upgrade_woorcutter,"[hint_advisor_caption]
La mayoría de edificios del juego pueden mejorarse. Esto no solo proporciona espacio de trabajo extra, sino que también aumenta la productividad general del edificio.

Para mejorar tus serrerías, haz clic en el edificio y selecciona el botón de mejora."
hint_advisor_small_army,"[hint_advisor_caption]
El ejército de tu reino o no existe o es demasiado débil e insignificante. Esto puede ser muy peligroso, ya que tus vecinos pueden decidir agredirte al ver tu escasa fuerza.

$ Contrata al menos a 7 guerreros en el menú Ejército.
$ Construye barracones para que vivan en ellos (los guerreros odian vivir como campesinos).
$ Equípalos con armas y armadura, que puedes comprarle a la Caravana Sagrada."
hint_advisor_low_fertility,"[hint_advisor_caption]
Ya has talado el 20 % del bosque, y semejante violación del equilibrio natural producirá pronto una disminución gradual de la <hint=hint_tutorial_fertility>fertilidad del suelo</hint> en todo el mapa, con lo que la productividad empezará a reducirse.

$ Disminuye la deforestación para permitir que los bosques se recuperen.
$ O continúa talando, y consigue las provisiones necesarias mediante el comercio exterior."
hint_advisor_low_iron,"[hint_advisor_caption]
La mina se está <hint=hint_tutorial_iron_depleted>agotando</hint>, y las reservas exploradas de <hint=hint_resource_iron>hierro</hint> están disminuyendo.

$ Piensa en mejorar la <hint=hint_bld_mine>mina</hint>, lo que te dará acceso a nuevas reservas de hierro.
$ O establece contratos comerciales con los vecinos para obtener hierro del exterior."
hint_advisor_slaves_run,"[hint_advisor_caption]
Los prisioneros se están escapando de tu provincia. Tienes que vigilarlos mejor.

$ Coloca <hint=hint_bld_patrol_sign_day>patrullas diurnas</hint> en los edificios en los que trabajan (amplía la vista para ver en qué edificios se encuentran)
$ Coloca <hint=hint_bld_patrol_sign>patrullas nocturnas</hint> en la entrada de las prisiones en las que viven.
$ Si no dispones del conocimiento de las prisiones, cómprale un libro a la Caravana Sagrada y estúdialo, porque sin él, no recibirán comida.

Las patrullas se establecen en el <b>menú Construcción</b>, en la sección <b>Ejército</b>."
hint_advisor_no_work,"[hint_advisor_caption]
La ciudad está acumulando demasiados desempleados. Puede que algunos edificios necesiten reparaciones, o que la felicidad media de tu población sea demasiado alta, lo que puede atraer a un exceso de inmigración debido a tu economía.

$ Con el <hint=hint_bld_scafod>patíbulo</hint>, puedes sembrar el <hint=hint_terror_peasants>terror</hint> entre la población. Esto reducirá el número de <hint=hint_persons_criminal>vagabundos</hint> y la felicidad general, limitando así la <hint=hint_migration>inmigración</hint>.
$ Puedes reducir la <hint=hint_migration>inmigración</hint> difundiendo rumores en tus pueblos en el mapa del mundo.
$ También puedes distribuir menos <hint=hint_alcohol>alcohol</hint>, lo que hará que disminuya la felicidad en general y, en consecuencia, la llegada de inmigrantes.
$ Por último, puedes comprar <hint=hint_resource_knife>dagas</hint> baratas, contratar a campesinos desempleados y descontentos, y tras unos días de entrenamiento, enviarlos a buscarse la vida en el mapa del mundo, atacando <hint=hint_persons_forest_bandits>campamentos de bandidos</hint>."
hint_advisor_contraband,"[hint_advisor_caption]
[hint_nt_contrband_begin]"
hint_advisor_fanatics_rebellion,"[hint_advisor_caption]
[hint_display_event_fanatics_can_soon_rise]"
hint_advisor_bishop_rebellion,"[hint_advisor_caption]
[hint_display_event_bishop_can_soon_rise]"
hint_advisor_onboard_1,"[hint_advisor_caption]
Todo monarca necesita un ejército, y un ejército necesita dinero. Para ganar dinero, tendrás que vender las mercancías que produzcan los campesinos.

Para atraer a campesinos de los pueblos vecinos, aumenta la felicidad media de tus súbditos. Necesitan alojamiento, buena comida y alcohol para ser felices. Para todo esto hace falta <hint=hint_resource_wood>madera</hint>.

Construye otra <hint=hint_bld_woodcutter>serrería</hint>.

$ La serrería se encuentra en el menú Construcción, en la pestaña de recursos.
$ Los leñadores talan los árboles más cercanos, así que lo mejor es colocar las serrerías lejos unas de otras, pero cerca del bosque."
hint_advisor_onboard_2,"[hint_advisor_caption]
La comida de baja calidad, como el colinabo, afecta al humor general, lo que reduce la <hint=hint_migration>inmigración</hint>. Es hora de proporcionar <hint=hint_resource_food>harina</hint> a tu pueblo. Pero para obtenerla, necesitas <hint=hint_resource_rye>centeno</hint>.

$ Construye 2 <hint=hint_bld_farm>campos de centeno</hint> en suelo fértil.
$ Espera a que los campesinos cosechen en 3 días."
hint_advisor_onboard_3,"[hint_advisor_caption]
Hace falta moler el <hint=hint_resource_rye>centeno</hint> cosechado para obtener <hint=hint_resource_food>harina</hint>.

$ Construye un <hint=hint_bld_mill>molino</hint> y asígnale un gestor.
$ Crea una tarea de <b>Hacer hasta 50</b> de harina en el <hint=hint_finance_menu>menú Economía</hint> para mantener el nivel constante en el almacén.

<b>Consejo:</b> accede al menú Producción mediante el icono de engranaje de la parte inferior de la pantalla."
hint_advisor_onboard_4,"[hint_advisor_caption]
A nadie le gusta el <hint=hint_resource_moonshine>licor</hint>, y menos a los guerreros y a los señores.

Mejor dale a tu gente <hint=hint_resource_beer>cerveza</hint> de calidad, de la que también puedes obtener beneficios con su venta.

La cerveza se elabora con <hint=hint_resource_rye>centeno</hint> y <hint=hint_resource_hop>lúpulo</hint>, así que tienes que cultivar y cosechar lúpulo en primer lugar.

$ Construye un <hint=hint_bld_hop>campo de lúpulo</hint> en la tierra fértil abajo a la izquierda.
$ Espera a que los campesinos cosechen en 3 días."
hint_advisor_onboard_5,"[hint_advisor_caption]
Establece la producción de <hint=hint_resource_beer>cerveza</hint> y amplía la <hint=hint_bld_brewery>destilería</hint>.

$ Crea un pedido de <b>Hacer hasta 50</b> para producir cerveza en el <hint=hint_finance_menu>menú Economía</hint>.
$ Mejora la destilería hasta el nivel 3.

<b>Consejo:</b> accede al menú Economía mediante el icono de engranaje de la parte inferior de la pantalla."
hint_advisor_onboard_6,"[hint_advisor_caption]
El <hint=hint_resource_iron>hierro</hint> se está terminando en los almacenes. Es necesario abordar el problema con su extracción.

$ Estudia el conocimiento Mina de hierro en el <hint=hint_knowledge_menu>menú Conocimiento</hint>.
$ Construye una mina en el depósito a la derecha."
hint_advisor_onboard_7,"[hint_advisor_caption]
Por desgracia, los suministros de <hint=hint_resource_iron>hierro</hint> no son infinitos, y ampliar la mina a un nuevo nivel es cada vez más caro. Sería por tanto conveniente garantizar el suministro de este valioso recurso de manera externa.

Encuentra una ciudad en el mapa del mundo que venda hierro y cierra un contrato de suministro con ella.

<b>Consejo:</b> un contrato comercial solo puede cerrarse con un monarca cuyas relaciones con tu gobernante estén por encima de 0. Si las relaciones están por debajo de ese valor, usa una cacería conjunta, o métodos políticos, como la <b>visita de un enviado</b> o una <b>ofrenda al monarca</b>, para mejorar las relaciones."
hint_advisor_onboard_8,"[hint_advisor_caption]
Para que la Iglesia reconozca tu ciudad, debe tener más habitantes que un pueblo pequeño.

Alcanza una población de <b>40 personas</b> para que la matriarca reconozca tu ciudad y envíe a un <hint=hint_bishop>obispo</hint> a que viva en ella.

$ Proporciona a la gente <hint=hint_bld_hostel>alojamiento</hint>, <hint=hint_resource_food>harina</hint> y <hint=hint_resource_beer>cerveza</hint> para fomentar la <hint=hint_migration>inmigración</hint>."
