Key,Italiana
hint_advisor_deadly_enemy,"[hint_advisor_caption]
Uno o più monarchi vicini sono diventati tuoi <hint=hint_faction_relations_deadly_enemy>nemici mortali</hint>. Ciò significa che il loro rapporto con te è sceso al di sotto di {relation_treshhold} e ora possono sferrare <hint=hint_agression>attacchi a sorpresa</hint> contro di te.

Mura robuste e una guarnigione nelle torri possono aiutarti, oppure puoi firmare un <b>trattato di pace</b> con loro e cercare di indebolire le loro forze dall'interno con una <b>cospirazione</b>.

<b>Lista dei nemici mortali:</b>
{enemy_list}"
hint_agression,"Attacchi a sorpresa
Durante un attacco a sorpresa, il monarca non annuncia le sue intenzioni di colpire il nemico.

Il suo obiettivo può essere il vassallaggio (solo se il bersaglio non fa parte di uno stato) o il saccheggio della tesoreria.

Si verifica con rapporti al di sotto di <red>-50</red> (<hint=hint_faction_relations_deadly_enemy>nemico mortale</hint>)."
hint_performer_immobilized,"Non disponibile
Questo personaggio è attualmente immobile e non può eseguire questo compito."
hint_soul_knowledges_incognito,"Conoscenza
Non puoi vedere la conoscenza di un personaggio in incognito."
hint_trait_precise_language_new,"Lingua affilata
Consente ai funzionari di condurre ispezioni entro {minutes} minuti e di collegare fino a {counts} edifici alla <hint=hint_bld_chancellery>cancelleria</hint>."
hint_chancellery_autoset,"Assegnazione automatica
Alla costruzione di un nuovo edificio, il suo amministratore verrà automaticamente designato come funzionario da questa cancelleria."
hint_nt_clerk_autoseted,"Edificio costruito
L'edificio {building_name} è stato costruito.

Un funzionario della <hint=hint_bld_chancellery>cancelleria</hint> è stato assegnato a esso (puoi modificare l'assegnazione automatica nel menu della cancelleria)."
hint_nt_building_builded,"L'edificio è stato costruito
L'edificio {building_name} è stato costruito.

Non dimenticare di assegnare un ispettore!"
hint_nt_bishop_study_discard,"Educazione sospesa
{soul_uuid_teacher} ha sospeso l'educazione di {soul_uuid_target} a causa dei cattivi rapporti con {soul_uuid_king}.

Migliora il rapporto del tuo monarca con il vescovo per richiedere la ripresa dell'educazione."
hint_mutator_without_bums_in_rags,"Nessun reietto
I reietti sono bande di nemici deboli ma numerosi che occasionalmente attaccano la tua città senza preavviso, costringendoti a valutare i rischi, mantenere una guarnigione e costruire strutture difensive.

Seleziona questo modificatore se desideri disattivare tali attacchi per un'esperienza di gioco più controllata ma meno entusiasmante."
hint_nt_rings_inheritance,"Trasferimento dell'eredità
{soul_uuid_dead} non è più tra noi e il suo parente più stretto, {soul_uuid_heir}, eredita i suoi beni.

Somma dell'eredità: <hint=hint_resource_rune>{amount}</hint>"
hint_train_combat_context_new,"Addestramento dei guerrieri
{skill_name}: {skill_level}
Per ogni colpo ricevuto durante l'addestramento, il guerriero otterrà {exp_boost} punti esperienza nell'abilità <hint=hint_skill_combat>Combattimento</hint>.

{skill_name_limiter}: {skill_level_limiter}
Livello massimo dell'abilità Combattimento che i guerrieri possono ottenere: {skill_level_limiter}."
hint_nt_soldiers_cant_trait,"Addestramento non disponibile
Molti guerrieri non possono più guadagnare esperienza dall'addestramento perché hanno raggiunto il livello dell'abilità <hint=hint_skill_combat>Combattimento</hint> dell'ispettore."
hint_unavailable_player_help_to_other_side,"Non disponibile
Hai già inviato rinforzi al fronte opposto del conflitto."
hint_building_farm_autorefill,"Fertilizzazione automatica
Quando il campo è esaurito, i costruttori preleveranno il legno dal magazzino e lo fertilizzeranno automaticamente."
hint_planned_sex,"Incontro romantico programmato
Il personaggio ha pianificato un incontro romantico con {soul_uuid_sex_parther} per questa sera."
hint_nt_inspector_replaced,"Ispezioni riassegnate
{soul_uuid} ora gestisce una nuova <hint=hint_bld_chancellery>cancelleria</hint> e tutti gli edifici precedentemente sotto il suo controllo vengono ora amministrati dai funzionari di questa cancelleria.

Il bonus di produzione rimarrà invariato."
hint_nt_knowledge_interaction_removed_by_blind,"Lavoro di conoscenza annullato
A causa della cecità sopraggiunta, {soul_uuid} non può più continuare a lavorare nella biblioteca.

Il lavoro sulla conoscenza di {knowledge_name} è stato interrotto."
hint_squad_commander_stay_in_back,"Distanza mantenuta
Il nobile al comando resterà dietro l'unità e si unirà al combattimento solo quando necessario.

Questo aumenta le sue probabilità di sopravvivere alla battaglia, ma <red>diminuirà il morale dei guerrieri</red>."
hint_motive_task_sex_unavalilable_by_monogam,"Indisponibilità
Il personaggio è <hint=hint_monogam>monogamo</hint>, quindi preferirebbe amputarsi una gamba piuttosto che acconsentire a una cosa del genere."
hint_advisor_monogam_problem,"[hint_advisor_caption]
Uno o più dei tuoi nobili sono sposati e <hint=hint_monogam>monogami</hint>, il che significa che si astengono completamente dall'infedeltà coniugale.

Tuttavia, il rapporto dei loro coniugi è sceso sotto lo 0, rendendo impossibili gli incontri coniugali, il che a sua volta impedisce la soddisfazione dei loro desideri sessuali.

Migliora il rapporto tra i coniugi per assicurarti che la tensione sessuale non avveleni la vita di questi nobili.

Elenco dei nobili influenzati da questo effetto:
{pairs_list}"
hint_advisor_puppet_can_act,"[hint_advisor_caption]
Alcuni dei tuoi nobili sono <hint=hint_encyclopedia_puppets>fantocci</hint> dei monarchi vicini che sono ostili nei tuoi confronti.

Ciò significa che questi nobili potrebbero iniziare ad agire nell'interesse dei loro padroni.

Elenco dei nobili fantocci:
{puppets_list}"
hint_advisor_matriarch_bad_opinion,"[hint_advisor_caption]
Il rapporto della <hint=hint_relations_matriarch>Matriarca</hint> nei confronti del tuo monarca è diventato <red>ostile</red>, terrorizzando i tuoi sudditi, specialmente i fanatici.

Inoltre, la <hint=hint_holy_caravan>Carovana sacra</hint> non verrà più da te e la Matriarca non ti avvertirà più dei disastri imminenti."
hint_advisor_bishop_bad_opinion,"[hint_advisor_caption]
Il rapporto del <hint=hint_bishop>vescovo</hint> nei confronti del tuo monarca è diventato <red>ostile</red>, aumentando il rischio di una <hint=hint_pogrom>rivolta religiosa</hint>."
hint_debt_of_honor,"Debito d'onore
Quando soccorri un monarca vicino in situazioni disperate, l'onore lo obbliga a ripagarti con una concessione diplomatica.

Questa può essere un trattato di pace, l'annessione al tuo regno, l'abbandono di un altro stato o un tributo sostanziale.

Scegli l'azione diplomatica di cui hai più bisogno nel menu della politica della loro provincia e riscuoti la ricompensa!

<b>Suggerimento:</b>
$ Non devi usare subito il debito d'onore: rimarrà valido finché il tuo monarca o quello debitore saranno in vita."
hint_de_duty_of_honor_appear,"Nuovo debito d'onore
{soul_uuid_king} da {faction_uuid} è ora <hint=hint_debt_of_honor>debitore</hint> nei confronti del tuo monarca."
hint_de_duty_of_honor_complete,"Debito d'onore saldato
{soul_uuid_king} da {faction_uuid} ha saldato il suo <hint=hint_debt_of_honor>debito d'onore</hint> verso il tuo monarca."
hint_de_duty_of_honor_reset_player_king_changed,"Debito d'onore non più applicato
Hai un nuovo monarca, quindi {soul_uuid_king} da {faction_uuid} ritiene che il suo <hint=hint_debt_of_honor>debito d'onore</hint> non sia più valido."
hint_de_duty_of_honor_reset_king_changed,"Debito d'onore annullato
{soul_uuid_king} è ora il nuovo monarca della provincia di {faction_uuid} e ritiene di non dover saldare il <hint=hint_debt_of_honor>debito d'onore</hint> del suo predecessore."
hint_diplomat_new,"Diplomazia
Firmare un trattato di pace con un vicino costa {number} volte meno."
hint_advisor_terror_active,"[hint_advisor_caption]
Punendo gli innocenti hai seminato il <hint=hint_terror_peasants>terrore</hint>, spingendo i popolani a evitare la tua città e causando una riduzione della <hint=hint_migration>migrazione</hint>.

Tempo fino al termine dell'effetto: {hour}"
hint_nt_economic_summary_new,"Riepilogo economico
<center>Per il giorno in corso</center>

$ Saldo dell'oro: <hint=hint_resource_gold>{gold_change}</hint>
$ <hint=hint_salary>Compensi</hint>pagati: <hint=hint_resource_gold>{salary}</hint>
$ <hint=hint_re_prod>Risorse prodotte</hint>: <hint=hint_resource_gold>{prod_sum}</hint>
$ <hint=hint_re_saled>Merci vendute</hint> nei mercati locali: <hint=hint_resource_gold>{sale_sum}</hint>
$ <hint=hint_re_built>Risorse investite</hint> nell'economia: <hint=hint_resource_gold>{build_sum}</hint>
{optional_buildings_problems}
{optional_resources_spoilage}

$ Fai clic con il <b>PDM</b> per chiudere la notifica."
hint_nt_world_summary_new,"Riepilogo globale
{optional_events}
{optional_neighbore_events}
$ Fai clic con il <b>PDM</b> per chiudere la notifica."
hint_nt_provinve_daily_statistic_new,"Statistiche giornaliere
<center>Per il giorno in corso</center>

{optional_peasants}
{optional_slaves}
{optional_warriors}

$ Fai clic con il <b>PDM</b> per chiudere la notifica."
hint_trait_blissful_new,"Beatitudine
$ Tutti amano questo personaggio e scelgono solo forme positive di <hint=hint_conversation>conversazioni profonde</hint>.
$ Le conversazioni con questa persona rimuovono i <hint=hint_sin>peccati dagli altri.

<b>Motivo:</b> ha affrontato un <hint=hint_tantrum>crollo mentale</hint> rimanendo indenne"
hint_preach_unavailable_by_disabled_church,"Indisponibilità
Il tempio non è in funzione poiché nessun sacerdote vi sta officiando."
hint_soldier_filter_oldman,"Anziani
I personaggi anziani si muovono più lentamente."
hint_part_of_nature_king,"Monarca
Il monarca della provincia. Il rapporto con il tuo sovrano determina la pace o l'amicizia con questa provincia."
hint_part_of_nature_queen,"Coniuge del monarca
La sua opinione influisce sul rapporto del monarca con il tuo sovrano."
hint_part_of_nature_heir,"Erede
Il futuro monarca."
hint_part_of_nature_commander,"Comandante
Gli eserciti inviati da questa provincia saranno guidati da questo personaggio quando possibile."
hint_de_migrants_waiting_to_be_in_gates,"Migranti alle porte
Sono arrivati dei migranti, ma i cancelli della città sono chiusi.

$ Se desideri farli entrare, attiva l'opzione ""{option_name_allow_migrants}"" nel menu del salone.
$ Se non li accogli, i migranti lasceranno la provincia tra {leaving_time} e alcuni di loro si uniranno ai ranghi dei <hint=hint_persons_forest_bandits>fuorilegge delle foreste</hint>.

Migranti in attesa: {quantity}"
hint_de_migrants_waiting_to_be_in_walls,"Migranti alle porte
Sono arrivati {quantity} migranti, ma l'ingresso alla città è bloccato da un muro solido.

$ Per farli entrare, rimuovi una sezione del muro o costruisci un cancello in quel punto, quindi attiva l'opzione ""{option_name_allow_migrants}"" nel menu del salone.
$ Se non li accogli, i migranti lasceranno la provincia tra {leaving_time} e alcuni di loro si uniranno ai ranghi dei <hint=hint_persons_forest_bandits>fuorilegge delle foreste</hint>.

Migranti in attesa: {quantity}"
hint_toggle_migration_allowed,"Impostazioni di migrazione
<green>Migrazione consentita.</green>

$ I migranti entreranno liberamente in città e diventeranno cittadini a tutti gli effetti."
hint_toggle_migration_forbidden,"Impostazioni di migrazione
<red>Migrazione vietata</red>.

$ I migranti si raduneranno ai cancelli della città e attenderanno la tua decisione.
$ Se non li farai entrare, lasceranno la provincia tra {leaving_time} e alcuni di loro si uniranno ai ranghi dei <hint=hint_persons_forest_bandits>fuorilegge delle foreste</hint>.

<b>Suggerimento:</b>
$ affinché la restrizione funzioni, il centro della città, incluso il salone, deve essere circondato da un muro."
hint_nt_puppet_bribe_success,"Corruzione tramite fantoccio
{soul_uuid_briber} è un fantoccio che agisce nell'interesse di {soul_uuid_master} e ha corrotto {soul_uuid_target}.

La <hint=hint_loyalty>lealtà</hint> del personaggio è diminuita."
hint_nt_guest_attempted_bribe_succes,"Corruzione
{soul_uuid_iniciator} ha corrotto {soul_uuid_target}.

La <hint=hint_loyalty>lealtà</hint> del personaggio è diminuita."
hint_de_migrants_leaving_town,"Migranti in partenza
I migranti stanno lasciando la città perché la migrazione è vietata e i cancelli della città restano chiusi.

Abbandoneranno la provincia, e alcuni di loro si uniranno ai ranghi dei <hint=hint_persons_forest_bandits>fuorilegge delle foreste</hint>.

Migranti in partenza: {quantity}"
hint_knight_remain_contract_time,"Contratto del mercenario
Giorni rimanenti alla scadenza del contratto: {remain_days}."
hint_de_knight_contract_expired,"Contratto del mercenario scaduto
Uno o più contratti dei mercenari con il tuo monarca sono scaduti.

Se non vengono assoldati di nuovo tramite il menu dell'esercito, lasceranno la città tra {leaving_time}."
hint_de_knight_leaving_province,"Mercenari in partenza dalla provincia
La durata del contratto di uno o più dei tuoi mercenari è scaduta e, dopo il periodo di attesa designato, lasceranno la provincia.

Possono ancora essere assoldati per un breve periodo, ma presto verranno sostituiti da altri mercenari."
hint_advisor_knights_contracts,"[hint_advisor_caption]
Alcuni contratti dei mercenari stanno per scadere.

Dopodiché, i mercenari dovranno essere assoldati di nuovo, altrimenti lasceranno la città.

Puoi controllare la durata dei contratti nel menu dell'esercito."
hint_cant_add_to_army_expired_contract,"Contratto scaduto
Il contratto di questo mercenario è scaduto, quindi non può essere aggiunto all'esercito.

Presto, restituirà l'equipaggiamento al magazzino e allora potrà essere <b>assoldato di nuovo</b> tramite il menu di assunzione."
hint_tax_free_for_vassal,"Esenzione fiscale
Visto il supporto fornito, il vassallo sarà esente dal pagare la tassa di vassallaggio per {days} giorni.

In totale, questa cifra ammonterà a: <hint=hint_resource_gold>{tax_free_amount}</hint>."
hint_soul_army_loyalty,"Lealtà dell'esercito
La percentuale di guerrieri leale a questo nobile e pronta ad assisterlo durante una <hint=hint_military_riot>rivolta militare</hint>.

All'inizio, i guerrieri sono leali al monarca, ma potrebbero voltargli le spalle in favore di altri nobili se:
$ Vincono battaglie
$ Tengono <hint=hint_sermon_loyalty>sermoni leali</hint> nei templi

Inoltre, i <hint=hint_persons_fanatic>guerrieri fanatici</hint> sono sempre leali al <hint=hint_bishop>vescovo</hint>, mentre i <hint=hint_loyalist>lealisti</hint> supporteranno sempre il monarca."
hint_sermon_loyalty,"Sermone leale
$ Condotto dal nobile assegnato nel <hint=hint_bld_temple>tempio</hint> al mattino.
$ La <hint=hint_soul_army_loyalty>lealtà dell'esercito</hint> verso quel nobile aumenta.
$ L'efficacia dipende dall'abilità <hint=hint_skill_speech>Persuasione</hint>.
{optional_preach_cost}"
hint_sermon_loyalty_context,"Sermone leale
{skill_name}: {skill_level}

Di conseguenza, la <hint=hint_soul_army_loyalty>lealtà dell'esercito</hint> verso il nobile che lo tiene aumenta di {loyalty_level}."
