Key,Turkish
hint_advisor_warriros_unhappy,"[hint_advisor_caption]
Mutsuz savaşçılar firar edip orman haydutlarına katılırlar.

$ <hint=hint_finance_menu>Ekonomi menüsünden</hint> savaşçıların iyi gıda ve alkol alabilmelerine yetecek kadar maaş aldıklarından emin ol.
$ Bir Tapınak inşa edip ziyaretçileri yalnızca savaşçılar olacak şekilde ayarlayıp fanatizm vaazları verebilirsin ancak bu durumda kiliseye bağlı kalacağını unutma.
$ Mutsuz savaşçıları dağıtabilirsin ancak bazıları çok uzaklaşmayıp vilayetindeki haydut kampına katılabilirler.

<hint=hint_sodiers_happiness>Buradan</hint> savaşçıların ruh hâliyle ilgili daha fazla bilgi edinebilirsin."
hint_advisor_depression,"[hint_advisor_caption]
Asilzadelerinden en az biri depresyona girdi (resmi kırmızı oldu).

Bir şey yapılmazsa <hint=hint_tantrum>sinir krizi</hint> geçirebilir ve <hint=hint_loyalty>sadakati</hint> azalabilir.

Asilzadelerin ruh hâli konusunda <hint=hint_nt_events_unhappy_lord>buradan</hint> daha fazla bilgi edinebilirsin."
hint_advisor_feud,"[hint_advisor_caption]
Bir asilzadenin başka bir asilzadeden nefret etmesinin sonu cinayetle bitebilir. <hint=hint_tutorial_hate>Harekete geçmek</hint> için birkaç günün var.

{haters_pair}"
hint_advisor_train_sodiers,"[hint_advisor_caption]
Savaşçıların birkaç gündür eğitim görmedi. Bir <hint=hint_bld_training_ground>Eğitim Alanı</hint> inşa edersen gelişip eğitime başlayabilirler.

$ Eğitim Alanı'nda talimat veren asilzadenin <hint=hint_skill_management>Yönetim</hint> becerisi yerine <hint=hint_skill_combat>Dövüş</hint> becerisi önemli olacaktır."
hint_advisor_knowledge,"[hint_advisor_caption]
İçerdiği <hint=hint_idea>irfanın</hint> tüm aile tarafından bilinmesini bekleyen okunmamış <hint=hint_book>kitapların</hint> var.

Bir kitaptan irfan öğrenebilmek için onu okumak gerekir.

Bunu yapmak için <hint=hint_knowledge_menu>İrfan menüsüne</hint> giderek kitabı seç ve bir okuyucu ata."
hint_advisor_produce_goods,"[hint_advisor_caption]
<b>{name}</b> üretebilirsin ancak bunu yapabilmek için <hint=hint_production_menu>Üretim Menüsünden</hint> sipariş oluşturman gerekiyor.

$ Bina öncelikli olarak seçildiyse işçiler, diğer binaları göz ardı etmek pahasına bile olsa her durumda bu binada bulunacaktır."
hint_advisor_homeless,"[hint_advisor_caption]
{soul_uuid} evsizlikten muzdarip. Yeni bir ev inşa edebilir veya sakinleri var olan evlere atayabilirsin."
hint_advisor_efffective,"[hint_advisor_caption]
{name} üretim binası, bina menüsünden özel işçileri almayı öncelikli hâle getirirsen daha verimli çalışabilir.

Bina listesi:
{building_list}

$ <hint=hint_addict>Nektar bağımlıları</hint> %30 daha fazla ürün üretir.
$ <hint=hint_loyalist>Rejim destekçileri</hint> %20 daha fazla ürün üretir.
$ <hint=hint_persons_slave>Mahkûmlar</hint> günde 3 saat fazladan çalışır.
$ Belirli <hint=hint_culture>kültürlerin</hint> işçilerinin belirli ürünlerde üretim bonusu vardır."
hint_advisor_bandit_camp,"[hint_advisor_caption]
Vilayetinde şehrinin yanında bulunan orman haydutlarının kampı büyümeye devam ediyor. Dünya haritasından bu kampı görebilirsin.

Yakında bu soruna el atmazsan köylerine, hatta şehrine bile saldırabilirler."
hint_advisor_dont_like,"[hint_advisor_caption]
{faction_uuid} hükümdarı {soul_uuid} ile olan ilişkin kötüleşti. Bu değer <red>-15</red>'e ulaştığında sana karşı asilzadelerine rüşvet vermek ve Salon'u veya Kütüphane'yi soyması için eşkıya kiralamak gibi komplolar kurabilir.

Gücünü değerlendirmek iyi bir seçenek olabilir. Karşılaşmaya hazır değilsen kendi hükümdarını beraber avlanmaları için ziyarete gönderebilir veya hükümdara bir hediye verebilirsin."
hint_advisor_intrigues,"[hint_advisor_caption]
{faction_uuid} hükümdarı {soul_uuid} ile olan ilişkin <red>-15</red>'in altına düşerek düşmanlığa dönüştü ancak henüz silahlı çatışmaların başlamasına neden olacak kadar düşmedi (<red>-25</red>'in altı).

İlişkinizi kısa süre içinde iyileştirmezsen asilzadelerine rüşvet verilmesi, soygun için eşkıyaların tutulması ve benzeri saldırgan eylemler ve entrikalarda bulunulabilir.

<b>İPUCU:</b> Kendini entrikalardan korumak için Salon'un, Kütüphane'nin ve asilzadelerin evlerinin yakınlarına devriyeler yerleştirebilir, rüşvet ve ayartmalara karşı korunmak için asilzadelerinin <hint=hint_loyalty>sadakatini</hint> yükseltebilirsin. Mutlu asilzadelerin, rüşvet almayan <hint=hint_loyalist>rejim destekçisi</hint> olma şansı daha yüksektir."
hint_advisor_desire,"[hint_advisor_caption]
Asilzade {soul_uuid} aklını ciddi anlamda çelen bir <hint=hint_desire>arzu</hint> hissediyor.

Karakter menüsündeki ana sekmeden bu arzuya göz atabilir ve nasıl giderileceğini öğrenebilirsin."
hint_advisor_one_title,"[hint_advisor_caption]
İki yüz yıldır Norland'ın asil aileleri, tek bir ailenin asilzadelerinin sahip olabileceği <hint=hint_title>ünvan</hint> sayısını kısıtlayan <hint=hint_сhartia_humility>Tevazu Antlaşması</hint>'na uyarak yaşamışlardır.

Tek bir ünvanın kaldı. Kime vereceğini iyi düşün."
hint_advisor_enemy,"[hint_advisor_caption]
{faction_uuid} hükümdarı {soul_uuid} ile ilişkilerin <red>-25</red>'in altına düştü ve savaşa girdiniz. Bu hükümdarın köylerini yağmalayabilir, onu vasallığa zorlayabilir ve şehri yakmak dışındaki diğer saldırgan eylemlerde bulunabilirsin.

O da aynı eylemlerde bulunacaktır.

Ordularınızı karşılaştırmanın vakti gedi.

<b>İPUCU:</b> Savaşmak istemiyorsan onunla anlaşıp bir <b>barış antlaşması</b> imzalamayı deneyebilirsin."
hint_advisor_slaves_hungry,"[hint_advisor_caption]
[hint_nt_slaves_starving]"
hint_advisor_peasants_hungry,"[hint_advisor_caption]
[hint_nt_dummy_low_food]"
hint_advisor_no_tavernas,"[hint_advisor_caption]
[hint_nt_notenough_tavern]"
hint_advisor_no_temples,"[hint_advisor_caption]
[hint_nt_notenough_temple]"
hint_advisor_no_barracks,"[hint_advisor_caption]
[hint_nt_notenough_barraks]"
hint_advisor_rutabaga_poison,"[hint_advisor_caption]
Nüfusun %30'undan fazlası <b>şalgam hummasıyla</b> boğuşuyor. Bu ölümcül hastalık, çiğ <hint=hint_resource_rutabaga>şalgam</hint> tüketiminden kaynaklanır.

Nüfusun azalmasını önlemek için en kısa sürede şalgam yerine <hint=hint_resource_food>un</hint> dağıtmaya başlamalısın."
hint_advisor_inflamed_wound_lords,"[hint_advisor_caption]
{soul_uuid}, iltihaplanan yarası nedeniyle önümüzdeki iki gün içinde ölebilir.

Bunu önlemek için karakterin yaraya <hint=hint_resource_med>merhem</hint> sürmesi gerekir.

$ Asilzadeler yürüyebiliyorlarsa merhemi Ardiye'den kendileri alabilir.
$ Yürüyemeyen asilzadelerinin evine ilaçları hizmetçiler getirir."
hint_advisor_inflamed_wound_warriors,"[hint_advisor_caption]
Savaşçılarının iltihaplanan yaraları var. Bu yaralar iki gün içinde ölümlerine sebebiyet verebilir.

Bunu önlemek için karakterin yaraya <hint=hint_resource_med>merhem</hint> sürmesi gerekir.

$ Savaşçılar yürüyebiliyorlarsa ilacı Ardiye'den otomatik olarak alır ve ücretsiz bir şekilde sürerler.

İltihaplı yaraları olan savaşçı sayısı: {soldier_count}"
hint_advisor_free_lord_expire_soon,"[hint_advisor_caption]
{soul_uuid} sözleşmesini tamamlamak üzere.

Sözleşmesi sona erdikten sonra bir sözleşme daha imzalayabilirsin veya ona asil ailende bir <hint=hint_title>ünvan</hint> vererek asilzadeyi ailenin bir parçası yapabilirsin."
hint_advisor_enemy_2,"[hint_advisor_caption]
Bir veya birden fazla hükümdarla olan ilişkin <red>-25</red>'in altına düştü ve savaşa girdiniz.

Düşmanlar köyleri yağmalayabilir, seni vasallığa zorlayabilir veya birbirlerine karşı diğer saldırgan eylemlerde bulunabilir.

Ordularını karşılaştırmanın ve belki de müttefik bulmanın tam zamanı.

Düşman listesi:
{enemy_list}"
hint_advisor_dont_like_2,"[hint_advisor_caption]
Bir veya birden fazla hükümdarla olan ilişkin sıfırın altına düştü. Bu değer <red>-15</red>'in altına düşerse sana karşı komplo düzenlemek için asilzadelerine rüşvet verebilir, Salon'unu veya Kütüphane'ni soymak için eşkıyalarını işe alabilir ve diğer saldırgan eylemlerde bulunabilirler.

Düşmanlarının gücünü değerlendirmek iyi bir seçenek olabilir. Henüz karşılaşmaya hazır değilsen hemen hükümdarını düşman hükümdarla birlikte ava çıkmaları için göndermek veya ona bir hediye vermek gibi eylemlerde bulunmalısın.

İlişkinin pek de iyi olmadığı kralların listesi:
{enemy_list}"
hint_advisor_intrigues_2,"[hint_advisor_caption]
Bir veya birden fazla hükümdarla olan ilişkin <red>-15</red>'in altına düştü ancak henüz silahlı çatışmaların başlamasına neden olacak kadar düşmedi (<red>-25</red>'in altı).

İlişkinizi kısa süre içinde iyileştirmezsen asilzadelerine rüşvet verilmesi, soygun için eşkıyaların tutulması ve benzeri saldırgan eylemlerde ve entrikalarda bulunabilir.

<b>İPUCU:</b> Kendini entrikalardan korumak için Salon'un, Kütüphane'nin ve asilzadelerin evlerinin yakınlarına devriyeler yerleştirebilir, rüşvet ve ayartmalara karşı korunmak için asilzadelerinin <hint=hint_loyalty>sadakatini</hint> yükseltebilirsin. Mutlu asilzadelerin, rüşvet almayan <hint=hint_loyalist>rejim destekçisi</hint> olma şansı daha yüksektir.

Sana düşman olan hükümdarların listesi:
{enemy_list}"
hint_advisor_no_taven,"[hint_advisor_caption] 
Şehirde tek bir <hint=hint_bld_tavern>Taverna</hint> bile işlemiyor ve sakinler <hint=hint_alcohol>alkol</hint> alamıyor.

$ Hizmet alt menüsünden Taverna inşa et.
$ Zaten bir Taverna'ya sahipsen binada bir işçi olduğuna emin ol ve gerekiyorsa bu hizmeti önceliklendir.

<b>İpucu:</b> Tavernalarda alkol satmak, karakterlerin <hint=hint_mood>ruh hâllerini</hint> iyileştirmenin ve <hint=hint_migration>göçü</hint> artırmanın en kolay yoludur."
hint_advisor_no_altar,"[hint_advisor_caption]
Şehirde hiçbir tarikat binası bulunmuyor ve sakinlerin, <hint=hint_pray>dualarının</hint> duyulmayacağından endişeleniyor.

$ Hizmet alt menüsünden bir <hint=hint_bld_altar>Sunak</hint> inşa et."
hint_advisor_no_allcohol_production,"[hint_advisor_caption]
Şehirde <hint=hint_alcohol>alkol</hint> üretimi yok. Alkol dağıtmak, karakterlerin <hint=hint_mood>ruh hâllerini</hint> iyileştirmenin ve <hint=hint_migration>göçü</hint> artırmanın en kolay yoludur.

$ Bir <hint=hint_bld_brewery>İçki İmalathanesi</hint> inşa et.
$ Ekranın altında ortada yer alan dişli butonu ile <hint=hint_finance_menu>Ekonomi menüsünü</hint> açarak <hint=hint_resource_moonshine>kaçak içki</hint> veya <hint=hint_resource_beer>bira</hint> üretimine başla.

<b>İpucu:</b> Kaçak içki pek lezzetli değildir ancak tarlalarda yetişen <hint=hint_resource_rutabaga>şalgam</hint> ile kolayca üretilebilir. Bira için hem <hint=hint_resource_rye>çavdar</hint> hem de yine tarlada yetişen ancak ilgili irfanın araştırılmasını gerektiren <hint=hint_resource_hop>şerbetçi otu</hint> gerekir."
hint_advisor_no_food_production,"[hint_advisor_caption]
Şehirde <hint=hint_food>gıda</hint> üretimi yapılmıyor.

$ <hint=hint_resource_rutabaga>Şalgam</hint> tarlası kurup bu basit ancak yenilebilir sebzeyi her gün hasat et.
$ <hint=hint_resource_food>Un</hint> üretmek için bir <hint=hint_resource_rye>çavdar</hint> tarlası ve <hint=hint_bld_mill>Değirmen</hint> kur. <hint=hint_finance_menu>Ekonomi menüsünden</hint> un üretimini ayarla."
hint_advisor_upgrade_woorcutter,"[hint_advisor_caption]
Oyundaki çoğu bina yükseltilebilir. Binaları yükseltmek yalnızca ek çalışma alanı sağlamaz, aynı zamanda binanın genel verimliliğini de artırır.

Kereste Fabrikası'nı yükseltmek için binadaki Yükselt butonuna tıkla."
hint_advisor_small_army,"[hint_advisor_caption]
Krallığının ordusu ya çok zayıf ve değersiz ya da bir ordun yok. Komşuların gücünü baz alarak sana saldırmaya karar verebildiklerinden dolayı bu durum çok tehlikeli olabilir.

$ Ordu menüsünden en az 7 savaşçıyı işe al.
$ Savaşçılar köylülerle yaşamaktan hoşlanmadıkları için bir Kışla inşa et.
$ Kutsal Kervan'dan savaşçıların için silah ve zırh satın al."
hint_advisor_low_fertility,"[hint_advisor_caption]
Ormanın %20'sini kestin, doğal dengedeki bu gibi tahribatlar tüm harita üzerindeki <hint=hint_tutorial_fertility>toprak verimliliğini</hint> etkiler ve hasat miktarını düşürür.

$ Ormanların iyileşebilmesi için ağaç kesmeyi azalt.
$ Ağaçları kesmeye devam etmekte karar kıldıysan da dış ticaret yoluyla gerekli ürünlerin akışını sağla."
hint_advisor_low_iron,"[hint_advisor_caption]
Maden <hint=hint_tutorial_iron_depleted>tükeniyor</hint> ve keşfedilmiş <hint=hint_resource_iron>demir</hint> yatakları bitiyor.

$ Yeni demir yataklarına erişebilmek için <hint=hint_bld_mine>Maden</hint>'i yükselt.
$ Sana dışarıdan demir tedariki yapabilecek bir komşun ile ticaret sözleşmesi de imzalayabilirsin."
hint_advisor_slaves_run,"[hint_advisor_caption]
Mahkûmlar vilayetinden kaçıyor. Onları daha iyi korumalısın.

$ Çalıştıkları binalara <hint=hint_bld_patrol_sign_day>gündüz devriyesi</hint> yerleştir. Hangi binalarda çalıştıklarını görmek için ekranı uzaklaştırabilirsin.
$ Yaşadıkları Hapishane Koğuşlarının girişine <hint=hint_bld_patrol_sign>gece devriyesi</hint> yerleştir.
$ Henüz Hapishane Koğuşlarını araştırmadıysan Kutsal Kervan'dan bir kitap alıp okuman gerekir. Bu irfanı öğrenmeden onlara gıda tedarik edemezsin.

Devriyeler <b>İnşaat menüsündeki</b> <b>Ordu</b> bölümünden ayarlanır."
hint_advisor_no_work,"[hint_advisor_caption]
Şehirde işsiz sayısı giderek artıyor. Bazı binaların onarılmaya ihtiyacı olabilir veya nüfusun ortalama ruh hâli fazla yüksek olabilir. Bu durum ekonomine külfet olacak seviyede aşırı göçe neden olabilir.

$ <hint=hint_bld_scafod>Darağacı</hint>'nı kullanarak nüfusa <hint=hint_terror_peasants>dehşet</hint> saçabilirsin. Bu <hint=hint_persons_criminal>avare</hint> sayısını azaltmaya ek olarak ortalama mutluluğu da azaltır ve dolayısıyla <hint=hint_migration>göçü</hint> sınırlar.
$ <hint=hint_migration>Göçü</hint> azaltmak için dünya haritasında şehrin hakkında dedikodu yayabilirsin.
$ Daha az <hint=hint_alcohol>alkol</hint> dağıtarak ortalama mutluluğu düşürebilir ve dolayısıyla göçmen dalgalarının sayısını da azaltabilirsin.
$ Son olarak, ucuz <hint=hint_resource_knife>hançerler</hint> satın alarak mutsuz ve işsiz köylüleri savaşçı olarak işe alabilirsin. Birkaç günlük eğitimin ardından onları dünya haritası üzerindeki <hint=hint_persons_forest_bandits>haydut kamplarına</hint> karşı şanslarını denemeye gönderebilirsin."
hint_advisor_contraband,"[hint_advisor_caption]
[hint_nt_contrband_begin]"
hint_advisor_fanatics_rebellion,"[hint_advisor_caption]
[hint_display_event_fanatics_can_soon_rise]"
hint_advisor_bishop_rebellion,"[hint_advisor_caption]
[hint_display_event_bishop_can_soon_rise]"
hint_advisor_onboard_1,"[hint_advisor_caption]
Her hükümdarın bir orduya, ordununsa paraya ihtiyacı vardır. Para kazanmak için köylüler tarafından üretilen ürünleri satman gerekir.

Komşu köylerin köylülerini şehrine çekmek için tebaanın ortalama mutluluğunu yükselt. Mutlu olabilmek için konuta, iyi gıdaya ve alkole ihtiyaçları vardır. Tüm bu ürünlerin üretimi için <hint=hint_resource_wood>odun</hint> gerekir. 

Bir <hint=hint_bld_woodcutter>Kereste Fabrikası</hint> daha inşa et.

$ Kereste Fabrikaları, İnşaat menüsünde Kaynak sekmesinin altında bulunur.
$ Oduncular en yakınlarındaki ağaçları kestiklerinden fabrikaları birbirinden uzağa ama ormana yakın inşa etmek gerekir."
hint_advisor_onboard_2,"[hint_advisor_caption]
Şalgam gibi düşük kalite gıdalar ortalama ruh hâlini etkiler ve <hint=hint_migration>göçü</hint> düşürür. İnsanlara <hint=hint_resource_food>un</hint> vermenin vakti geldi. Un yapabilmek için <hint=hint_resource_rye>çavdara</hint> ihtiyacın var.

$ Verimli topraklara 2 adet <hint=hint_bld_farm>Çavdar Tarlası</hint> kur.
$ Köylülerin 3 gün içinde çavdar hasat etmelerini bekle."
hint_advisor_onboard_3,"[hint_advisor_caption]
Toplanan <hint=hint_resource_rye>çavdarın</hint> <hint=hint_resource_food>un</hint> olabilmesi için öğütülmesi gerekir.

$ Bir <hint=hint_bld_mill>Değirmen</hint> inşa et ve oraya bir yönetici ata.
$ Ardiye'de sürekli un bulunmasını sağlamak adına un için <hint=hint_finance_menu>Ekonomi menüsünden</hint> <b>Üretim Miktarı: 50</b> görevini oluştur.

<b>İpucu:</b> Ekonomi menüsüne alttaki dişli simgesinden ulaşabilirsin."
hint_advisor_onboard_4,"[hint_advisor_caption]
Özellikle savaşçılar ve asilzadeler olmak üzere <hint=hint_resource_moonshine>kaçak içkiyi</hint> kimse sevmez.

Halkına kaliteli <hint=hint_resource_beer>bira</hint> sağla. Birayı satarak kâr da sağlayabilirsin.

Bira, <hint=hint_resource_rye>çavdar</hint> ve <hint=hint_resource_hop>şerbetçi otundan</hint> yapılır. Bu nedenle ilk olarak şerbetçi otu yetiştirip hasat yapmalısın.

$ Sol alttaki verimli topraklara bir <hint=hint_bld_hop>Şerbetçi Otu Tarlası</hint> kur.
$ Köylülerin 3 gün içinde şerbetçi otunu hasat etmesini bekle."
