Key,Hungarian
hint_de_migrants_waiting_to_be_in_gates,"Bevándorlók a kapunál
Bevándorlók érkeztek, de a város kapui zárva vannak.

$ Ha be szeretnéd engedni őket, kapcsold be a(z) „{option_name_allow_migrants}” pontot a Palota menüjében.
$ Ha nem engeded be őket, a bevándorlók elhagyják a tartományt {leaving_time} múlva, és néhányan csatlakoznak az <hint=hint_persons_forest_bandits>erdei banditák soraihoz.

 Várakozó bevándorlók: {quantity}"
hint_de_migrants_waiting_to_be_in_walls,"Bevándorlók a kapunál
{quantity} bevándorló érkezett, de a város bejáratát erős fal zárja el.

$ Ha be akarod engedni őket, távolíts el egy szakaszt a falból vagy építs egy kaput, és kapcsold be a(z) „{option_name_allow_migrants}” pontot a Palota menüjében.
$ Ha nem engeded be őket, a bevándorlók elhagyják a tartományt {leaving_time} múlva, és néhányan csatlakoznak az {leaving_time}erdei banditák soraihoz.<hint=hint_persons_forest_bandits>
 Várakozó bevándorlók: {quantity}"
hint_toggle_migration_allowed,"Bevándorlási beállítás
<green>Bevándorlás engedélyezve.</green>

$ A bevándorlók szabadon beléphetnek a városba, és teljes jogú polgárokká válnak."
hint_toggle_migration_forbidden,"Bevándorlási beállítás
<red>Bevándorlás tiltva.</red>

$ A bevándorlók a város kapujában gyülekeznek, és várják a döntésed.
$ Ha nem engeded be őket, elhagyják a tartományt {leaving_time} múlva, és néhányan csatlakoznak az <hint=hint_persons_forest_bandits>erdei banditák soraihoz.

<b>Tipp:</b>
$ A munka korlátozásához a városközpontot, beleértve a palotát is, fallal kell körülvenni."
hint_nt_puppet_bribe_success,"Báb megvesztegetése
{soul_uuid_briber}, aki {soul_uuid_master} érdekében cselekszik, megvesztegette {soul_uuid_target} karaktert.

A karakter <hint=hint_loyalty>hűsége</hint> csökkent."
hint_nt_guest_attempted_bribe_succes,"Megvesztegetés
{soul_uuid_iniciator} megvesztegette {soul_uuid_target} karaktert.

A karakter <hint=hint_loyalty>hűsége</hint> csökkent."
hint_de_migrants_leaving_town,"Bevándorlók távoznak
Bevándorlók hagyják el a várost, mert a bevándorlás tilos, és a város kapui zárva maradtak.

Elhagyják a tartományt, és néhányan csatlakoznak az <hint=hint_persons_forest_bandits>erdei banditák soraihoz.</hint>.

Távozó bevándorlók: {quantity}"
hint_knight_remain_contract_time,"Lovagi megbízás
A megbízás lejártáig hátralévő napok: {remain_days}."
hint_de_knight_contract_expired,"Lovagi megbízás lejárt
Az uralkodóddal kötött egy vagy több lovagi megbízás lejárt.

Ha a Hadsereg menüjében nem fogadod fel őket újra, akkor {leaving_time} múlva elhagyják a várost."
hint_de_knight_leaving_province,"Lovag elhagyja a tartományt
Egy vagy több lovag megbízása lejárt, és a kijelölt várakozási idő után elhagyja a tartományt.

Rövid ideig még felfogadható, de hamarosan más lovagok jönnek helyettük."
hint_advisor_knights_contracts,"[hint_advisor_caption]
Egyes lovagok megbízása hamarosan lejár.

Ezt követően újra fel kell fogadni őket, különben elhagyják a városodat.

A megbízások időtartamát a Hadsereg menüben ellenőrizheted."
hint_cant_add_to_army_expired_contract,"Megbízás lejárt
Ennek a lovagnak lejárt a megbízása, így nem adhatod hozzá a sereghez.

 Hamarosan visszaviszi a felszerelését a raktárba, aztán a felfogadás menüben <b>újra felfogadható</b>."
hint_tax_free_for_vassal,"Adómentesség
A nyújtott támogatásért a vazallus {days} napig mentesül a vazallusi adó alól.

Ez összesen: <hint=hint_resource_gold>{tax_free_amount}</hint>."
hint_soul_army_loyalty,"A hadsereg hűsége
A harcosok hány százaléka hű a nemeséhez, és támogatja őt egy <hint=hint_military_riot>katonai lázadás</hint> esetén?

Kezdetben a harcosok hűek az uralkodóhoz, de áthelyeződhet hűségük más nemesekhez, ha azok:
$ Csatákat nyernek 
$<hint=hint_sermon_loyalty>hűségprédikációt</hint> tartanak a templomokban 

Ezenkívül a <hint=hint_persons_fanatic>fanatikus harcosok</hint> mindig hűségesek a <hint=hint_bishop>püspökhöz</hint>, és a <hint=hint_loyalist>lojalisták</hint> mindig támogatják a királyt."
hint_sermon_loyalty,"Hűségprédikáció
$ A kijelölt nemes reggel tartja a <hint=hint_bld_temple>templomban</hint>.
$ A <hint=hint_soul_army_loyalty>hadsereg hűsége</hint> növekedni fog az előadó iránt.
$ A hatékonysága a <hint=hint_skill_speech>Meggyőzés</hint> képességtől függ.
{optional_preach_cost}"
hint_sermon_loyalty_context,"Hűségprédikáció
{skill_name}: {skill_level}

Ennek eredményeként a <hint=hint_soul_army_loyalty>hadsereg hűsége</hint> növekedni fog az előadó iránt {loyalty_level} ponttal.
{optional_preach_cost}"
hint_nt_puppet_sponsored,"A báb pénzt kapott
A báb {soul_uuid_puppet} pénzt kapott a gazdájától ({soul_uuid_sponsor}).

Ezt az összeget valószínűleg az uralkodód ellen fogják felhasználni."
hint_building_destroy_unavailable_by_preach,
hint_unavailable_relocate_building_by_preach,
hint_preach_reset_unavailable,
hint_nt_loyalty_rebellion_soon_by_bishop,"Ultimátum
{soul_uuid} püspök úgy véli, hogy az uralkodód nem méltó a trónra, és azt követeli, hogy a koronát adja át {soul_uuid_target} részére.

Ha ez nem történik meg ma, a püspök ma este <hint=hint_military_riot>katonai lázadást</hint> szít, hogy erőszakkal szerezze meg a hatalmat.

<b>Tipp:</b> A koronát a király beavatkozásain keresztül adhatod át a karaktermenüben."
hint_nt_loyalty_rebellion_soon_by_puppet,"Ultimátum
{soul_uuid} úgy véli, hogy az uralkodód nem méltó a trónra, és követeli, hogy a koronát adja át neki.

Ha ez nem történik meg ma, akkor ma este <hint=hint_military_riot>katonai lázadást</hint> szít, hogy erőszakkal szerezze meg a hatalmat.

{soul_uuid} {soul_uuid_master} uralkodó bábja, és a gazdája a segítségére siethet.

<b>Tipp:</b> A koronát a király beavatkozásain keresztül adhatod át a karaktermenüben."
hint_nt_loyalty_rebellion_soon_by_lord,"Ultimátum
{soul_uuid} úgy véli, hogy az uralkodód nem méltó a trónra, és követeli, hogy a koronát adja át neki.

Ha ez nem történik meg ma, akkor ma este <hint=hint_military_riot>katonai lázadást</hint> szít, hogy erőszakkal szerezze meg a hatalmat.
{optional_supporters_list}

<b>Tipp:</b> A koronát a király beavatkozásain keresztül adhatod át a karaktermenüben."
hint_production_unavailable_missing_building,"Építés szükséges
<b>{resource_name}</b> előállításához <b>{building_name}</b> épületet kell építeni."
hint_can_send_loyalty_rebellion_soon,"Nem elérhető
A város nyugtalan, így harcosok és néhány nemes nem hajlandó elhagyni a várost."
hint_military_riot,"Katonai lázadás
A nemesek, akik irányában magas a <hint=hint_soul_army_loyalty>hadsereg hűsége</hint>, lázadást szíthatnak, ha maguk is elveszítik az uralkodójuk iránti <hint=hint_loyalty>hűséget</hint>.

Ebben a lázadásban a harcosoknak a hadsereg hűségének megfelelő százaléka az ő oldalán fog harcolni.

Megakadályozhatod a vérontást, ha az uralkodód békésen átadja a koronát a lázadónak. Ez azonban megváltoztatja a kapcsolatokat a térképen, és az előző uralkodó gyűlölni fogja az újat."
hint_nt_lord_dead,"Karakter meghalt
{soul_uuid} karakter meghalt. A rokonok és a barátok vigasztalhatatlanok.

Hamarosan temetési szertartás lesz, és az örököse megkapja a vagyonát.

{optional_sad_list}"
hint_construction_free,"Ingyenes építkezés
Újraterveztük az építési hálózatot, és néhány épület már nem illeszkedik rá.

Ezt az épületet ingyenesen megépítheted, mivel nem lehetett a térképre helyezni a betöltés során.

Épület szintje: {level}
Összes ingyenes épület: {count}"
hint_nt_ai_loyalty_preach,"Hűségprédikáció
{soul_uuid} karakter úgy döntött, hogy prédikációt tart, hogy növelje a harcosok hűséget iránta.

Az oka lehet:
$ A karakter báb, és a gazdája viszonya az uralkodóhoz <red>0</red> alatt van.
$ A karakter nemrégiben győzelmet ért el hadseregparancsnokként, de viszonya az uralkodóval <red>0</red> alatt van."
hint_economics_distribution_to_each_actor,"Elosztás mindenkinek
A megadott mennyiségű nyersanyag jelenleg a kiválasztott kategória <b>minden egyes</b> lakójának van szétosztva.

Jelöld be a jelölőnégyzetet a mennyiség <b>szétosztásához mindenkinek</b>.

<b>Tipp:</b> Ha a <b>mindenkinek</b> lehetőséget választod, kevesebb nyersanyagok is szétoszthatsz, mint a lakosok száma – ebben az esetben néhány lakos nem kap semmit."
hint_economics_distribution_on_all_actors,"Elosztás egyenként
A megadott mennyiségű nyersanyag jelenleg a kiválasztott kategória <b>minden</b> lakójának van szétosztva.

Vedd ki a négyzetből a jelölést, ha az adott mennyiséget <b>egyenként szeretnéd adni</b>.

<b>Tipp:</b> Amikor az <b>egyenként</b> van megadva, a szám nem haladhatja meg a lakosok teljes számát – ha alacsonyabb, egyesek nem kaphatnak nyersanyagot."
hint_advisor_high_loyalty,"[hint_advisor_caption]
{soul_uuid} karakter iránt magas a harcosok hűsége, akik méltóbbnak tartják, mint az uralkodódat.

Így, ha a hűsége csökken, és katonai lázadást szít, a harcosok {loyal_army}%-a mellette áll."
hint_soldier_loyatry_rating,"A hadsereg hűsége
A <hint=hint_soul_army_loyalty>harcosok hűségének</hint> eloszlása a nemesek között:
{optional_change_history}"
hint_building_workplace_efficiency,"Elhelyezési hatékonyság
A termelt javak száma attól függ, mennyi időt tölt egy munkás a munkahelyén.  

Minden munkás reggeli munkába járásnak ideje a munkaidőből jön le, és a termelő épületekben, mint például a Műhelyekben dolgozó munkások pedig reggel a raktárba is elmennek, hogy összegyűjtsék a szükséges nyersanyagokat.  

Minden munkás automatikusan a munkahelyéhez közelebb eső otthonba költözik, de továbbra is fontos a termelő létesítményeket az otthonok és a raktárak közelébe helyezni."
hint_action_task_dice_new,"Kockajáték
Kockázol egy másik nemessel.

A játék kimenetele meglehetősen véletlenszerű, de nagymértékben befolyásolja a játékosok <hint=hint_skill_knowledge>Intellektus</hint> képességeinek különbsége.

A tét <hint=hint_resource_gold>{dice_bet}</hint>."
hint_action_task_dice_context_new,"Kockajáték
Kockázol egy másik nemessel.

$ {soul_uuid_1}: Intellektus {number1}
$ {soul_uuid_2}: Intellektus {number2}

<b>Eredmény:</b>
$ Az esélye, hogy {soul_uuid_1} nyer {ver}%.
$ A tét <hint=hint_resource_gold>{dice_bet}</hint> lesz."
hint_unavailable_by_gold,"Nincs elég arany
A nemes nem rendelkezik elegendő arannyal. 

Szükséges <hint=hint_resource_gold>{count}</hint>."
hint_action_task_reward_new,"Jutalom
A karakter hűséges szolgálatáért jutalmat kap az uralkodótól.

Uralkodó: {skill_name} {skill_level}. szint

<b>Következmény:</b>
$ Gondolat <green>Megjutalmazva: {mind_modify}</green>
$ Hűség: <green>{loyalty_modify}</green>
$ Kapcsolat az uralkodóval: <green>{relations_modify}</green>

<b>Költség:</b>: <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_donate_new,"Adománykérés
Az uralkodó néhány <hint=hint_resource_gold>aranyat</hint> kér támogatásul.

Uralkodó: {skill_name} {skill_level}. szint

<b>Következmény:</b>
$ Gondolat <red>Kényszeradomány: {mind_modify}</red>
$ Hűség: <red>{loyalty_modify}</red>

<b>Az uralkodó kap</b>:
$ {gold} <hint=hint_resource_gold>aranyat</hint>"
hint_action_task_donate_to_bishop_new,"Jutalom
A karakter jutalmat kap az uralkodótól.

Uralkodó: {skill_name} {skill_level}. szint

<b>Következmény:</b>
$ Gondolat <green>Megjutalmazva: {mind_modify}</green>
$ Kapcsolat az uralkodóval: <green>{relations_modify}</green>

<b>Költség:</b>: <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_begging_new,"Bocsánatért esedezés
Szófia Anya kegyelméből a püspök hajlandó meghallgatni és megbocsátani a karakter vétkeit… már ha valamilyen áldozattal bizonyítja őszinteségét.

<b>Eredmény:</b>
$ A püspök kapcsolata {soul_uuid_target} karakterrel javulni fog ennyivel: <green>{rel_plus}</green>.

<b>Költség</b> <hint=hint_resource_rune_gold>{price}</hint>
"
hint_action_task_divorce_new,"Válás
{soul_uuid_target} és {soul_uuid_spouce} házassága törölve lesz.

A karakterek így új házasságokat köthetnek.

<b>Költség:</b> <hint=hint_resource_gold>{price}</hint>"
hint_action_church_defence_new,"A Szerető Család védelme
Kérj <hint=hint_holy_protection>védelmet</hint> a Szerető Családtól.

<b>Eredmény:</b>
$ A védelem {days} napig tart
$ A <hint=hint_relations_matriarch>Mátriárka</hint> véleménye: <red>-{rel_de}</red>

<b>költség:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_bishop_fix_relations_new,"Bűnbánat
Gyónd meg a gyűlöletet a Püspöknek.

A karakter megbocsátást kap, szíve békével telik el, és megbocsát minden ellenségének.

<b>Eredmény:</b>
$ Kapcsolat minden ellenséggel:<green>+{rel_inc}</green>

<b>Költség:</b> <hint=hint_resource_gold>{cost}</hint>

Ellenségek listája:
{enemies_list}"
hint_buy_sex_new,"Közösülés vesztegetéssel
A nemes néhány aranyat ad a parasztnak, aki pedig örömmel teljesíti az ő személyes kérését.  

<b>Eredmény:</b>
$ A nemes szexszükséglete kielégül.  
$A paraszt esetleg gyermeket szülhet, aki <hint=hint_persons_bastard>fattyú</hint> lesz.  
$ A nemesnek egy <hint=hint_sin>vétek</hint> üli meg a lelkét, és ha a karakter házas, ez hűtlenségnek minősül.

<b>Költség:</b>  <hint=hint_resource_gold>{count}</hint>"
hint_action_witch_save_new,"Boszorkány: Püspök megvesztegetése
Meggyőzöd a püspököt, hogy hunyjon szemet a boszorkány településedre érkezése fölött. Viszonzásul a boszorkány hálás lesz neked.

<b>Költség:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_bandit_slave_buy_new,"Váltságdíj a fogolyért
A váltságdíj kifizetése után a te foglyod lesz, és addig őrzi származásának titkát, amíg fel nem szabadítod.

<b>Költség:</b> <hint=hint_resource_gold>{gold}</hint>"
hint_action_buy_dog_new,"Vásárolj egy kutyát
A nemes, aki kutyát vásárol, hűséges társat kap, aki egy életen át vele marad.

<b>Költség:</b> <hint=hint_resource_gold>{cost}</hint>"
hint_action_task_donate_to_master_new,"Ajándék a bálványnak
Arany ajándék kérése

<b>Eredmény:</b>
$ A <hint=hint_encyclopedia_puppets>báb</hint> örömmel kedveskedik a bálványának, és{mind_add}
$ gondolatot kap. A nemes kap: <hint=hint_resource_gold>{count}</hint>"
hint_motive_task_sex_new,"Szex
Kattints rá, és a nemes abbahagyja az aktuális tevékenységet, és lefizet egy parasztot, hogy kielégítse a szexszükségletét.

<b>Eredmény:</b>
$ A nemes szexszükséglete kielégül.  
$A paraszt esetleg gyermeket szülhet, aki <hint=hint_persons_bastard>fattyú</hint> lesz.  
$ A nemesnek egy <hint=hint_sin>vétek</hint> üli meg a lelkét, és ha a karakter házas, ez hűtlenségnek minősül.

<b>Költség:</b> <hint=hint_resource_gold>{count}</hint>"
hint_motive_task_sex_unavalilable_new,"Az akció nem elérhető
A nemes jelenleg nem tudja végrehajtani ezt a műveletet.

Lehetséges, hogy a nemes mélyen szerelmes valakibe, nincs elég <hint=hint_resource_gold>aranya</hint>, vagy már van egy találkája leszervezve."
hint_action_task_lesson_guest_new,"~
Ez a karakter a vendég, így a lecke ki lesz fizetve.  

<b>Költség:</b> <hint=hint_resource_gold>{price}</hint>  

$ A kifizetés a tartomány kincstárából történik."
hint_action_task_lesson_guest_no_money_new,"Nincs elég Gyűrű
Ez a karakter a vendéged, ezért a lecke ára <hint=hint_resource_gold>{price}</hint>.

Nincs elég aranyad, hogy megfizesd az oktatást."
hint_action_task_confession_new,"Gyónás
Gyón a püspöknek egy kis ajándékért cserébe.

<b>Költség:</b> <hint=hint_resource_gold>{conf_price}</hint>

A következő <hint=hint_sin>vétkek</hint> alól felmentést kap:
{sins}"
