Code,Indonesia
hint_wish_many_gold,"Keinginan untuk Emas
Karakter merasa miskin dan bermimpi menerima setidaknya <hint=hint_resource_gold>{count}</hint>.  

[hint_MORAL_DEBUFF]  

Cobalah memberi hadiah kepada mereka, atau, misalnya, kirim mereka ke kota tetangga untuk bermain dadu.  

[hint_its_a_obsession]"
hint_bribe_ai_heir_description_performer_new,"Suap Pewaris
{skill_name} {skill_level} lvl.
{skill_name} dari target {lord_skill_level} lvl.

<b>Hasilnya:</b>
$ <hint=hint_loyalty>Kesetiaan</hint> pewaris kepada rajanya akan turun menjadi <red>{heir_rebellion_target_loyalty}</red>.
$ {soul_uuid_heir} akan memulai pemberontakan, tetapi hanya {heir_rebellion_soldiers_percent}% dari para prajurit yang akan bergabung dengan para pemberontak, dan Anda perlu mendukung mereka dengan pasukan Anda sendiri.

<b>Biaya:</b> <hint=hint_resource_gold>{heir_bribe_cost}</hint>"
hint_unavailable_gold,"Emas Tidak Cukup
Memerlukan <hint=hint_resource_gold>{count}</hint>."
hint_production_unavailable_task_already_exists,"Tugas Sudah Dibuat  
Tugas untuk memproduksi sumber daya ini sudah dibuat."
hint_action_take_gold,"Ambil Emas
Penguasa Anda akan mengambil <hint=hint_resource_gold>{count}</hint> dari perbendaharaan ke kantong pribadinya.

<b>Hasilnya:</b>
$ Mereka akan mendapatkan pikiran positif <green>{mind}</green>."
hint_action_put_gold,"Setor Emas  
Penguasa Anda akan menyetor <hint=hint_resource_gold>{count}</hint> ke perbendaharaan dari kantong pribadinya.

<b>Akibatnya:</b>
$ Mereka akan mendapatkan pikiran negatif <red>{mind}</red>."
hint_action_take_ring,"Ambil Holy Rings
Penguasa Anda akan mengambil <hint=hint_resource_rune>{count}</hint> dari perbendaharaan ke kantong pribadinya.

<b>Akibatnya:</b>
$ Mereka akan mendapatkan pikiran positif <green>{mind}</green>."
hint_action_put_ring,"Setor Holy Rings
Penguasa Anda akan menyetor <hint=hint_resource_rune>{count}</hint> ke perbendaharaan dari kantong pribadinya.

<b>Akibatnya:</b>
$ Mereka akan mendapatkan pikiran negatif <red>{mind}</red>."
hint_advisor_food_not_distributed,"[hint_advisor_caption]  
Jenis karakter baru, {group_name}, telah muncul di kota. Namun, mereka tidak menerima <hint=hint_food>makanan</hint> dan akan segera mulai kelaparan.  

$ Buka <b>Menu Ekonomi</b> dan atur distribusi makanan harian,  
$ Atau Anda dapat mengonfigurasi distribusi <hint=hint_resource_gold>Gold</hint> di sana dan secara bersamaan atur penjualan makanan di pasar lokal (Opsi ini tidak tersedia untuk narapidana dan memerlukan pengetahuan ""Upah"".)"
hint_advisor_food_not_for_sale,"[hint_advisor_caption]  
{group_name} tidak dapat membeli <hint=hint_food>Makanan</hint>, meskipun mereka menerima <hint=hint_resource_gold>Gold</hint> setiap hari.  

$ Konfigurasikan penjualan dan harga makanan di pasar lokal di <b>Menu Ekonomi</b> sehingga upah mereka cukup untuk membeli provisi,  
$ Atau Anda dapat dengan sederhana mengatur distribusi makanan harian di menu yang sama."
hint_mind_take_gold,"[hint_mind_caption]
Pencapaianku tak ada artinya dibandingkan dengan hadiah kecil ini!

Alasan: Karakter mengambil <hint=hint_resource_gold>Emas</hint> dari perbendaharaan provinsi ke kantongnya sendiri."
hint_mind_put_gold,"[hint_mind_caption]
Iya, aku tahu, aku seharusnya menyumbangkan emas ini ke kota! Namun...

Alasan: Karakter memberikan <hint=hint_resource_gold>Emas</hint> ke perbendaharaan provinsi dari kantongnya sendiri."
hint_mind_take_ring,"[hint_mind_caption]
Hanya beberapa Holy Rings sebagai hadiah sederhana atas usahaku... Siapa yang akan menuduhku tamak?

Alasan: Karakter mengambil <hint=hint_resource_rune>Holy Rings</hint> dari perbendaharaan provinsi ke kantongnya sendiri."
hint_mind_put_ring,"[hint_mind_caption]
Ini adalah langkah yang diperlukan... Tapi bukankah mereka bisa memikirkan untuk mendapatkan Holy Rings ini dari tempat lain?

Alasan: Karakter memberikan <hint=hint_resource_rune>Holy Rings</hint> ke perbendaharaan provinsi dari kantongnya sendiri."
hint_politic,"Politisi
Sebagai pewaris tahta, atau karena penurunan <hint=hint_loyalty>kesetiaan</hint>, karakter menjadi seorang politisi dan siap bertarung untuk mahkota jika diperlukan.

<img=hint_politician></img>

$ Selama kesetiaan mereka tetap di atas {loyalty_tres}, ia akan memperluas lingkaran <hint=hint_followers>pengikut</hint>-nya, serta meningkatkan pengaruhnya di kalangan prajurit.  
$ Jika kesetiaan mereka turun di bawah {loyalty_tres}, mereka mungkin mengeluarkan ultimatum menuntut mahkota, dan jika ditolak, mereka bisa memicu pemberontakan, didukung oleh teman-teman dan prajurit setia mereka.  
$ Keteguhan hati mereka memengaruhi usaha mereka: karakter mendapatkan {skill_bonus}% pengalaman lebih saat menyelesaikan tugas, jadi selama kesetiaan mereka tetap tinggi, mereka bisa menjadi karakter yang berharga."
hint_advisor_storages_overflow,"[hint_advisor_caption]  
Kapasitas gudang terlampaui!  

Beberapa kategori sumber daya telah sepenuhnya memenuhi gudang dan sekarang rusak setiap malam sebesar {spoilage_factor}% dari total kapasitas.  

Anda bisa menyingkirkan sumber daya berlebih atau membangun gudang baru.  

{list_of_overflow_categories}"
hint_bld_granary,"Lumbung  
Gudang untuk <hint=hint_storage_keep>menyimpan sumber daya</hint> dari kategori Vegetasi dan Makanan.

Desain khusus bangunan ini mengurangi kerusakan mereka menjadi {spoil}%.

<b>Kapasitas:</b>
{list_of_categories}"
hint_bld_armory,"Gudang Senjata
Gudang untuk menyimpan sumber daya dengan aman dari <hint=hint_storage_keep>kategori Senjata dan Barang Mewah</hint>.

Bangunan ini dilindungi dengan baik, sehingga penyusup harus merobohkan pintu untuk bisa masuk.

<b>Kapasitas:</b>
{list_of_categories}"
hint_bld_builders,"Kemah Tukang Bangunan
Memungkinkan perekrutan tukang bangunan tambahan dan mengurangi waktu konstruksi bangunan dengan menempatkan kemah lebih dekat ke lokasi konstruksi."
hint_building_workplace_path_to_warehouse,"Perjalanan dari Gudang
Waktu yang dibutuhkan untuk bepergian dari gudang terdekat ke bangunan."
hint_building_workplace_path_to_house,"Perjalanan dari Rumah
Waktu rata-rata yang dibutuhkan pekerja untuk berpergian dari tempat tinggal mereka ke bangunan."
hint_building_workplace_work_time,"Waktu Kerja
Waktu kerja rata-rata, dengan mempertimbangkan waktu perjalanan dari tempat tinggal ke bangunan kerja dan dari gudang ke bangunan."
hint_mind_humiliated_by_flattery,"[hint_mind_caption]
Saya seharusnya menyanjungnya untuk memenangkannya... Tapi betapa tidak menyenangkannya, mengetahui apa yang pasti dipikirkannya tentang saya!

Alasan: Menggunakan sanjungan untuk mencapai tujuan mereka."
hint_nt_loyalty_rebellion_soon_by_politic_puppet,"Ultimatum
{soul_uuid} percaya bahwa penguasa Anda tidak layak untuk takhta dan menuntut agar mahkota diserahkan kepada {soul_uuid_master}.

Jika ini tidak dilakukan hari ini, mereka, bersama dengan pengikut mereka di antara para lord dan prajurit, akan memicu <hint=hint_military_riot>pemberontakan militer</hint> malam ini untuk merebut kekuasaan dengan paksa.

<b>Petunjuk:</b> Anda dapat mentransfer mahkota melalui aksi Raja di menu karakter."
hint_wise_talk_unavailable_by_level,"Tidak Tersedia
Karakter tidak memiliki tingkat <hint=hint_skill_knowledge>Kecerdasan</hint> yang diperlukan untuk memperoleh pengetahuan."
hint_politic_friends,"Pengikut Politisi
Daftar <hint=hint_followers>pengikut</hint>:
{friends}"
hint_advisor_storages_will_overflow_by_farm,"[hint_advisor_caption]  
Tanaman saat ini sedang matang di ladang, dan tidak akan ada cukup <hint=hint_storage_keep>ruang penyimpanan</hint> setelah panen.  

Daftar sumber daya yang tidak muat ke penyimpanan:  
{list_of_overflow_resources}"
hint_tech_salary,"Teknologi
Memungkinkan distribusi <hint=hint_resource_gold>Emas</hint> kepada penduduk kota dan prajurit sebagai upah."
hint_storage_keep,"Penyimpanan Sumber Daya 
Sumber daya dalam permainan disimpan di gudang, yang memiliki kapasitas terbatas. Melalui gudang mana pun, karakter memiliki akses ke semua sumber daya.).

<img=hint_storage_keep></img>

<b>Kapasitas</b>
$ Sumber daya dalam permainan dikelompokkan ke dalam kategori (misalnya, Rutabaga, Tepung, dan Daging adalah Makanan).  
$ Sumber daya didistribusikan secara merata di antara gudang, sehingga setiap gudang baru meningkatkan kapasitas total untuk kategori ini.  
$ Awalnya, semua sumber daya disimpan di gudang Aula, yang memiliki kapasitas terbatas.  

<b>Pembusukan</b>
$ Jika sumber daya melebihi kapasitas total, mereka mulai membusuk pada tingkat {spoil_general}% per hari.  
$ Makanan dan Rempah membusuk bahkan ketika disimpan di gudang (pada tingkat {food_general}%), tetapi proses ini dapat diperlambat dengan membangun Lumbung."
hint_tech_internal_trade,"Teknologi
Membuka kemungkinan <hint=hint_iternal_trade>perdagangan internal</hint> dan memungkinkan pembangunan {building_name}, {building_name_2}, dan {building_name_3} melalui menu pembangunan."
hint_salary_locked_by_technology,"Pengetahuan yang Diperlukan
Untuk mendistribusikan <hint=hint_resource_gold>Gold</hint>, pengetahuan {tech_name} harus dipelajari."
hint_iternal_trade,"Perdagangan Internal
Petani dan prajurit sering kali memiliki <hint=hint_resource_gold>Gold</hint>, yang mereka bawa atau peroleh melalui cara lain. Anda dapat melihat ini dengan mengarahkan kursor ke ikon petani dan prajurit di sudut kiri atas.

Jika Anda tidak menyediakan makanan dan alkohol yang cukup bagi mereka, karakter akan mulai membeli barang-barang tersebut dari Karavan. Jika mereka mengumpulkan lebih banyak Gold daripada {rich_treshold}, mereka mulai merasa cukup kaya untuk membeli barang mewah seperti <hint=hint_resource_ale>Ale</hint>, <hint=hint_resource_meat>Meat</hint>, dan produk premium lainnya.

Menggunakan perdagangan internal memungkinkan Anda menjual barang dan memperoleh Gold dari kantong karakter daripada mengalir ke karavan.

Untuk melakukan ini, bangun <hint=hint_bld_market>Markets</hint> dan <hint=hint_bld_tavern>Taverns</hint>, serta tetapkan barang dan harga penjualan di bagian kanan <hint=hint_finance_menu>Economy Menu</hint>."
adv_tutorial_3.obj_open_finances,"Distribusi Sumber Daya

Segera setelah pekerja menerima instruksi, mereka akan memulai tugas mereka.

Selama siang hari, mereka bekerja, dan di malam hari, mereka membawa barang yang diciptakan atau diperdagangkan ke gudang, di mana mereka juga menerima sumber daya yang Anda sediakan untuk mempertahankan kehidupan mereka dan menjaga suasana hati yang baik.
{split}
$ Untuk menghindari kelaparan, <b>satu karakter</b> harus mengonsumsi <b>satu unit makanan</b> per hari, dan alkohol meningkatkan suasana hati rata-rata mereka.
$ Para lord mengonsumsi makanan dan alkohol sendiri ketika pelayan Aula membawanya dari gudang.

$ Buka Menu Ekonomi"
adv_tutorial_3.obj_correct_beer,"Menu Ekonomi

Di sini, di kolom tengah, Anda dapat mengatur distribusi sumber daya harian atau satu kali kepada karakter Anda.

Saat ini Anda menyediakan Tepung kepada petani, tapi mari kita berikan juga satu botol Moonshine setiap hari.

$ Klik Setiap Hari
$ Pilih kategori penduduk Petani
$ Pilih Moonshine"
adv_tutorial_3.obj_correct_beer_2,"Menu Ekonomi

Bagus!

$ Tutup Menu Ekonomi"
hint_nt_people_not_recieve_food,"Tidak Ada Akses ke Makanan
Jenis karakter baru, {group_name}, telah muncul di kota. Namun, mereka tidak menerima <hint=hint_food>makanan</hint> dan segera akan mulai kelaparan.  

$ Buka <b>Menu Ekonomi</b> dan atur distribusi makanan harian,  
$ Atau Anda dapat mengonfigurasi distribusi <hint=hint_resource_gold>Emas</hint> di sana dan secara bersamaan atur penjualan makanan di pasar lokal (Opsi ini tidak tersedia untuk narapidana dan memerlukan pengetahuan ""Upah"".)"
hint_politic_riot,"Pemberontakan Politik
[hint_puppet_riot]"
hint_global_map_danger_rebellion_politic,"~
<red>Politisi memutuskan untuk memulai pemberontakan</red>"
hint_mind_visited_public_place,"[hint_mind_caption]  
Betapa menyenangkannya berada di antara orang-orang seperti saya! Melihat seseorang selain pasangan dan rekan kerja saya...

Alasan: Mengunjungi tempat umum"
hint_building_comfort,"Kenyamanan
Tingkat bangunan perumahan dan struktur di sekitarnya memengaruhi kenyamanan penghuninya.

<img=hint_building_comfort></img>

$ Bangunan industri di sekitar mengurangi kenyamanan, sementara ruang publik meningkatkannya.
$ Anda juga dapat meningkatkan kenyamanan bangunan dengan mengupgradenya. Bangunan perumahan yang nyaman pada tingkat 4 atau 5 adalah salah satu cara untuk membuat penghuni begitu bahagia sehingga mereka mungkin menjadi <hint=hint_loyalist>loyalis</hint>.
"
hint_building_priority_warriors,"Prioritas Prajurit
Jika diaktifkan, rumah ini akan terutama didiami oleh <hint=hint_persons_warriors>prajurit</hint>."
hint_lord_global_map_lost,"Hilang
Kemungkinan besar akan kembali ke kampung halamannya dalam beberapa hari."
hint_nt_lord_become_politic,"Lord Menjadi Politisi
{soul_uuid} telah menjadi seorang <hint=hint_politic>politisi</hint>.

Selama kesetiaan mereka tetap tinggi, Anda tidak perlu khawatir. Selain itu, mereka bisa berguna, karena mereka akan mendapatkan lebih banyak pengalaman dan mengembangkan skill mereka lebih cepat.

Meskipun demikian, dia akan sebagian besar menghabiskan uangnya bukan untuk kemewahan, tetapi untuk memperluas lingkaran <hint=hint_followers>pengikut</hint>nya."
hint_trade_locked_by_technology,"Pengetahuan Diperlukan  
Untuk menjual barang ke penduduk Anda, Anda perlu meneliti pengetahuan {tech_name}."
hint_gift_for_king_praise_choose_performer,"Rekonsiliasi
{skill_name} {skill_level} lvl.

<b>Hasilnya:</b>
$ Hubungan {soul_uuid_king} terhadap {soul_uuid_king_s} akan meningkat sebesar: <green>{gift_rel_improve}</green>

Hubungan saat ini: {rel_current}

<b>Biaya</b>: {gift_for_king_resource}"
hint_gift_for_king_praise,"Rekonsiliasi
Sang lord akan memberikan hadiah {gift_for_king_resource} kepada Penguasa atas nama tetangga. 

<b>Akibatnya:</b>
Hubungan Penguasa dengan tetangga ini akan membaik sebesar jumlah yang bergantung pada skill <hint=hint_skill_speech>Persuasi</hint> lord Anda.

Tindakan ini mungkin dilakukan bahkan jika Penguasa tidak berada di kota – ia akan diberitahu tentang hadiah tersebut.

[hint_SENDER]"
hint_action_prise_super_no_subject,"Tidak Tersedia
Karakter ini saat ini tidak merasakan kebencian terhadap siapa pun."
hint_mind_gold_count_no,"[hint_mind_caption]
Aku benar-benar bangkrut! Betapa memalukannya!

Alasan: Karakter tidak memiliki <hint=hint_resource_gold>Emas</hint>. Berikan hadiah kepadanya untuk menghilangkan pikiran ini.

<b>Petunjuk:</b> Jika kekayaan karakter mencapai <hint=hint_resource_gold>{rich_coins}</hint>, ia akan mendapatkan pikiran positif permanen."
hint_mind_gold_count_mid,"[hint_mind_caption]
Banyak uang selalu merupakan hal yang baik! Aku harap bisa menjaganya dengan aman!

Alasan: Karakter telah mengumpulkan banyak <hint=hint_resource_gold>Emas</hint>.

<b>Petunjuk:</b> Jika kondisi karakter mencapai <hint=hint_resource_gold>{very_rich_coins}</hint>, ia akan mendapatkan pikiran positif yang lebih kuat."
hint_mind_gold_count_high,"[hint_mind_caption]
Holy Sophia, aku kaya! Ini perasaan yang luar biasa!

Alasan: Karakter telah mengumpulkan jumlah <hint=hint_resource_gold>Emas</hint> yang sangat besar."
hint_gift_for_king_praise_letter_1,"~
Terima kasih atas hadiah yang murah hati! Mungkin saya terlalu keras terhadap {soul_uuid_king_s_name}. Demi Anda, saya bersedia memberi kesempatan pada penggali Rutabaga ini."
hint_gift_for_king_praise_letter_2,"~
Baiklah, saya akan memaafkan {soul_uuid_king_s_name} jika Anda bersikeras. Beberapa orang mungkin melihat ini sebagai kelemahan, tapi rakyat kami keinginan perdamaian! Biarlah dia bersyukur kepada Anda!"
hint_gift_for_king_praise_letter_3,"~
Saya seharusnya menghukum {soul_uuid_king_s_name} atas kesombongannya, tapi setelah hadiah seperti itu saya terikat untuk memberinya kesempatan! Tapi jangan berpikir kesabaran saya bisa dibeli begitu mudah! Saya harap dia berperilaku baik..."
hint_gift_for_king_praise_success,"~
{soul_uuid_king} menerima persembahan Anda dan memperbaiki hubungan dengan {soul_uuid_king_s} sebesar <green>{gift_rel_improve}</green>"
hint_mind_saint_punch,"[hint_mind_caption]  
Seorang peziarah telah memberkahi saya dengan tamparan suci! Ini adalah berkah sejati!"
hint_unavailable_by_province_gold,"Tidak Cukup Emas
Tidak Cukup Emas di perbendaharaan.

Memerlukan <hint=hint_resource_gold>{count}</hint>."
hint_unavailable_because_trait,"Tidak Tersedia  
{soul_uuid} memiliki sifat {trait_name}, yang mencegah tindakan ini."
hint_unavailable_blood_relations,"Tidak Tersedia  
{soul_uuid_performer} dan {soul_uuid_target} adalah kerabat darah."
hint_unavailable_gender_must_be_opposit,"Tidak Tersedia  
{soul_uuid_performer} dan {soul_uuid_target} harus berjenis kelamin berbeda."
hint_mind_dummy_poor,"[hint_mind_caption]
Aku benar-benar bangkrut! Sungguh memalukan!

Alasan: Karakter tidak memiliki <hint=hint_resource_gold>Emas</hint>. Berikan hadiah kepada mereka untuk menghilangkan pikiran ini.

<b>Petunjuk:</b> Jika kekayaan seorang karakter mencapai <hint=hint_resource_gold>{rich_coins}</hint>, mereka akan mendapatkan pikiran positif permanen."
hint_mind_dummy_rich,"[hint_mind_caption]
Uang banyak selalu merupakan hal yang baik! Semoga aku bisa menjaganya dengan aman!

Alasan: Karakter telah mengumpulkan banyak <hint=hint_resource_gold>Emas</hint>.

<b>Petunjuk:</b> Jika kondisi karakter mencapai <hint=hint_resource_gold>{very_rich_coins}</hint>, mereka akan mendapatkan pikiran positif yang lebih kuat lagi."
hint_mind_dummy_very_rich,"[hint_mind_caption]
Holy Sophia, aku kaya! Ini perasaan yang luar biasa!

Alasan: Karakter telah mengumpulkan jumlah <hint=hint_resource_gold>Emas</hint> yang sangat besar."
